area_name,Total,"Less than $10,000","$10,000 to \$14,999","\$15,000 to \$19,999","$20,000 to \$24,999","$25,000 to \$29,999","$30,000 to \$34,999","$35,000 to \$39,999","$40,000 to \$44,999","$45,000 to \$49,999","$50,000 to \$59,999","$60,000 to \$74,999","$75,000 to \$99,999","$100,000 to \$124,999","$125,000 to \$149,999","$150,000 to \$199,999","$200,000 or more"
"Block Group 2, Census Tract 8036.13",340,0,0,17,0,0,17,26,0,24,80,22,5,112,27,0,10
"Block Group 1, Census Tract 8036.14",593,14,20,63,0,109,26,78,47,0,39,103,58,20,4,12,0
"Block Group 2, Census Tract 8036.14",1013,48,26,76,57,0,106,0,66,113,16,132,218,65,22,0,68
"Block Group 1, Census Tract 8036.15",561,0,0,21,0,0,0,20,44,11,0,45,76,42,14,39,249
"Block Group 2, Census Tract 8036.15",474,69,0,19,41,0,13,48,0,0,125,73,52,0,34,0,0
"Block Group 1, Census Tract 8036.16",816,14,0,12,60,0,13,0,75,49,38,102,26,87,67,130,143
"Block Group 2, Census Tract 8036.16",301,0,0,23,12,0,44,0,0,31,25,11,51,25,29,50,0
"Block Group 3, Census Tract 8036.16",960,20,34,50,0,57,16,24,178,59,33,0,127,249,0,50,63
"Block Group 1, Census Tract 8037.01",632,12,9,7,0,27,8,23,22,15,9,70,152,75,24,76,103
"Block Group 2, Census Tract 8037.01",656,31,56,15,16,0,45,15,18,0,40,87,74,42,103,63,51
"Block Group 1, Census Tract 8037.02",457,59,0,23,26,12,0,0,31,112,0,0,24,0,17,99,54
"Block Group 2, Census Tract 8037.02",711,0,0,0,72,0,0,0,9,18,0,15,48,103,56,123,267
"Block Group 3, Census Tract 8037.02",649,0,0,0,0,0,43,38,41,11,69,46,135,16,85,62,103
"Block Group 4, Census Tract 8037.02",766,16,0,0,16,0,0,11,38,12,84,123,176,64,33,84,109
"Block Group 1, Census Tract 8038",351,0,0,0,0,0,16,0,21,11,29,41,33,50,12,110,28
"Block Group 2, Census Tract 8038",314,31,0,0,5,13,6,0,9,7,53,88,20,7,26,6,43
"Block Group 3, Census Tract 8038",758,21,19,52,32,24,29,0,15,20,28,74,102,125,28,30,159
"Block Group 4, Census Tract 8038",316,0,9,8,0,14,0,0,8,7,14,7,36,54,32,112,15
"Block Group 1, Census Tract 8039.01",1170,36,20,56,83,103,30,81,57,16,169,92,127,113,67,103,17
"Block Group 2, Census Tract 8039.01",809,8,0,0,0,54,42,0,7,17,47,67,118,132,94,104,119
"Block Group 1, Census Tract 8039.02",418,22,0,0,16,7,45,0,20,29,35,14,92,76,13,25,24
"Block Group 2, Census Tract 8039.02",328,0,0,0,7,7,0,15,4,8,30,82,44,67,23,33,8
"Block Group 3, Census Tract 8039.02",482,15,13,8,0,28,23,8,0,6,28,44,128,77,14,27,63
"Block Group 1, Census Tract 8040",763,0,7,8,14,25,0,41,13,12,172,50,126,130,73,55,37
"Block Group 2, Census Tract 8040",1177,55,6,24,51,9,17,122,22,52,66,91,171,208,127,89,67
"Block Group 1, Census Tract 8041.02",650,14,0,34,0,17,47,11,0,0,0,9,47,165,46,87,173
"Block Group 2, Census Tract 8041.02",916,59,0,37,35,0,65,17,16,0,0,96,12,19,112,212,236
"Block Group 3, Census Tract 8041.02",872,0,0,0,0,0,0,0,60,0,38,67,73,195,63,111,265
"Block Group 1, Census Tract 8041.04",504,0,9,0,0,8,0,0,6,0,0,24,23,73,93,58,210
"Block Group 2, Census Tract 8041.04",747,15,13,0,11,0,12,7,0,0,38,44,182,118,72,104,131
"Block Group 3, Census Tract 8041.04",561,0,8,9,0,27,0,22,0,15,0,21,81,28,128,84,138
"Block Group 1, Census Tract 8041.05",544,31,8,20,18,0,0,11,0,0,0,85,18,49,19,181,104
"Block Group 2, Census Tract 8041.05",434,6,0,0,0,0,9,0,10,0,27,90,12,44,94,80,62
"Block Group 3, Census Tract 8041.05",426,0,0,0,10,0,20,0,0,7,0,22,17,47,159,46,98
"Block Group 1, Census Tract 8041.06",820,17,14,0,0,40,0,0,27,11,7,49,107,84,141,197,126
"Block Group 2, Census Tract 8041.06",624,31,0,18,0,0,12,0,0,24,28,115,54,148,32,117,45
"Block Group 3, Census Tract 8041.06",501,0,0,12,37,0,0,0,0,0,0,6,55,105,0,45,241
"Block Group 4, Census Tract 8041.06",697,14,0,0,14,0,23,0,25,12,135,73,125,28,101,58,89
"Block Group 1, Census Tract 8041.08",1061,26,22,75,49,17,86,14,66,36,36,78,159,124,100,126,47
"Block Group 2, Census Tract 8041.08",814,29,15,0,7,16,4,6,6,13,41,83,241,145,62,100,46
"Block Group 1, Census Tract 8041.09",342,0,8,0,0,0,0,34,0,0,0,10,19,33,42,74,122
"Block Group 2, Census Tract 8041.09",779,18,0,56,0,11,14,20,66,3,19,96,40,43,60,224,109
"Block Group 1, Census Tract 8042.02",549,83,13,15,0,64,0,0,0,53,10,32,46,13,24,39,157
"Block Group 2, Census Tract 8042.02",1022,7,0,0,0,0,32,40,0,33,9,57,110,93,96,195,350
"Block Group 3, Census Tract 8042.02",891,15,0,38,0,17,9,15,0,0,56,17,112,46,34,313,219
"Block Group 4, Census Tract 8042.02",195,0,0,0,0,0,0,0,0,0,0,27,15,37,21,48,47
"Block Group 1, Census Tract 8042.03",679,0,0,11,0,0,20,50,0,0,23,91,9,119,50,28,278
"Block Group 2, Census Tract 8042.03",322,0,0,0,16,0,5,13,0,0,0,7,11,25,31,81,133
"Block Group 1, Census Tract 8042.04",911,14,0,0,69,0,0,13,0,18,39,180,73,61,113,72,259
"Block Group 2, Census Tract 8042.04",494,0,56,27,0,26,11,0,8,0,16,0,95,17,22,52,164
"Block Group 3, Census Tract 8042.04",393,0,0,0,0,0,22,24,13,0,0,14,28,14,46,56,176
"Block Group 1, Census Tract 8043.05",531,0,18,0,0,18,34,14,12,0,75,59,167,117,17,0,0
"Block Group 2, Census Tract 8043.05",577,26,0,15,22,0,26,17,0,39,27,25,58,176,24,85,37
"Block Group 3, Census Tract 8043.05",760,212,17,0,0,0,0,61,23,81,70,14,83,55,61,83,0
"Block Group 4, Census Tract 8043.05",719,61,28,41,0,64,36,0,0,42,44,68,116,95,31,66,27
"Block Group 1, Census Tract 8043.06",1376,9,7,53,65,25,4,25,56,5,53,135,688,96,29,100,26
"Block Group 2, Census Tract 8043.06",203,7,0,0,0,0,7,0,7,7,8,55,81,0,10,12,9
"Block Group 3, Census Tract 8043.06",310,13,25,0,32,7,5,43,0,7,0,77,23,24,18,36,0
"Block Group 4, Census Tract 8043.06",355,9,0,0,0,54,8,0,15,7,4,71,101,57,0,10,19
"Block Group 1, Census Tract 8043.08",989,32,21,0,0,75,95,26,99,42,105,210,89,133,39,23,0
"Block Group 2, Census Tract 8043.08",592,0,14,58,0,0,0,4,15,0,13,88,173,90,100,25,12
"Block Group 3, Census Tract 8043.08",611,0,7,0,14,39,47,13,34,0,28,37,133,22,59,164,14
"Block Group 1, Census Tract 8043.09",642,11,44,10,0,24,3,9,18,21,89,50,94,85,76,46,62
"Block Group 2, Census Tract 8043.09",294,0,0,10,27,0,0,0,19,0,18,43,59,16,34,47,21
"Block Group 1, Census Tract 8043.12",662,32,0,1,0,13,0,0,17,6,20,0,90,144,102,82,155
"Block Group 1, Census Tract 8043.13",922,21,62,0,0,0,0,101,15,15,83,104,159,246,54,32,30
"Block Group 2, Census Tract 8043.13",568,0,15,0,0,0,0,0,0,0,57,39,138,62,93,69,95
"Block Group 3, Census Tract 8043.13",727,0,21,34,18,17,0,0,0,19,46,54,70,141,66,144,97
"Block Group 1, Census Tract 8043.14",537,0,10,0,0,0,0,0,19,55,7,55,82,56,77,32,144
"Block Group 1, Census Tract 8043.15",833,38,0,35,2,9,24,6,18,17,85,113,139,144,92,96,15
"Block Group 1, Census Tract 8043.16",979,90,6,13,0,0,49,91,0,36,94,64,258,104,18,56,100
"Block Group 2, Census Tract 8043.16",620,29,0,0,12,0,0,13,0,0,0,32,64,91,29,121,229
"Block Group 1, Census Tract 8044.03",423,44,51,10,0,45,0,0,13,49,0,30,17,147,0,0,17
"Block Group 2, Census Tract 8044.03",564,18,14,0,0,0,60,12,62,0,14,66,203,63,0,0,52
"Block Group 3, Census Tract 8044.03",401,0,0,0,0,0,0,0,13,0,0,0,15,84,59,81,149
"Block Group 4, Census Tract 8044.03",1158,53,14,0,55,12,24,151,0,0,163,143,171,89,51,36,196
"Block Group 1, Census Tract 8044.04",435,6,0,0,0,51,9,9,15,44,9,36,144,90,0,22,0
"Block Group 2, Census Tract 8044.04",322,0,10,12,0,23,0,29,4,7,49,7,55,88,16,10,12
"Block Group 3, Census Tract 8044.04",500,0,0,20,0,16,8,30,11,49,52,20,82,67,71,33,41
"Block Group 4, Census Tract 8044.04",397,9,0,0,13,0,0,29,43,9,64,41,38,40,57,14,40
"Block Group 1, Census Tract 8044.05",647,56,30,0,10,0,0,34,0,0,19,240,170,64,0,12,12
"Block Group 2, Census Tract 8044.05",422,15,14,31,20,72,10,90,18,0,19,27,29,10,29,38,0
"Block Group 1, Census Tract 8044.06",627,25,0,0,28,3,0,8,33,19,50,59,155,68,68,49,62
"Block Group 2, Census Tract 8044.06",574,7,7,40,0,51,13,34,39,28,19,75,103,42,15,72,29
"Block Group 3, Census Tract 8044.06",607,16,7,0,44,21,85,44,75,24,36,26,128,82,19,0,0
"Block Group 1, Census Tract 8045.05",272,7,24,7,8,0,9,4,0,0,0,23,75,60,22,33,0
"Block Group 2, Census Tract 8045.05",339,0,0,9,4,0,7,9,61,14,44,109,19,10,6,47,0
"Block Group 3, Census Tract 8045.05",750,23,68,26,9,33,0,58,23,71,16,81,187,74,27,28,26
"Block Group 1, Census Tract 8045.06",319,22,0,0,7,0,0,13,8,16,16,18,30,22,37,68,62
"Block Group 2, Census Tract 8045.06",563,29,7,14,24,22,14,0,93,13,14,50,67,61,67,46,42
"Block Group 3, Census Tract 8045.06",944,32,19,6,45,8,18,25,16,17,83,77,48,189,150,63,148
"Block Group 1, Census Tract 8045.08",772,38,5,51,39,34,119,5,37,2,39,112,106,82,36,16,51
"Block Group 1, Census Tract 8045.09",312,0,0,2,8,24,23,0,0,0,38,32,32,94,34,19,6
"Block Group 2, Census Tract 8045.09",371,0,0,0,23,0,15,25,5,19,21,12,127,81,0,35,8
"Block Group 3, Census Tract 8045.09",487,75,16,0,12,5,34,0,40,11,7,65,56,11,87,32,36
"Block Group 4, Census Tract 8045.09",432,6,0,0,0,23,25,11,6,0,7,67,88,79,24,54,42
"Block Group 1, Census Tract 8045.10",415,0,0,53,28,32,0,7,0,0,18,38,94,29,30,86,0
"Block Group 2, Census Tract 8045.10",192,10,7,0,0,0,0,6,10,25,39,18,22,23,2,11,19
"Block Group 3, Census Tract 8045.10",452,52,29,0,9,8,3,53,12,16,40,110,75,13,26,6,0
"Block Group 4, Census Tract 8045.10",318,25,0,0,0,0,23,6,35,8,25,20,59,60,36,21,0
"Block Group 1, Census Tract 8045.11",355,18,13,3,41,16,0,29,15,15,29,71,36,26,5,35,3
"Block Group 2, Census Tract 8045.11",333,2,4,0,20,7,22,14,17,15,32,22,64,17,25,56,16
"Block Group 1, Census Tract 8045.12",576,0,8,0,65,0,0,41,0,0,69,84,79,40,86,25,79
"Block Group 2, Census Tract 8045.12",714,0,0,24,0,23,0,24,0,42,73,0,16,108,243,161,0
"Block Group 1, Census Tract 8045.13",206,0,0,0,0,0,0,0,0,0,20,0,0,0,50,66,70
"Block Group 2, Census Tract 8045.13",674,14,0,0,0,24,0,0,14,0,151,0,205,46,92,63,65
"Block Group 3, Census Tract 8045.13",498,0,0,0,0,86,44,0,0,17,51,60,52,41,48,36,63
"Block Group 1, Census Tract 8045.14",256,21,0,22,30,23,23,39,22,0,0,76,0,0,0,0,0
"Block Group 2, Census Tract 8045.14",690,0,0,0,0,0,0,0,20,0,0,69,42,109,133,78,239
"Block Group 3, Census Tract 8045.14",556,0,93,22,22,22,0,0,0,0,0,89,0,44,16,174,74
"Block Group 1, Census Tract 8046.03",980,30,130,15,31,36,14,140,92,19,68,67,124,59,24,83,48
"Block Group 2, Census Tract 8046.03",808,34,0,16,12,0,15,0,114,88,37,164,196,51,0,0,81
"Block Group 3, Census Tract 8046.03",983,15,0,28,25,22,62,10,58,31,38,97,273,206,52,46,20
"Block Group 1, Census Tract 8046.06",260,0,0,0,0,0,29,0,0,15,0,17,99,15,31,9,45
"Block Group 2, Census Tract 8046.06",825,0,0,4,0,40,0,0,47,0,14,91,102,91,58,121,257
"Block Group 3, Census Tract 8046.06",421,0,0,0,0,17,35,17,0,7,45,0,30,51,32,114,73
"Block Group 4, Census Tract 8046.06",970,17,0,0,0,16,34,48,33,62,31,44,114,94,57,179,241
"Block Group 1, Census Tract 8046.07",725,19,0,4,7,0,0,15,12,0,31,52,158,147,68,78,134
"Block Group 2, Census Tract 8046.07",570,34,0,0,38,0,15,16,0,12,5,69,30,123,25,145,58
"Block Group 3, Census Tract 8046.07",534,0,15,0,0,0,31,0,0,45,42,27,97,39,123,44,71
"Block Group 4, Census Tract 8046.07",698,14,11,115,21,0,32,30,54,12,101,42,35,17,52,45,117
"Block Group 1, Census Tract 8046.08",445,9,17,13,9,9,0,14,21,4,14,89,42,59,45,69,31
"Block Group 2, Census Tract 8046.08",149,34,0,0,0,0,7,0,15,0,0,22,23,36,8,4,0
"Block Group 3, Census Tract 8046.08",801,52,21,35,25,17,9,9,18,9,80,45,16,86,116,83,180
"Block Group 1, Census Tract 8046.09",828,0,12,17,0,0,26,22,13,14,0,24,136,54,12,190,308
"Block Group 2, Census Tract 8046.09",844,33,12,22,12,0,31,61,13,12,108,91,140,71,16,29,193
"Block Group 3, Census Tract 8046.09",616,0,17,0,10,12,0,0,13,82,38,80,83,66,53,47,115
"Block Group 1, Census Tract 8046.10",833,32,28,7,35,0,14,14,15,6,100,189,124,75,19,90,85
"Block Group 2, Census Tract 8046.10",340,0,0,0,9,9,9,0,17,57,27,77,34,39,9,53,0
"Block Group 1, Census Tract 8046.11",460,0,0,26,5,23,8,8,20,16,38,35,84,54,57,46,40
"Block Group 2, Census Tract 8046.11",1034,18,0,40,8,76,45,61,134,12,66,153,113,113,79,81,35
"Block Group 3, Census Tract 8046.11",267,5,8,0,7,9,0,19,8,8,8,9,43,53,17,54,19
"Block Group 1, Census Tract 8047.01",431,103,0,14,39,0,23,0,0,14,28,0,101,64,10,29,6
"Block Group 2, Census Tract 8047.01",548,12,14,0,0,63,0,16,0,8,27,67,29,28,199,85,0
"Block Group 3, Census Tract 8047.01",739,115,13,33,11,24,0,37,0,12,91,120,21,158,33,57,14
"Block Group 4, Census Tract 8047.01",671,0,4,0,0,0,10,21,39,60,89,89,89,76,78,87,29
"Block Group 1, Census Tract 8047.05",474,6,0,12,3,8,18,14,23,19,23,30,67,146,20,39,46
"Block Group 2, Census Tract 8047.05",655,9,40,59,8,28,45,59,13,40,55,90,160,38,0,11,0
"Block Group 3, Census Tract 8047.05",518,7,7,7,14,37,22,23,18,30,31,38,61,59,54,90,20
"Block Group 1, Census Tract 8047.06",390,0,0,9,0,0,0,0,4,17,19,65,63,56,55,16,86
"Block Group 2, Census Tract 8047.06",296,0,0,0,10,0,9,0,11,20,0,32,26,43,47,59,39
"Block Group 1, Census Tract 8047.09",313,0,0,0,57,0,43,30,20,14,15,18,63,21,19,0,13
"Block Group 2, Census Tract 8047.09",931,16,10,2,12,9,80,0,33,22,99,87,411,120,9,21,0
"Block Group 3, Census Tract 8047.09",642,31,29,83,0,45,21,27,0,32,22,43,85,69,9,146,0
"Block Group 4, Census Tract 8047.09",632,20,17,0,0,0,58,20,24,0,68,72,207,71,10,49,16
"Block Group 5, Census Tract 8047.09",253,0,0,0,0,0,0,0,0,19,6,82,33,16,61,11,25
"Block Group 1, Census Tract 8047.10",363,0,0,0,8,3,0,13,0,7,8,29,55,17,95,95,33
"Block Group 2, Census Tract 8047.10",297,0,0,9,16,0,8,26,0,0,0,24,61,35,40,41,37
"Block Group 3, Census Tract 8047.10",597,0,17,8,89,16,0,8,8,72,60,52,78,86,50,29,24
"Block Group 4, Census Tract 8047.10",194,0,0,0,0,0,0,0,0,22,49,16,40,3,21,38,5
"Block Group 1, Census Tract 8047.11",1026,46,0,8,94,116,9,0,187,49,41,94,333,0,9,40,0
"Block Group 2, Census Tract 8047.11",364,0,0,0,0,9,0,26,18,0,48,32,128,38,26,27,12
"Block Group 3, Census Tract 8047.11",1152,28,27,15,23,46,46,30,0,56,33,181,242,161,148,48,68
"Block Group 4, Census Tract 8047.11",186,18,0,0,0,0,0,14,18,2,15,0,46,23,0,12,38
"Block Group 1, Census Tract 8047.12",840,51,0,14,37,9,19,0,100,60,22,182,121,63,76,56,30
"Block Group 2, Census Tract 8047.12",350,15,20,0,0,0,0,9,4,7,33,44,77,80,9,42,10
"Block Group 3, Census Tract 8047.12",613,0,10,7,0,0,20,7,15,0,17,29,81,71,108,152,96
"Block Group 1, Census Tract 8047.13",746,0,17,16,49,0,0,12,0,33,82,162,166,90,102,17,0
"Block Group 2, Census Tract 8047.13",775,61,32,0,17,36,0,0,14,19,80,82,261,35,35,103,0
"Block Group 3, Census Tract 8047.13",392,0,0,13,14,0,0,0,125,0,0,0,74,33,15,110,8
"Block Group 4, Census Tract 8047.13",241,0,0,0,16,0,16,0,0,0,0,0,18,13,30,125,23
"Block Group 1, Census Tract 8047.14",404,14,7,0,21,0,0,8,12,22,30,134,109,10,0,27,10
"Block Group 2, Census Tract 8047.14",454,16,0,21,0,0,14,23,11,0,13,48,79,174,24,12,19
"Block Group 3, Census Tract 8047.14",390,0,0,14,17,0,8,6,13,0,7,55,118,61,9,38,44
"Block Group 1, Census Tract 8047.15",674,41,0,60,35,24,9,20,95,47,24,56,103,90,30,40,0
"Block Group 2, Census Tract 8047.15",498,28,33,104,0,0,13,43,52,12,77,62,42,21,11,0,0
"Block Group 1, Census Tract 8047.16",433,10,0,0,40,0,0,22,0,0,33,64,57,47,44,67,49
"Block Group 2, Census Tract 8047.16",602,12,0,0,15,20,17,19,20,25,45,37,131,67,21,108,65
"Block Group 3, Census Tract 8047.16",399,8,0,0,11,27,7,10,5,0,8,55,65,95,62,27,19
"Block Group 1, Census Tract 8048.03",303,0,22,0,0,0,0,17,12,0,36,0,14,63,34,36,69
"Block Group 2, Census Tract 8048.03",611,30,18,0,10,22,0,0,0,34,58,53,138,29,134,61,24
"Block Group 3, Census Tract 8048.03",926,15,0,0,27,10,37,49,53,113,115,109,122,116,18,86,56
"Block Group 1, Census Tract 8048.04",551,10,24,0,0,0,15,67,0,28,44,124,0,48,88,49,54
"Block Group 2, Census Tract 8048.04",882,64,40,0,40,10,0,40,0,13,175,71,112,170,104,23,20
"Block Group 3, Census Tract 8048.04",285,0,0,36,14,0,14,0,0,14,22,23,65,97,0,0,0
"Block Group 4, Census Tract 8048.04",854,25,198,0,26,36,13,42,28,18,16,69,168,64,52,48,51
"Block Group 1, Census Tract 8048.05",583,44,0,0,24,0,10,28,17,18,33,113,57,60,95,39,45
"Block Group 2, Census Tract 8048.05",257,0,0,0,0,0,30,0,0,21,0,9,84,66,20,27,0
"Block Group 3, Census Tract 8048.05",375,12,0,0,8,22,0,0,0,11,27,80,60,56,63,19,17
"Block Group 4, Census Tract 8048.05",1124,0,38,0,59,0,15,9,0,0,60,241,136,137,237,103,89
"Block Group 1, Census Tract 8048.06",201,0,0,0,0,0,0,0,22,0,18,42,38,27,54,0,0
"Block Group 2, Census Tract 8048.06",345,17,0,0,0,0,0,19,0,33,25,34,91,51,0,18,57
"Block Group 3, Census Tract 8048.06",486,92,0,21,22,11,0,0,20,78,20,8,110,59,8,28,9
"Block Group 1, Census Tract 8048.07",343,0,5,0,0,7,0,0,0,25,28,42,43,27,45,98,23
"Block Group 2, Census Tract 8048.07",372,0,0,11,0,0,0,0,0,0,15,38,144,61,30,39,34
"Block Group 3, Census Tract 8048.07",767,20,26,53,0,0,0,23,85,39,29,97,268,46,33,46,2
"Block Group 4, Census Tract 8048.07",336,0,8,8,4,0,6,0,0,15,15,33,53,80,39,41,34
"Block Group 1, Census Tract 8048.08",275,0,4,11,5,26,18,4,0,0,0,37,16,32,56,51,15
"Block Group 2, Census Tract 8048.08",406,8,8,11,4,4,6,4,0,0,4,15,72,85,24,36,125
"Block Group 3, Census Tract 8048.08",193,4,0,4,0,14,7,12,16,4,12,8,14,12,30,27,29
"Block Group 1, Census Tract 8048.09",502,8,12,0,0,18,36,12,0,0,24,20,132,92,15,114,19
"Block Group 2, Census Tract 8048.09",653,13,9,8,5,0,26,45,62,0,38,57,40,67,102,134,47
"Block Group 3, Census Tract 8048.09",376,16,9,0,0,18,20,10,0,19,12,39,105,45,28,55,0
"Block Group 1, Census Tract 8048.10",539,0,0,0,61,33,45,17,16,15,45,22,45,72,13,80,75
"Block Group 2, Census Tract 8048.10",339,0,0,0,0,0,0,0,16,53,0,13,82,11,16,66,82
"Block Group 3, Census Tract 8048.10",926,29,0,0,31,59,58,57,30,11,47,82,171,132,87,22,110
"Block Group 4, Census Tract 8048.10",904,123,17,16,80,16,146,31,0,63,46,45,77,15,108,91,30
"Block Group 1, Census Tract 8049.01",633,10,0,0,0,0,57,12,24,0,23,38,45,114,80,101,129
"Block Group 2, Census Tract 8049.01",354,0,17,0,0,0,0,32,0,0,0,0,67,48,73,53,64
"Block Group 3, Census Tract 8049.01",510,62,0,0,0,0,0,0,0,21,36,53,72,103,28,58,77
"Block Group 4, Census Tract 8049.01",246,16,0,0,0,0,17,0,23,13,15,15,29,60,16,42,0
"Block Group 5, Census Tract 8049.01",255,0,13,13,0,0,0,0,0,16,0,0,31,63,57,36,26
"Block Group 6, Census Tract 8049.01",248,0,0,0,0,11,0,0,0,0,0,12,46,49,29,59,42
"Block Group 1, Census Tract 8049.02",619,19,0,0,17,97,0,0,18,0,11,134,16,36,69,58,144
"Block Group 2, Census Tract 8049.02",585,17,0,0,0,0,0,0,0,14,80,0,103,176,60,114,21
"Block Group 3, Census Tract 8049.02",183,0,34,0,0,16,0,0,0,0,0,15,44,28,27,0,19
"Block Group 4, Census Tract 8049.02",496,0,62,0,0,0,0,18,0,0,54,47,44,65,74,27,105
"Block Group 5, Census Tract 8049.02",287,18,14,0,19,18,18,50,0,49,0,0,16,0,0,69,16
"Block Group 1, Census Tract 8050.01",429,0,43,27,8,24,0,0,17,6,33,46,45,63,56,39,22
"Block Group 2, Census Tract 8050.01",327,0,0,0,9,0,17,10,0,6,26,27,24,22,30,49,107
"Block Group 3, Census Tract 8050.01",727,40,0,11,19,0,0,74,7,0,19,39,91,64,149,48,166
"Block Group 4, Census Tract 8050.01",375,16,0,8,0,0,8,0,0,9,31,25,23,65,7,78,105
"Block Group 1, Census Tract 8050.02",841,0,14,21,79,60,69,79,13,0,49,61,56,115,65,28,132
"Block Group 2, Census Tract 8050.02",939,172,96,68,132,74,42,10,14,14,28,183,50,23,14,19,0
"Block Group 3, Census Tract 8050.02",486,11,39,0,22,25,0,7,101,14,15,26,67,18,21,115,5
"Block Group 4, Census Tract 8050.02",267,9,16,0,47,0,0,0,71,0,0,51,72,0,0,0,1
"Block Group 5, Census Tract 8050.02",386,0,0,0,119,0,0,0,15,11,15,23,132,26,45,0,0
"Block Group 1, Census Tract 8051.05",517,0,0,39,12,0,0,26,44,35,46,124,70,0,78,0,43
"Block Group 2, Census Tract 8051.05",737,0,27,66,0,56,43,12,7,42,80,143,81,92,75,7,6
"Block Group 3, Census Tract 8051.05",446,28,0,0,13,46,48,0,54,0,70,23,76,39,0,38,11
"Block Group 4, Census Tract 8051.05",456,0,0,15,0,0,22,53,0,43,104,49,114,56,0,0,0
"Block Group 5, Census Tract 8051.05",266,0,0,7,0,0,10,17,0,0,0,86,16,0,1,0,129
"Block Group 1, Census Tract 8051.06",683,68,9,11,19,17,29,24,11,25,166,96,89,51,13,45,10
"Block Group 2, Census Tract 8051.06",545,0,53,10,4,10,9,0,10,10,8,93,20,76,30,57,155
"Block Group 1, Census Tract 8051.07",670,49,0,47,9,52,32,0,13,13,61,61,147,44,28,114,0
"Block Group 2, Census Tract 8051.07",560,26,67,12,0,11,8,0,48,75,49,95,99,41,0,29,0
"Block Group 3, Census Tract 8051.07",592,64,28,0,102,47,0,0,41,49,37,13,77,59,30,45,0
"Block Group 4, Census Tract 8051.07",743,27,12,0,9,127,38,34,18,22,121,25,112,84,96,18,0
"Block Group 5, Census Tract 8051.07",234,0,0,0,46,41,12,4,6,0,0,32,45,24,0,24,0
"Block Group 1, Census Tract 8051.08",945,47,36,75,82,0,30,92,0,78,167,135,133,36,34,0,0
"Block Group 2, Census Tract 8051.08",785,12,0,41,7,0,9,24,36,142,152,10,115,53,96,21,67
"Block Group 3, Census Tract 8051.08",356,11,0,13,0,0,26,33,0,36,11,58,59,63,18,18,10
"Block Group 4, Census Tract 8051.08",417,43,0,13,0,19,43,0,24,0,0,64,88,80,0,0,43
"Block Group 1, Census Tract 8051.09",503,10,11,28,26,28,0,11,0,7,15,32,122,41,16,126,30
"Block Group 2, Census Tract 8051.09",825,5,8,8,49,17,0,16,28,0,168,95,83,28,66,161,93
"Block Group 3, Census Tract 8051.09",380,33,51,13,0,11,35,10,0,10,13,47,57,20,0,37,43
"Block Group 1, Census Tract 8051.10",1145,49,7,0,48,9,10,32,50,156,68,104,209,145,156,42,60
"Block Group 2, Census Tract 8051.10",379,8,0,0,7,10,22,9,12,42,46,0,50,52,35,71,15
"Block Group 3, Census Tract 8051.10",207,0,36,0,11,0,13,0,8,0,9,21,41,68,0,0,0
"Block Group 4, Census Tract 8051.10",234,9,0,0,27,0,0,9,25,0,0,11,54,40,21,27,11
"Block Group 1, Census Tract 8051.11",183,0,0,10,0,0,0,8,0,0,0,9,28,15,31,17,65
"Block Group 2, Census Tract 8051.11",240,19,22,0,21,0,0,9,0,0,0,21,13,75,42,8,10
"Block Group 3, Census Tract 8051.11",1175,169,10,42,42,105,10,21,0,28,173,246,170,9,128,9,13
"Block Group 4, Census Tract 8051.11",312,8,14,14,0,0,39,12,14,61,0,75,75,0,0,0,0
"Block Group 5, Census Tract 8051.11",322,0,0,0,19,0,77,0,98,0,0,12,65,18,33,0,0
"Block Group 6, Census Tract 8051.11",526,0,0,75,0,99,5,14,0,16,52,30,123,58,47,7,0
"Block Group 1, Census Tract 8051.12",627,72,29,28,21,36,35,49,22,40,28,59,31,54,33,82,8
"Block Group 2, Census Tract 8051.12",490,7,7,9,15,7,27,17,21,23,31,92,56,36,75,40,27
"Block Group 1, Census Tract 8052.01",369,11,6,0,18,0,0,0,23,9,22,44,0,59,33,62,82
"Block Group 2, Census Tract 8052.01",290,6,27,0,10,0,0,11,0,0,42,9,49,10,20,30,76
"Block Group 3, Census Tract 8052.01",609,0,13,0,22,19,87,29,0,52,0,40,77,115,26,59,70
"Block Group 1, Census Tract 8052.02",308,35,27,0,8,10,0,0,8,0,30,12,51,17,21,48,41
"Block Group 2, Census Tract 8052.02",382,0,0,0,18,0,7,16,0,0,50,21,17,24,29,123,77
"Block Group 3, Census Tract 8052.02",468,0,20,11,0,71,12,10,0,0,18,124,21,35,64,34,48
"Block Group 4, Census Tract 8052.02",541,44,9,9,38,0,17,42,15,9,42,56,110,15,49,40,46
"Block Group 1, Census Tract 8053.01",281,23,0,22,0,5,0,0,0,3,26,34,14,34,14,66,40
"Block Group 2, Census Tract 8053.01",465,23,0,0,0,0,74,0,0,0,33,31,74,43,43,109,35
"Block Group 3, Census Tract 8053.01",290,0,21,0,35,23,23,34,31,0,15,34,12,8,16,2,36
"Block Group 1, Census Tract 8053.02",266,0,8,0,17,39,0,0,43,0,12,41,10,47,4,21,24
"Block Group 2, Census Tract 8053.02",547,0,0,15,61,41,0,10,4,18,16,17,79,108,16,104,58
