area_name,Total,No schooling completed,Nursery school,Kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma",Regular high school diploma,GED or alternative credential,"Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
"Block Group 5, Census Tract 8241.23",581,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,78,89,54,72,68,0,0
"Block Group 1, Census Tract 8243",696,0,0,0,0,0,0,0,0,0,0,10,0,12,13,18,155,0,79,213,68,103,6,11,8
"Block Group 2, Census Tract 8243",1930,6,0,0,0,0,0,0,0,0,0,186,11,33,79,87,397,88,69,610,94,84,109,77,0
"Block Group 3, Census Tract 8243",754,8,0,0,0,0,0,0,0,1,0,7,0,22,19,49,227,33,19,156,128,47,38,0,0
"Block Group 1, Census Tract 8244",1603,49,0,0,0,6,7,0,0,6,5,51,6,15,15,49,554,47,123,357,118,148,47,0,0
"Block Group 1, Census Tract 8245.03",464,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,83,10,39,182,14,76,41,0,0
"Block Group 2, Census Tract 8245.03",1160,8,0,0,0,0,0,0,0,0,0,0,0,56,0,67,182,31,89,405,64,226,32,0,0
"Block Group 3, Census Tract 8245.03",1034,34,0,0,0,0,0,0,0,0,0,0,0,17,14,32,201,48,31,253,80,241,72,11,0
"Block Group 4, Census Tract 8245.03",1105,0,0,0,0,0,0,0,0,0,0,15,0,0,23,17,165,42,55,82,33,388,168,103,14
"Block Group 5, Census Tract 8245.03",1384,0,0,0,0,0,0,0,0,0,0,0,16,0,0,38,456,0,69,200,92,332,165,0,16
"Block Group 1, Census Tract 8245.05",2203,22,28,0,0,0,0,0,0,0,0,0,0,22,85,24,531,21,91,439,245,445,208,22,20
"Block Group 2, Census Tract 8245.05",1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,13,70,178,110,316,224,0,20
"Block Group 3, Census Tract 8245.05",1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,325,72,160,168,150,276,173,0,0
"Block Group 1, Census Tract 8245.06",503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,150,14,17,98,69,111,29,0,0
"Block Group 2, Census Tract 8245.06",656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,144,39,15,90,67,185,80,0,0
"Block Group 3, Census Tract 8245.06",1150,0,0,26,0,0,0,0,0,0,0,0,0,15,0,0,419,60,113,162,12,221,78,17,27
"Block Group 4, Census Tract 8245.06",1310,13,0,0,0,0,0,0,0,0,0,36,0,0,0,29,442,14,104,154,47,348,123,0,0
"Block Group 5, Census Tract 8245.06",1313,0,0,0,0,0,0,0,0,0,21,0,0,0,0,71,374,14,77,275,143,210,109,16,3
"Block Group 1, Census Tract 8245.07",1405,40,0,0,0,0,0,0,0,30,0,9,18,48,0,55,277,11,137,265,156,210,99,28,22
"Block Group 2, Census Tract 8245.07",1517,19,0,0,0,0,0,0,0,0,0,0,10,16,0,9,425,97,205,296,126,262,40,12,0
"Block Group 1, Census Tract 8246.01",928,0,0,0,0,0,0,0,0,0,0,0,0,0,5,112,309,22,89,225,73,55,38,0,0
"Block Group 2, Census Tract 8246.01",700,0,0,0,0,0,0,0,0,12,0,0,0,0,10,0,194,31,99,112,52,121,47,15,7
"Block Group 3, Census Tract 8246.01",445,18,0,0,0,0,0,0,0,13,0,0,0,0,0,12,133,13,41,65,31,78,32,9,0
"Block Group 4, Census Tract 8246.01",1109,2,0,0,0,0,0,0,0,10,0,0,13,0,29,18,207,69,83,223,145,213,86,0,11
"Block Group 1, Census Tract 8246.02",851,0,0,0,0,0,0,0,0,17,0,0,0,0,0,32,250,53,48,121,104,130,42,53,1
"Block Group 2, Census Tract 8246.02",1097,13,0,0,0,0,0,0,19,0,0,9,21,0,0,31,278,33,85,111,79,306,112,0,0
"Block Group 3, Census Tract 8246.02",1216,0,0,0,0,0,0,0,0,0,13,15,15,21,12,0,356,62,81,249,185,123,71,13,0
"Block Group 4, Census Tract 8246.02",532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,17,33,43,57,71,23,0,17
"Block Group 5, Census Tract 8246.02",628,0,0,0,0,0,0,0,0,0,0,0,52,0,16,20,168,12,34,89,82,137,18,0,0
"Block Group 1, Census Tract 8247.01",1092,21,0,0,20,0,0,0,0,15,0,0,0,10,8,8,325,70,150,100,150,171,24,20,0
"Block Group 2, Census Tract 8247.01",893,52,0,0,0,0,0,0,0,0,0,36,18,13,0,18,269,76,70,111,126,73,24,7,0
"Block Group 3, Census Tract 8247.01",685,0,0,0,0,0,0,0,0,0,0,0,0,0,38,23,351,38,14,125,29,67,0,0,0
"Block Group 1, Census Tract 8247.02",855,0,0,0,0,0,50,0,0,0,12,30,12,42,11,0,259,53,79,151,97,59,0,0,0
"Block Group 2, Census Tract 8247.02",1373,12,0,0,0,0,0,0,0,11,19,58,6,57,4,70,413,91,61,169,241,119,42,0,0
"Block Group 3, Census Tract 8247.02",1649,0,0,0,0,0,0,15,0,54,0,0,52,14,25,6,666,57,121,235,197,162,38,0,7
"Block Group 1, Census Tract 8248",1231,0,0,0,0,37,0,0,0,43,34,79,0,13,27,0,274,14,176,222,100,156,56,0,0
"Block Group 2, Census Tract 8248",1107,70,0,0,0,12,0,0,11,0,0,0,0,0,0,13,337,53,55,96,177,270,13,0,0
"Block Group 3, Census Tract 8248",990,21,0,0,0,0,0,0,64,131,28,21,95,0,12,16,217,0,115,168,20,62,0,0,20
"Block Group 4, Census Tract 8248",938,49,0,0,0,18,0,57,0,20,0,79,33,65,14,47,139,82,13,108,54,111,49,0,0
"Block Group 1, Census Tract 8249",877,0,0,0,0,0,0,0,0,27,0,0,37,18,18,9,201,34,79,281,50,104,19,0,0
"Block Group 2, Census Tract 8249",1280,24,0,0,0,6,0,0,0,20,2,55,0,42,46,30,308,61,36,202,195,188,26,12,27
"Block Group 1, Census Tract 8250",1032,0,0,0,0,0,102,0,0,25,0,0,0,5,2,34,270,27,93,191,65,123,95,0,0
"Block Group 2, Census Tract 8250",1283,16,0,0,0,42,0,0,0,106,0,10,0,78,14,13,164,8,27,208,171,312,83,11,20
"Block Group 3, Census Tract 8250",1229,0,0,0,0,0,0,0,0,24,0,64,17,51,0,11,335,32,90,156,115,257,65,12,0
"Block Group 1, Census Tract 8252",584,8,0,0,0,0,0,0,0,82,0,5,0,9,20,0,186,7,69,52,61,43,29,8,5
"Block Group 2, Census Tract 8252",936,22,0,0,0,20,0,0,0,27,0,5,19,8,6,33,288,41,31,142,89,144,35,15,11
"Block Group 1, Census Tract 8253.02",1516,0,0,0,0,0,10,0,42,20,39,53,18,0,16,36,276,54,77,314,123,302,118,17,1
"Block Group 2, Census Tract 8253.02",1359,108,0,0,0,0,0,0,0,0,0,0,0,0,0,28,334,33,286,57,172,297,16,28,0
"Block Group 3, Census Tract 8253.02",1585,0,0,0,0,0,0,0,0,0,27,25,0,0,0,45,406,48,100,132,296,356,39,111,0
"Block Group 1, Census Tract 8253.03",1104,12,0,0,0,0,0,10,0,12,0,36,0,9,85,37,294,25,118,208,78,121,59,0,0
"Block Group 2, Census Tract 8253.03",679,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,78,67,66,185,77,132,60,10,0
"Block Group 3, Census Tract 8253.03",354,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,83,38,8,37,4,95,44,12,0
"Block Group 4, Census Tract 8253.03",504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,162,0,19,66,47,166,23,0,0
"Block Group 1, Census Tract 8253.04",1503,11,0,0,0,0,0,0,0,0,0,39,12,71,0,15,433,22,116,240,119,306,103,7,9
"Block Group 2, Census Tract 8253.04",1613,10,0,0,0,0,0,0,0,0,0,34,0,9,13,47,430,27,114,418,165,261,85,0,0
"Block Group 1, Census Tract 8254",884,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,311,13,76,194,16,195,43,0,0
"Block Group 2, Census Tract 8254",1867,34,0,0,0,0,0,0,0,0,0,0,0,0,17,38,400,27,137,351,266,314,158,104,21
"Block Group 3, Census Tract 8254",1095,0,0,0,0,0,0,0,0,17,0,0,0,0,18,18,289,69,146,179,67,178,86,11,17
"Block Group 1, Census Tract 8255.01",643,0,0,0,0,0,0,0,0,0,0,13,0,26,0,9,250,33,34,125,57,71,25,0,0
"Block Group 2, Census Tract 8255.01",1906,0,0,0,0,0,0,0,0,0,0,22,0,34,34,12,554,50,180,481,130,252,143,14,0
"Block Group 3, Census Tract 8255.01",1270,0,0,0,0,0,0,0,0,0,0,0,0,23,0,20,518,48,64,161,175,190,56,15,0
"Block Group 1, Census Tract 8255.03",279,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,107,0,19,79,0,71,0,0,0
"Block Group 2, Census Tract 8255.03",738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,17,107,344,34,122,15,0,0
"Block Group 3, Census Tract 8255.03",741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,108,0,66,353,60,122,14,0,0
"Block Group 4, Census Tract 8255.03",1211,0,0,0,0,0,6,0,0,0,0,0,0,0,12,21,252,17,36,136,53,505,154,0,19
"Block Group 5, Census Tract 8255.03",1228,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,233,0,54,310,180,310,74,21,19
"Block Group 1, Census Tract 8255.04",964,0,0,0,0,0,0,0,0,0,0,13,0,50,26,42,257,8,45,210,126,146,41,0,0
"Block Group 2, Census Tract 8255.04",1405,9,0,0,0,0,0,1,0,0,15,0,11,1,5,0,253,119,46,628,143,135,39,0,0
"Block Group 1, Census Tract 8255.05",1214,0,0,0,0,0,0,0,0,0,5,38,2,5,100,7,420,92,51,200,76,133,85,0,0
"Block Group 2, Census Tract 8255.05",309,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,61,11,11,116,11,48,31,0,0
"Block Group 3, Census Tract 8255.05",668,19,0,0,0,0,0,0,0,0,0,0,11,0,0,0,115,0,70,170,61,84,129,0,9
"Block Group 4, Census Tract 8255.05",1763,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,401,1,86,482,148,474,140,16,10
"Block Group 1, Census Tract 8256",716,14,0,0,0,0,0,0,0,0,0,15,0,31,0,7,299,30,39,119,83,46,33,0,0
"Block Group 2, Census Tract 8256",1364,32,0,0,0,0,0,0,0,0,0,0,42,53,73,61,402,86,106,353,14,93,49,0,0
"Block Group 3, Census Tract 8256",707,0,0,0,0,0,0,0,0,0,0,0,0,9,1,70,154,2,26,244,67,109,25,0,0
"Block Group 4, Census Tract 8256",474,26,0,0,0,0,0,0,0,0,0,13,0,11,0,0,138,13,40,76,40,87,18,0,12
"Block Group 1, Census Tract 8257",538,6,0,0,0,0,3,0,0,7,10,30,7,15,16,6,173,56,45,59,46,47,7,5,0
"Block Group 2, Census Tract 8257",1291,8,0,0,0,6,0,0,0,11,0,44,16,44,46,24,351,19,161,223,130,95,46,50,17
"Block Group 3, Census Tract 8257",1017,20,0,0,0,0,0,0,0,0,0,10,20,7,39,0,232,22,133,305,46,134,42,7,0
"Block Group 1, Census Tract 8258.01",486,0,0,0,0,0,0,0,0,0,0,6,0,0,0,35,227,13,0,112,76,17,0,0,0
"Block Group 2, Census Tract 8258.01",898,23,0,0,0,0,0,0,0,0,0,7,0,27,20,13,224,52,14,164,81,208,54,0,11
"Block Group 3, Census Tract 8258.01",697,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,133,20,48,301,94,64,27,0,0
"Block Group 1, Census Tract 8258.02",1827,0,0,0,0,0,0,0,0,0,0,77,0,0,111,55,209,59,150,526,135,315,190,0,0
"Block Group 2, Census Tract 8258.02",1038,5,0,0,0,0,0,0,0,0,0,45,0,7,0,12,208,78,37,337,79,88,126,16,0
"Block Group 3, Census Tract 8258.02",1549,105,0,0,0,0,0,0,0,108,0,10,0,9,16,11,447,65,46,385,135,121,26,0,65
"Block Group 1, Census Tract 8258.03",819,13,0,0,0,0,0,0,17,0,0,17,17,0,52,58,306,78,22,149,27,30,23,10,0
"Block Group 2, Census Tract 8258.03",854,52,0,0,0,0,0,0,0,0,0,84,0,0,15,0,231,0,19,275,39,43,87,9,0
"Block Group 3, Census Tract 8258.03",894,28,0,0,0,0,0,0,0,0,0,0,0,0,12,0,241,14,34,183,206,114,0,62,0
"Block Group 4, Census Tract 8258.03",893,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,210,54,60,198,13,258,49,0,0
"Block Group 5, Census Tract 8258.03",698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,68,108,91,117,140,0,0
"Block Group 1, Census Tract 8259",452,41,0,0,0,0,0,0,0,19,0,0,0,0,0,23,111,28,0,53,51,97,29,0,0
"Block Group 2, Census Tract 8259",1045,0,0,0,0,0,0,0,0,9,0,0,0,12,62,27,347,129,98,148,122,84,0,7,0
"Block Group 3, Census Tract 8259",862,20,0,0,0,0,9,0,0,10,0,28,0,18,17,9,281,69,27,213,63,88,10,0,0
"Block Group 1, Census Tract 8260",377,19,0,0,0,0,0,0,0,0,0,0,0,10,0,0,145,58,9,99,0,27,0,0,10
"Block Group 2, Census Tract 8260",771,67,0,0,0,0,0,0,0,16,0,0,25,32,37,10,214,73,75,171,24,27,0,0,0
"Block Group 3, Census Tract 8260",502,12,0,0,0,0,0,0,0,31,0,0,0,0,124,33,182,8,36,76,0,0,0,0,0
"Block Group 1, Census Tract 8261",354,16,0,0,0,0,0,0,0,0,0,0,0,14,4,0,41,0,96,149,16,0,18,0,0
"Block Group 2, Census Tract 8261",720,35,0,0,0,0,0,0,13,0,0,37,0,0,0,38,186,21,0,208,77,65,0,40,0
"Block Group 3, Census Tract 8261",687,0,0,0,0,0,0,0,0,0,0,0,0,82,42,24,186,68,83,89,45,53,15,0,0
"Block Group 4, Census Tract 8261",592,13,0,0,0,0,0,0,0,0,0,0,49,0,33,0,132,0,45,132,101,44,43,0,0
"Block Group 5, Census Tract 8261",389,0,0,0,0,0,0,0,0,16,0,0,9,0,54,0,119,12,68,55,56,0,0,0,0
"Block Group 6, Census Tract 8261",827,45,0,0,0,0,0,28,34,0,0,12,0,48,0,31,93,18,84,262,141,31,0,0,0
"Block Group 1, Census Tract 8262.01",360,2,0,0,0,0,0,0,0,0,0,0,0,10,8,0,129,14,45,112,0,40,0,0,0
"Block Group 2, Census Tract 8262.01",918,0,0,0,0,0,0,0,0,4,0,15,3,4,27,23,143,41,70,253,82,150,66,37,0
"Block Group 3, Census Tract 8262.01",545,0,0,0,0,0,0,0,25,9,0,0,0,0,0,0,49,0,9,249,10,177,17,0,0
"Block Group 4, Census Tract 8262.01",1031,8,0,0,0,0,0,0,0,0,0,7,9,37,52,41,158,32,99,244,50,161,133,0,0
"Block Group 1, Census Tract 8262.02",827,0,0,0,0,0,0,0,0,14,0,24,0,12,0,13,209,0,31,168,102,227,13,14,0
"Block Group 2, Census Tract 8262.02",543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,303,0,21,64,48,35,18,40,0
"Block Group 3, Census Tract 8262.02",766,0,0,0,0,0,0,0,0,0,0,0,78,0,68,14,259,44,87,83,50,60,23,0,0
"Block Group 4, Census Tract 8262.02",357,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,193,26,45,13,14,32,0,0,0
"Block Group 5, Census Tract 8262.02",894,0,0,0,0,0,0,0,0,0,0,0,49,0,103,21,234,0,132,107,9,186,27,0,26
"Block Group 1, Census Tract 8263.01",997,22,0,0,0,0,0,0,0,0,0,0,0,0,57,68,267,51,89,66,142,179,56,0,0
"Block Group 2, Census Tract 8263.01",789,0,0,0,0,0,0,0,0,11,6,32,0,0,14,39,270,0,69,114,102,85,47,0,0
"Block Group 3, Census Tract 8263.01",776,0,0,0,0,0,0,0,0,0,0,0,9,3,16,40,248,37,19,259,23,72,50,0,0
"Block Group 1, Census Tract 8263.03",658,0,0,0,0,36,0,0,0,0,0,0,29,21,70,10,50,38,43,201,40,98,22,0,0
"Block Group 2, Census Tract 8263.03",662,14,0,0,0,0,0,0,0,0,0,0,0,0,10,0,149,56,59,173,36,97,59,0,9
"Block Group 3, Census Tract 8263.03",860,11,0,0,0,0,0,0,0,0,0,0,0,0,11,40,84,110,56,308,76,140,24,0,0
"Block Group 4, Census Tract 8263.03",689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,214,33,39,106,94,94,52,43,0
"Block Group 1, Census Tract 8263.04",574,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,158,18,41,220,11,23,51,0,0
"Block Group 2, Census Tract 8263.04",827,23,0,0,0,0,0,0,0,0,0,0,0,0,115,0,131,18,74,207,132,81,46,0,0
"Block Group 3, Census Tract 8263.04",547,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,65,6,48,199,86,74,34,0,0
"Block Group 1, Census Tract 8264.01",1153,0,0,0,0,0,0,0,0,12,0,0,9,27,40,26,269,38,96,384,91,89,72,0,0
"Block Group 2, Census Tract 8264.01",1230,0,0,0,0,0,2,0,0,1,0,0,0,11,23,17,381,30,146,220,127,240,32,0,0
"Block Group 1, Census Tract 8264.02",718,0,0,0,0,0,0,0,0,0,0,0,0,14,7,7,170,26,45,271,46,97,35,0,0
"Block Group 2, Census Tract 8264.02",678,0,0,0,0,0,0,0,0,9,0,0,0,16,21,11,143,46,27,230,18,74,83,0,0
"Block Group 3, Census Tract 8264.02",606,0,0,0,0,0,0,0,0,0,0,0,0,16,35,0,178,22,39,174,27,79,30,0,6
"Block Group 4, Census Tract 8264.02",645,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,135,39,26,162,67,153,55,0,0
"Block Group 5, Census Tract 8264.02",446,17,0,0,0,0,0,0,0,0,0,0,0,17,27,0,40,14,63,111,35,72,42,8,0
"Block Group 1, Census Tract 8265",740,0,0,0,0,0,0,0,21,0,0,7,0,35,30,19,162,20,8,179,61,134,64,0,0
"Block Group 2, Census Tract 8265",658,28,0,0,0,0,0,0,0,0,0,0,0,26,44,59,169,35,27,144,97,8,21,0,0
"Block Group 3, Census Tract 8265",1283,0,0,0,0,0,0,0,0,0,0,19,82,82,33,0,322,79,142,231,115,115,47,0,16
"Block Group 4, Census Tract 8265",953,12,0,0,0,0,0,10,0,0,0,16,22,51,18,16,177,80,74,217,68,128,64,0,0
"Block Group 1, Census Tract 8266",940,34,0,0,0,0,0,0,0,0,0,0,0,29,51,9,160,45,164,342,37,61,8,0,0
"Block Group 2, Census Tract 8266",633,8,0,0,0,0,0,0,0,0,0,0,0,0,15,23,97,32,56,176,52,89,85,0,0
"Block Group 3, Census Tract 8266",1102,49,0,0,0,21,0,0,0,33,0,0,13,70,15,25,406,13,154,175,55,61,3,0,9
"Block Group 4, Census Tract 8266",584,47,0,0,0,0,0,0,0,24,0,17,0,0,9,0,146,6,36,147,14,138,0,0,0
"Block Group 5, Census Tract 8266",324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,105,0,48,80,53,10,18,0,0
"Block Group 1, Census Tract 8267",892,0,0,0,0,0,0,0,0,0,0,0,0,12,49,29,317,15,64,171,32,158,45,0,0
"Block Group 2, Census Tract 8267",1005,0,0,0,0,0,0,0,0,0,0,0,46,10,0,8,456,30,50,254,41,57,53,0,0
"Block Group 3, Census Tract 8267",692,0,0,0,0,0,0,0,0,0,0,0,11,0,18,12,230,42,104,182,0,66,0,0,27
"Block Group 4, Census Tract 8267",609,0,0,0,0,0,0,0,26,0,0,0,0,17,0,12,172,0,85,80,92,112,13,0,0
"Block Group 1, Census Tract 8268",1109,25,0,0,0,0,0,0,0,12,0,37,0,10,72,0,239,12,119,356,87,140,0,0,0
"Block Group 2, Census Tract 8268",1008,68,0,0,0,0,0,0,0,12,47,62,0,49,66,17,326,51,27,178,34,45,26,0,0
"Block Group 3, Census Tract 8268",503,25,0,0,0,0,0,0,0,0,30,0,48,0,10,0,84,31,108,46,10,8,47,0,56
"Block Group 4, Census Tract 8268",501,30,0,0,0,0,0,0,0,91,0,0,0,0,0,0,132,17,53,73,32,43,30,0,0
"Block Group 1, Census Tract 8269.01",1069,59,0,0,0,0,0,0,5,11,0,18,0,96,53,39,377,89,61,166,30,53,5,7,0
"Block Group 1, Census Tract 8269.02",352,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,133,17,40,89,22,8,7,0,5
"Block Group 2, Census Tract 8269.02",754,0,0,0,0,0,0,0,21,28,0,17,9,31,21,38,347,30,22,87,41,36,26,0,0
"Block Group 1, Census Tract 8270",946,15,0,0,0,0,25,0,0,27,12,10,0,18,0,29,274,42,59,175,112,104,44,0,0
"Block Group 2, Census Tract 8270",439,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,105,89,35,101,71,0,9,13,0
"Block Group 3, Census Tract 8270",1123,0,0,0,0,0,0,0,0,15,0,0,0,0,7,148,330,39,152,261,39,73,59,0,0
"Block Group 1, Census Tract 8271",488,14,0,0,0,0,0,0,0,0,0,13,0,0,5,7,217,14,0,104,42,65,7,0,0
"Block Group 2, Census Tract 8271",583,16,0,0,0,0,0,0,11,0,0,0,0,0,8,0,310,5,37,71,61,55,9,0,0
"Block Group 3, Census Tract 8271",589,15,0,0,0,0,0,0,0,25,0,0,0,6,47,32,134,72,20,118,62,45,13,0,0
"Block Group 1, Census Tract 8272",1080,66,0,0,0,0,0,0,0,5,0,0,9,27,9,30,385,18,51,166,53,155,106,0,0
"Block Group 2, Census Tract 8272",498,10,0,0,0,0,0,0,0,0,22,4,11,13,18,26,201,24,32,61,26,46,4,0,0
"Block Group 3, Census Tract 8272",590,6,0,0,0,0,0,0,9,0,0,25,45,0,13,14,162,9,44,119,36,104,4,0,0
"Block Group 4, Census Tract 8272",541,33,0,0,0,13,16,0,13,86,19,35,107,0,0,12,157,0,27,12,0,11,0,0,0
"Block Group 1, Census Tract 8273",298,19,0,0,0,0,0,0,0,0,0,17,10,7,12,23,47,45,30,40,0,9,33,2,4
"Block Group 2, Census Tract 8273",495,0,0,0,0,0,0,0,0,8,0,13,0,0,67,0,184,45,50,57,13,35,23,0,0
"Block Group 3, Census Tract 8273",678,6,0,0,0,0,0,0,0,0,0,14,4,10,55,11,198,48,13,219,29,60,11,0,0
"Block Group 1, Census Tract 8274",482,0,0,0,0,0,0,0,0,0,0,28,0,0,0,23,212,0,73,146,0,0,0,0,0
"Block Group 2, Census Tract 8274",607,0,0,0,9,0,0,0,0,0,12,0,0,9,0,37,220,43,75,95,52,46,9,0,0
"Block Group 3, Census Tract 8274",801,0,0,0,0,0,0,0,0,0,0,33,12,55,22,0,426,0,123,130,0,0,0,0,0
"Block Group 4, Census Tract 8274",833,2,0,0,0,0,0,0,0,0,10,10,0,41,93,65,96,93,85,214,54,46,11,0,13
"Block Group 1, Census Tract 8275",1090,26,0,0,0,0,67,0,0,0,0,28,0,12,22,95,298,32,132,206,49,123,0,0,0
"Block Group 2, Census Tract 8275",1275,14,0,0,0,0,0,0,2,125,89,21,72,74,16,87,450,37,150,32,11,85,10,0,0
"Block Group 3, Census Tract 8275",508,0,0,0,0,0,0,0,0,0,0,0,0,0,24,56,163,39,0,168,7,51,0,0,0
"Block Group 1, Census Tract 8276",472,0,0,0,0,0,0,0,0,0,0,0,0,37,0,9,115,50,24,133,27,34,43,0,0
"Block Group 2, Census Tract 8276",1241,9,0,0,0,0,0,0,0,0,0,21,0,18,52,0,366,75,33,433,117,41,76,0,0
"Block Group 3, Census Tract 8276",569,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,161,0,20,83,19,157,84,11,0
"Block Group 1, Census Tract 8277",946,29,0,0,0,0,0,0,0,41,0,0,9,0,7,37,256,14,50,245,56,162,33,0,7
"Block Group 2, Census Tract 8277",747,0,0,0,0,0,0,0,0,0,0,6,7,16,10,63,251,19,44,161,60,81,29,0,0
"Block Group 1, Census Tract 8278.01",538,0,0,0,0,0,0,0,0,0,0,16,0,6,21,10,177,6,6,87,37,71,72,0,29
"Block Group 2, Census Tract 8278.01",459,14,0,0,0,0,0,0,0,0,0,0,0,37,13,21,12,0,60,205,42,25,30,0,0
"Block Group 3, Census Tract 8278.01",1162,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,196,16,24,258,224,244,118,49,0
"Block Group 4, Census Tract 8278.01",1105,0,0,0,0,0,0,13,6,0,0,31,12,0,0,31,200,40,44,354,40,178,156,0,0
"Block Group 1, Census Tract 8278.02",1033,14,0,0,0,0,10,0,0,0,0,10,7,0,38,30,266,76,31,188,37,281,29,0,16
"Block Group 2, Census Tract 8278.02",1231,0,0,0,0,0,0,0,14,9,7,5,0,0,1,0,255,21,96,287,195,129,212,0,0
"Block Group 1, Census Tract 8278.04",855,19,0,0,0,0,0,0,1,0,0,0,13,11,17,4,219,1,63,286,122,67,32,0,0
"Block Group 2, Census Tract 8278.04",451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,128,0,0,170,7,46,97,0,0
"Block Group 3, Census Tract 8278.04",642,26,0,0,0,0,0,0,0,0,0,0,0,0,41,0,101,15,64,162,75,90,68,0,0
"Block Group 1, Census Tract 8278.05",753,0,0,0,0,0,0,0,0,0,0,14,0,5,0,11,157,10,26,101,77,135,167,50,0
"Block Group 2, Census Tract 8278.05",834,0,0,0,0,0,0,0,18,0,0,0,0,0,40,77,205,0,40,264,28,106,28,8,20
"Block Group 3, Census Tract 8278.05",526,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,70,19,70,96,107,80,62,0,0
"Block Group 1, Census Tract 8279.01",729,8,0,0,0,0,0,0,0,0,0,0,0,4,0,17,167,5,0,166,21,148,167,26,0
"Block Group 2, Census Tract 8279.01",1087,7,0,0,0,0,0,10,12,13,0,62,0,25,20,36,223,49,57,146,62,195,118,43,9
"Block Group 1, Census Tract 8279.02",534,0,0,0,0,0,0,0,0,15,0,0,0,17,0,0,117,8,65,127,76,78,31,0,0
"Block Group 2, Census Tract 8279.02",737,26,0,0,0,0,0,12,0,19,0,8,18,0,14,20,84,8,39,210,74,85,107,13,0
"Block Group 3, Census Tract 8279.02",207,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,63,9,31,35,30,5,10,0,0
"Block Group 4, Census Tract 8279.02",735,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,341,8,23,68,113,140,8,0,0
"Block Group 5, Census Tract 8279.02",596,0,0,0,0,0,0,0,0,31,0,21,33,26,17,24,163,38,49,98,71,8,17,0,0
"Block Group 1, Census Tract 8280",622,12,0,0,0,0,0,0,8,0,0,0,10,7,6,27,209,11,21,113,58,100,40,0,0
"Block Group 2, Census Tract 8280",540,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,79,52,16,169,53,108,35,10,0
"Block Group 3, Census Tract 8280",1165,21,0,0,0,5,14,37,0,25,0,19,23,8,52,12,323,22,117,214,61,140,72,0,0
"Block Group 4, Census Tract 8280",846,0,0,0,0,0,0,0,0,0,5,0,0,0,30,29,271,27,57,127,155,114,13,0,18
"Block Group 1, Census Tract 8281",540,0,0,0,0,0,0,0,0,0,0,12,15,31,0,17,136,26,76,65,20,103,39,0,0
"Block Group 2, Census Tract 8281",1085,15,0,0,0,0,0,0,0,18,0,0,0,14,0,19,208,78,119,132,78,257,147,0,0
"Block Group 3, Census Tract 8281",543,23,0,0,0,22,0,67,0,0,0,0,0,26,0,16,224,0,0,101,12,30,22,0,0
"Block Group 4, Census Tract 8281",598,0,0,0,70,0,0,0,0,4,0,0,0,16,0,23,139,82,68,65,86,16,29,0,0
"Block Group 5, Census Tract 8281",547,12,0,0,0,0,0,0,0,0,0,0,0,25,0,0,94,0,58,155,49,117,37,0,0
