area_name,Total,No schooling completed,Nursery school,Kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma",Regular high school diploma,GED or alternative credential,"Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
"Block Group 3, Census Tract 6904",772,11,0,0,8,8,0,0,18,0,0,39,0,83,51,0,206,0,79,175,29,43,6,16,0
"Block Group 4, Census Tract 6904",522,7,0,0,0,0,0,0,0,0,0,0,25,6,33,0,172,22,66,142,0,36,0,13,0
"Block Group 1, Census Tract 6905",458,0,0,0,0,0,0,2,0,0,0,0,14,35,17,17,121,0,35,130,15,62,10,0,0
"Block Group 1, Census Tract 6909",423,8,0,0,0,0,0,0,0,0,0,24,0,45,0,0,131,0,37,69,44,40,25,0,0
"Block Group 2, Census Tract 6909",447,20,0,0,0,0,0,0,0,0,1,0,14,18,40,0,79,53,20,85,8,97,12,0,0
"Block Group 3, Census Tract 6909",560,0,0,0,0,0,0,0,0,0,0,44,0,0,0,30,167,14,14,107,75,86,23,0,0
"Block Group 4, Census Tract 6909",833,0,0,0,0,0,0,0,0,0,0,0,0,27,0,8,311,28,43,141,57,161,57,0,0
"Block Group 5, Census Tract 6909",1032,29,0,0,0,0,0,0,0,0,0,17,0,23,39,0,335,80,44,223,45,168,10,19,0
"Block Group 1, Census Tract 6910",704,15,0,0,0,0,0,0,0,0,0,1,26,0,17,9,177,9,30,164,54,144,50,8,0
"Block Group 2, Census Tract 6910",493,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,54,0,53,86,84,161,42,0,0
"Block Group 3, Census Tract 6910",334,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,108,0,11,25,89,34,45,7,0
"Block Group 4, Census Tract 6910",377,0,0,0,0,0,0,0,0,0,0,13,12,34,26,10,82,17,45,29,54,27,28,0,0
"Block Group 1, Census Tract 6911",385,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,89,48,38,86,46,26,17,0,0
"Block Group 2, Census Tract 6911",390,0,0,0,0,0,0,0,0,0,0,0,0,70,0,27,76,0,0,163,45,9,0,0,0
"Block Group 3, Census Tract 6911",415,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,65,22,40,50,116,45,40,0,0
"Block Group 4, Census Tract 6911",685,0,0,0,0,9,0,0,0,0,0,25,14,36,66,10,230,40,0,157,53,23,22,0,0
"Block Group 1, Census Tract 6912",861,0,0,0,0,0,0,0,0,0,0,20,69,29,44,0,307,0,39,270,60,23,0,0,0
"Block Group 2, Census Tract 6912",572,0,0,0,0,0,0,0,0,23,0,48,0,18,23,0,111,16,22,180,50,45,36,0,0
"Block Group 3, Census Tract 6912",474,0,0,0,0,0,20,0,0,0,0,0,0,1,0,7,162,12,0,141,82,49,0,0,0
"Block Group 1, Census Tract 6913",896,0,0,0,0,0,0,0,0,0,0,10,0,26,7,9,324,49,44,158,83,131,55,0,0
"Block Group 2, Census Tract 6913",796,0,0,0,0,0,0,0,0,0,0,18,54,20,23,16,158,40,120,139,60,42,88,18,0
"Block Group 1, Census Tract 6914",423,0,0,0,0,0,0,0,0,0,0,9,0,63,28,0,94,0,119,38,27,24,21,0,0
"Block Group 2, Census Tract 6914",336,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,196,7,10,33,20,14,0,0,17
"Block Group 3, Census Tract 6914",336,13,0,0,0,0,16,0,0,0,0,0,0,10,7,17,80,32,26,78,24,25,8,0,0
"Block Group 4, Census Tract 6914",493,0,0,0,0,0,0,0,0,0,0,0,7,22,23,8,151,65,31,63,62,46,7,0,8
"Block Group 5, Census Tract 6914",579,0,0,0,0,0,0,0,0,8,0,0,7,39,22,12,179,24,53,120,0,79,16,10,10
"Block Group 1, Census Tract 6915",348,0,0,0,0,0,0,0,0,0,0,8,9,0,28,29,137,12,17,68,0,22,9,5,4
"Block Group 2, Census Tract 6915",537,0,0,0,0,0,0,0,0,0,0,36,9,26,12,19,93,18,14,190,54,51,15,0,0
"Block Group 3, Census Tract 6915",386,4,0,0,0,0,0,0,0,17,0,13,10,15,11,16,179,10,3,52,19,17,20,0,0
"Block Group 1, Census Tract 7001",1377,0,0,0,0,0,0,0,0,16,0,21,4,0,34,15,417,64,102,326,88,138,138,0,14
"Block Group 2, Census Tract 7001",610,14,0,0,0,0,43,0,0,0,0,0,0,36,0,0,196,0,21,155,75,45,25,0,0
"Block Group 1, Census Tract 7002",1125,70,0,0,0,14,36,0,0,191,0,22,8,0,9,31,193,17,53,249,102,93,37,0,0
"Block Group 2, Census Tract 7002",1022,34,0,0,0,0,0,8,0,120,14,9,103,100,34,53,147,68,59,168,47,48,10,0,0
"Block Group 3, Census Tract 7002",1103,34,0,0,0,22,0,0,7,97,10,98,19,11,37,11,248,72,64,114,76,131,52,0,0
"Block Group 4, Census Tract 7002",787,21,0,0,0,0,0,0,0,64,0,39,19,0,0,0,305,18,73,36,73,111,17,0,11
"Block Group 1, Census Tract 7003.01",1070,0,0,0,0,0,11,0,0,27,6,9,13,11,7,32,349,31,65,246,157,97,9,0,0
"Block Group 2, Census Tract 7003.01",1107,20,0,0,0,0,49,18,0,36,0,0,10,39,23,16,461,92,47,100,40,58,98,0,0
"Block Group 3, Census Tract 7003.01",1528,37,0,0,7,6,33,7,0,132,0,117,24,85,114,37,294,174,76,201,66,116,0,1,1
"Block Group 1, Census Tract 7003.02",650,18,0,0,0,0,27,0,42,15,0,32,0,2,0,0,243,24,14,66,41,104,22,0,0
"Block Group 2, Census Tract 7003.02",726,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,157,35,19,99,53,171,66,18,0
"Block Group 3, Census Tract 7003.02",593,40,0,0,0,0,0,0,0,9,0,5,9,0,27,9,209,0,34,91,79,81,0,0,0
"Block Group 4, Census Tract 7003.02",1596,19,0,0,0,0,0,0,0,18,0,46,24,9,35,16,514,22,51,247,224,260,104,0,7
"Block Group 1, Census Tract 7004.01",1309,0,0,0,0,0,0,0,0,12,14,26,1,0,31,18,359,32,94,283,117,203,113,6,0
"Block Group 2, Census Tract 7004.01",803,40,0,0,0,0,9,0,0,28,0,16,20,0,19,31,228,65,34,114,84,85,25,0,5
"Block Group 3, Census Tract 7004.01",1208,21,0,0,0,0,0,0,0,6,0,43,7,28,28,11,323,16,77,273,79,192,104,0,0
"Block Group 4, Census Tract 7004.01",331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,27,73,29,65,64,7,0
"Block Group 1, Census Tract 7004.02",564,14,0,0,0,0,23,0,0,0,0,16,13,36,0,0,168,12,17,83,109,44,29,0,0
"Block Group 2, Census Tract 7004.02",910,43,0,0,0,0,0,0,0,15,9,0,0,20,52,31,185,35,20,246,61,94,91,8,0
"Block Group 3, Census Tract 7004.02",1118,0,0,0,0,0,0,0,0,15,0,6,0,47,0,15,365,54,17,142,59,234,133,23,8
"Block Group 1, Census Tract 7005.01",1470,0,0,0,0,0,0,0,0,53,0,75,0,0,0,0,265,100,147,276,129,358,54,0,13
"Block Group 2, Census Tract 7005.01",670,8,0,0,0,0,0,0,0,9,8,14,8,44,15,16,254,41,40,58,29,92,34,0,0
"Block Group 3, Census Tract 7005.01",705,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,135,60,29,218,78,130,9,35,0
"Block Group 4, Census Tract 7005.01",881,0,0,0,0,0,0,0,0,0,0,0,13,12,11,0,178,62,59,148,51,212,122,13,0
"Block Group 5, Census Tract 7005.01",511,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,169,0,63,144,35,43,43,0,0
"Block Group 6, Census Tract 7005.01",845,48,0,0,0,0,0,0,0,0,0,0,0,24,18,0,297,0,22,214,69,42,78,0,33
"Block Group 1, Census Tract 7005.02",986,19,0,0,0,0,0,0,0,103,0,0,31,0,8,8,111,0,71,235,152,134,114,0,0
"Block Group 2, Census Tract 7005.02",1277,0,0,0,0,0,0,0,0,0,0,33,16,51,14,5,202,9,57,527,37,214,94,18,0
"Block Group 1, Census Tract 7101",784,29,0,0,0,0,0,0,7,0,22,17,26,27,29,24,173,62,41,204,66,29,28,0,0
"Block Group 1, Census Tract 7102",408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,39,80,126,41,41,8,0,0
"Block Group 2, Census Tract 7102",763,0,0,0,0,0,0,0,0,0,0,19,0,86,57,50,238,28,42,122,55,66,0,0,0
"Block Group 3, Census Tract 7102",593,18,0,0,0,0,0,0,0,0,0,0,9,0,0,15,228,40,25,142,63,40,0,13,0
"Block Group 4, Census Tract 7102",395,0,0,0,0,0,0,0,0,0,28,14,0,0,22,8,116,0,18,111,40,22,7,9,0
"Block Group 5, Census Tract 7102",972,16,0,0,0,0,0,8,17,0,0,0,54,0,7,66,292,19,114,192,63,8,74,42,0
"Block Group 1, Census Tract 7103",834,9,0,0,0,0,0,0,0,0,4,19,13,29,77,21,203,44,46,245,33,50,41,0,0
"Block Group 1, Census Tract 7104",346,21,0,0,0,0,0,0,0,0,0,0,0,0,28,0,38,0,51,147,21,0,29,11,0
"Block Group 2, Census Tract 7104",527,0,0,0,0,0,0,0,0,0,0,0,36,8,41,25,182,19,58,79,29,21,12,17,0
"Block Group 3, Census Tract 7104",552,0,0,0,0,0,0,0,0,0,0,10,23,8,0,51,214,0,10,129,49,8,40,0,10
"Block Group 4, Census Tract 7104",699,15,0,0,0,0,0,0,0,0,10,0,0,25,46,16,176,113,24,134,83,45,12,0,0
"Block Group 5, Census Tract 7104",907,0,0,0,0,0,0,0,0,0,0,45,0,48,28,0,196,59,44,329,29,96,28,5,0
"Block Group 6, Census Tract 7104",614,10,0,0,0,0,0,0,0,0,11,0,0,0,30,11,142,0,48,199,54,36,54,19,0
"Block Group 1, Census Tract 7105",594,0,0,0,0,0,0,0,0,0,24,39,0,33,86,27,157,31,32,113,26,17,0,9,0
"Block Group 2, Census Tract 7105",944,43,0,0,0,0,0,0,0,0,23,0,0,17,59,11,316,67,33,280,45,22,10,18,0
"Block Group 3, Census Tract 7105",528,0,0,0,0,0,0,0,0,0,0,0,17,21,25,23,130,28,0,86,65,77,56,0,0
"Block Group 4, Census Tract 7105",774,13,0,0,0,0,0,0,0,0,19,0,0,22,0,12,149,32,31,258,43,113,82,0,0
"Block Group 1, Census Tract 7106",602,0,0,0,0,0,0,17,11,0,0,40,0,8,31,59,169,26,20,94,75,27,23,0,2
"Block Group 2, Census Tract 7106",473,0,0,0,0,0,0,14,0,0,0,13,26,4,30,0,131,32,14,83,75,46,5,0,0
"Block Group 1, Census Tract 7107",530,27,0,0,0,0,0,26,0,0,0,10,0,0,25,8,137,59,11,129,82,10,5,0,1
"Block Group 2, Census Tract 7107",513,0,0,0,0,0,0,0,0,0,0,0,0,18,31,57,173,31,25,47,70,31,22,8,0
"Block Group 3, Census Tract 7107",601,0,0,0,0,0,0,0,0,0,9,0,0,0,25,19,242,0,38,173,30,38,6,21,0
"Block Group 4, Census Tract 7107",528,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,145,43,38,144,17,77,14,0,0
"Block Group 1, Census Tract 7108",281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,8,69,45,0,85,0,0
"Block Group 2, Census Tract 7108",579,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,107,21,0,264,13,111,32,0,0
"Block Group 3, Census Tract 7108",792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,181,13,110,148,88,188,13,0,0
"Block Group 4, Census Tract 7108",672,14,0,0,0,0,0,0,0,0,0,36,0,0,42,79,141,0,44,170,14,62,70,0,0
"Block Group 5, Census Tract 7108",511,0,0,0,0,0,0,25,0,0,0,0,0,9,46,42,139,13,0,79,49,109,0,0,0
"Block Group 6, Census Tract 7108",531,0,0,0,0,0,0,0,0,0,0,0,0,13,32,0,191,13,12,87,41,78,38,0,26
"Block Group 1, Census Tract 7109",487,0,0,0,0,0,0,0,7,5,0,2,7,44,5,7,187,14,24,125,5,20,19,16,0
"Block Group 2, Census Tract 7109",889,28,0,0,0,0,0,0,7,0,27,7,10,24,69,83,221,48,44,116,70,84,40,0,11
"Block Group 1, Census Tract 7110",570,0,0,0,0,0,0,0,0,0,0,0,8,33,38,54,171,30,70,65,53,34,14,0,0
"Block Group 2, Census Tract 7110",1057,34,0,0,0,0,0,19,0,0,0,77,36,46,46,38,264,7,54,230,27,115,25,39,0
"Block Group 3, Census Tract 7110",504,32,0,0,0,0,0,5,0,0,0,7,0,41,66,6,148,0,64,75,14,40,6,0,0
"Block Group 1, Census Tract 7111",790,0,0,0,23,0,0,0,0,0,0,32,41,69,0,27,285,0,55,138,0,59,61,0,0
"Block Group 2, Census Tract 7111",573,3,0,0,0,0,0,0,20,4,0,5,0,8,14,3,198,20,10,151,8,80,49,0,0
"Block Group 3, Census Tract 7111",493,0,0,0,0,0,0,0,0,10,18,16,15,7,31,24,150,20,31,96,24,38,13,0,0
"Block Group 1, Census Tract 7112",816,0,0,0,0,0,0,0,0,0,0,19,28,23,23,10,301,13,49,118,66,79,67,0,20
"Block Group 2, Census Tract 7112",721,31,0,0,0,0,0,0,0,0,0,8,15,0,32,21,179,9,59,126,49,147,45,0,0
"Block Group 3, Census Tract 7112",439,23,0,0,0,0,0,0,0,0,0,0,7,18,10,7,129,6,10,150,0,14,40,25,0
"Block Group 4, Census Tract 7112",1430,16,0,0,0,0,11,0,0,6,0,13,0,34,47,31,482,26,71,437,64,141,44,7,0
"Block Group 1, Census Tract 7113",599,0,0,0,0,9,0,0,0,0,0,0,22,12,15,29,175,0,62,125,51,27,58,14,0
"Block Group 2, Census Tract 7113",615,12,0,0,0,0,0,0,0,6,0,14,0,0,42,25,162,6,36,133,82,57,34,0,6
"Block Group 1, Census Tract 7114",724,48,0,0,0,0,0,0,0,0,0,5,32,20,43,25,196,41,73,85,67,61,20,0,8
"Block Group 2, Census Tract 7114",510,8,0,0,0,0,0,0,0,0,14,11,0,38,15,5,194,26,51,61,20,45,22,0,0
"Block Group 3, Census Tract 7114",390,14,0,0,0,0,0,0,0,0,0,6,0,0,21,0,139,22,19,60,14,81,14,0,0
"Block Group 1, Census Tract 7115",831,23,0,0,0,0,0,0,0,0,0,0,4,39,48,13,299,30,23,142,43,115,47,0,5
"Block Group 2, Census Tract 7115",833,22,0,0,0,0,0,0,0,0,0,25,7,13,55,10,176,41,103,232,52,66,29,0,2
"Block Group 1, Census Tract 7201",705,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,118,18,235,193,104,6
"Block Group 2, Census Tract 7201",1034,10,0,0,0,0,13,0,0,11,0,0,0,0,0,6,138,17,23,122,84,231,260,77,42
"Block Group 3, Census Tract 7201",756,0,0,0,0,0,0,16,0,0,0,0,0,0,6,0,110,0,18,92,21,207,219,26,41
"Block Group 1, Census Tract 7202",491,3,0,0,0,0,0,0,0,0,0,0,0,0,22,8,141,0,25,70,2,148,32,13,27
"Block Group 2, Census Tract 7202",820,0,0,0,0,0,0,0,0,0,0,0,0,33,23,23,129,26,30,155,101,157,101,42,0
"Block Group 3, Census Tract 7202",1573,25,0,0,0,0,0,0,0,0,0,20,0,0,0,8,130,23,65,303,79,338,377,87,118
"Block Group 1, Census Tract 7203",692,0,0,0,0,0,0,0,0,0,0,0,6,0,0,18,144,0,28,106,30,108,184,68,0
"Block Group 2, Census Tract 7203",683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,16,121,27,281,62,60,21
"Block Group 3, Census Tract 7203",840,9,0,0,0,0,0,0,0,0,0,0,0,1,10,0,87,19,55,83,75,262,192,25,22
"Block Group 4, Census Tract 7203",552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,88,0,16,159,49,64,134,28,5
"Block Group 1, Census Tract 7204",495,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,77,17,3,59,50,172,97,16,0
"Block Group 2, Census Tract 7204",833,3,4,0,0,0,0,0,0,0,0,0,0,3,0,6,182,10,42,169,77,221,104,12,0
"Block Group 1, Census Tract 7205",523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,7,64,41,181,109,40,19
"Block Group 2, Census Tract 7205",941,14,0,0,0,0,0,0,0,0,0,0,0,8,6,10,73,6,34,133,72,298,202,68,17
"Block Group 1, Census Tract 7206",601,0,0,0,0,0,0,0,0,0,7,0,7,0,11,5,95,22,32,62,14,167,96,62,21
"Block Group 2, Census Tract 7206",551,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,30,0,7,87,61,197,108,31,25
"Block Group 1, Census Tract 7207",1232,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,174,0,31,288,129,293,195,79,10
"Block Group 2, Census Tract 7207",673,7,0,0,0,0,0,0,0,0,0,0,0,0,9,6,96,0,65,66,66,242,69,18,29
"Block Group 3, Census Tract 7207",452,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,38,61,52,153,82,8,8
"Block Group 1, Census Tract 7301",520,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,182,24,18,78,54,94,35,0,5
"Block Group 2, Census Tract 7301",577,0,0,0,0,0,0,0,0,0,0,0,4,12,29,16,132,18,35,94,52,141,44,0,0
"Block Group 3, Census Tract 7301",692,14,0,0,0,0,0,0,0,0,0,0,17,22,11,23,136,17,37,221,12,101,74,7,0
"Block Group 1, Census Tract 7302.01",837,25,0,0,0,0,0,0,0,0,0,0,0,0,26,0,212,21,101,179,108,105,60,0,0
"Block Group 2, Census Tract 7302.01",595,0,0,0,0,0,0,0,0,0,0,10,14,0,1,0,203,27,70,106,9,82,52,21,0
"Block Group 3, Census Tract 7302.01",666,0,0,0,0,0,0,47,0,0,0,0,0,0,0,55,123,0,79,127,83,116,36,0,0
"Block Group 4, Census Tract 7302.01",1297,15,0,0,0,0,0,0,0,0,0,0,0,40,23,29,297,74,82,320,168,194,27,28,0
"Block Group 5, Census Tract 7302.01",678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,69,133,36,139,71,13,0
"Block Group 1, Census Tract 7302.02",935,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,244,10,28,377,122,85,31,0,0
"Block Group 2, Census Tract 7302.02",956,9,0,0,0,0,0,0,0,0,0,24,0,11,37,25,322,31,9,209,88,126,46,19,0
"Block Group 3, Census Tract 7302.02",609,0,0,0,0,0,0,0,0,0,7,16,35,18,32,7,174,0,48,106,6,105,55,0,0
"Block Group 1, Census Tract 7303",762,0,0,0,0,0,0,6,0,6,8,16,3,14,12,14,243,20,43,187,47,106,37,0,0
"Block Group 1, Census Tract 7304",693,21,0,0,0,0,0,0,0,0,0,0,0,5,39,22,166,37,74,136,46,118,29,0,0
"Block Group 2, Census Tract 7304",1118,0,0,0,0,0,0,18,0,12,12,28,26,0,36,8,180,66,59,307,53,205,101,0,7
"Block Group 3, Census Tract 7304",580,0,0,0,0,0,0,0,0,0,0,0,10,0,8,28,191,12,10,108,65,66,82,0,0
"Block Group 4, Census Tract 7304",545,0,0,0,0,0,0,8,0,1,21,0,12,9,0,8,111,93,10,236,0,21,15,0,0
"Block Group 1, Census Tract 7305",734,0,0,0,0,0,0,0,0,0,0,0,0,32,0,20,195,51,9,115,124,164,24,0,0
"Block Group 2, Census Tract 7305",605,0,0,0,0,0,0,0,0,0,0,0,1,11,0,10,241,40,62,137,0,33,46,24,0
"Block Group 3, Census Tract 7305",569,0,0,0,0,0,0,0,0,0,0,8,0,20,6,41,51,40,98,110,40,93,62,0,0
"Block Group 4, Census Tract 7305",1034,0,0,0,0,0,0,0,0,0,0,0,6,45,9,14,240,24,107,172,155,127,126,9,0
"Block Group 1, Census Tract 7306",464,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,191,14,15,98,23,77,27,0,0
"Block Group 2, Census Tract 7306",951,31,0,0,0,0,0,0,7,0,28,18,0,55,47,0,193,76,82,173,72,85,63,11,10
"Block Group 3, Census Tract 7306",935,0,0,0,0,0,0,0,0,0,31,21,10,0,18,30,178,9,48,194,70,166,147,13,0
"Block Group 1, Census Tract 7307",616,0,0,0,0,0,0,4,0,0,0,6,5,24,11,0,152,54,37,158,48,70,34,13,0
"Block Group 2, Census Tract 7307",963,2,0,0,0,0,0,5,0,0,0,8,11,24,86,60,182,56,58,168,107,156,40,0,0
"Block Group 1, Census Tract 7401",461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,38,61,82,64,56,64,10,0
"Block Group 2, Census Tract 7401",361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,85,16,143,69,0,9
"Block Group 3, Census Tract 7401",545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,89,0,44,140,73,145,45,0,0
"Block Group 4, Census Tract 7401",799,17,0,0,0,0,0,0,0,0,0,21,0,9,0,16,258,10,70,142,81,97,78,0,0
"Block Group 1, Census Tract 7402",954,40,0,0,0,0,0,0,0,2,15,0,0,45,0,22,290,27,31,130,41,133,161,0,17
"Block Group 2, Census Tract 7402",951,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,219,0,35,246,30,351,43,0,0
"Block Group 3, Census Tract 7402",945,0,0,0,0,0,0,0,0,0,0,20,0,28,0,0,230,64,140,114,13,251,56,11,18
"Block Group 4, Census Tract 7402",1037,0,0,0,0,0,0,0,0,0,9,0,0,0,0,26,198,11,123,97,66,336,171,0,0
"Block Group 1, Census Tract 7403",832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,13,58,158,115,258,122,7,0
"Block Group 2, Census Tract 7403",630,7,0,0,0,0,0,0,0,0,1,0,6,0,0,0,168,8,105,138,27,98,71,1,0
"Block Group 3, Census Tract 7403",551,0,0,0,0,0,0,0,0,13,0,0,0,0,0,9,92,0,33,134,7,151,94,10,8
"Block Group 4, Census Tract 7403",575,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,102,7,64,56,94,112,128,0,0
"Block Group 5, Census Tract 7403",581,12,0,0,0,0,0,0,0,0,0,0,0,6,0,6,158,10,15,219,26,100,29,0,0
"Block Group 1, Census Tract 7404",470,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,148,0,30,40,9,178,46,0,0
"Block Group 2, Census Tract 7404",679,0,0,0,0,0,0,0,0,0,0,0,0,8,10,21,146,20,115,222,26,49,62,0,0
"Block Group 3, Census Tract 7404",1407,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,308,23,72,248,231,353,140,8,12
"Block Group 4, Census Tract 7404",550,0,0,0,9,0,0,0,0,0,0,11,0,13,9,9,223,11,53,50,49,85,28,0,0
"Block Group 1, Census Tract 7501",731,0,0,0,0,0,6,0,6,0,0,28,0,0,46,14,153,13,51,166,28,100,113,0,7
"Block Group 2, Census Tract 7501",781,15,0,0,0,0,0,0,0,0,0,0,0,0,43,15,336,6,39,125,63,68,58,0,13
"Block Group 3, Census Tract 7501",436,0,0,0,0,0,0,0,0,0,0,10,0,0,46,12,74,27,26,88,84,33,36,0,0
"Block Group 4, Census Tract 7501",905,7,0,0,0,0,0,0,0,0,0,9,0,0,95,31,229,0,38,252,172,51,21,0,0
"Block Group 1, Census Tract 7502",669,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,55,0,12,221,151,86,101,0,0
"Block Group 2, Census Tract 7502",552,2,0,0,0,0,0,0,0,0,0,22,0,2,0,0,74,0,30,96,22,126,118,60,0
"Block Group 3, Census Tract 7502",484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,20,55,41,136,146,31,37
"Block Group 4, Census Tract 7502",610,0,0,0,0,0,0,0,0,0,0,0,18,12,0,0,170,0,24,84,35,101,113,53,0
"Block Group 1, Census Tract 7503",494,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,90,5,22,35,46,170,95,21,0
"Block Group 2, Census Tract 7503",556,0,0,0,0,0,0,0,0,0,0,26,0,27,0,0,131,0,10,107,33,122,83,17,0
"Block Group 3, Census Tract 7503",603,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,101,0,36,121,27,161,113,22,5
"Block Group 1, Census Tract 7504",1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,184,12,58,134,77,322,166,45,0
"Block Group 2, Census Tract 7504",668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,15,47,194,67,188,96,0,9
"Block Group 3, Census Tract 7504",538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6,35,108,146,75,92,20,0
"Block Group 1, Census Tract 7505",1484,0,0,0,0,0,0,0,0,0,12,27,31,6,25,11,251,45,59,167,53,341,399,41,16
"Block Group 2, Census Tract 7505",521,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,143,0,0,99,59,37,107,0,26
"Block Group 3, Census Tract 7505",1356,0,0,0,0,0,0,0,0,0,0,0,0,90,186,59,242,16,12,244,184,208,70,16,29
"Block Group 4, Census Tract 7505",821,9,0,0,0,0,0,0,0,0,11,0,0,12,0,11,209,14,35,330,56,59,75,0,0
"Block Group 1, Census Tract 7506",635,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,252,11,64,143,100,37,24,0,0
"Block Group 2, Census Tract 7506",689,9,0,0,0,0,0,59,0,0,0,0,9,18,8,36,76,0,19,179,112,128,36,0,0
"Block Group 3, Census Tract 7506",551,39,0,0,0,0,0,0,0,0,0,14,19,0,0,11,149,0,25,165,36,41,52,0,0
"Block Group 4, Census Tract 7506",428,0,0,0,0,0,0,0,0,0,0,0,0,14,44,0,164,9,32,42,18,43,62,0,0
"Block Group 1, Census Tract 7608.01",2046,23,0,0,0,0,54,0,13,0,0,0,0,10,0,39,219,53,29,333,194,692,311,50,26
"Block Group 2, Census Tract 7608.01",1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,395,34,91,161,51,278,178,27,0
"Block Group 1, Census Tract 7608.02",2002,13,0,0,0,0,0,0,6,26,0,68,0,51,15,84,438,67,80,370,158,464,141,21,0
"Block Group 1, Census Tract 7608.03",1163,82,0,0,0,0,0,0,0,0,0,11,13,12,12,12,239,0,0,223,81,216,207,0,55
"Block Group 2, Census Tract 7608.03",1306,48,0,0,0,0,0,0,0,0,47,0,0,0,0,71,252,0,101,267,254,163,75,11,17
"Block Group 3, Census Tract 7608.03",1329,0,0,0,0,35,0,0,46,35,0,26,93,0,0,52,292,0,115,198,45,275,108,9,0
"Block Group 4, Census Tract 7608.03",968,47,0,1,0,1,1,0,11,0,0,38,0,0,10,0,306,1,35,32,129,233,93,19,11
"Block Group 1, Census Tract 7702.01",1025,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,84,0,14,170,192,368,122,48,0
"Block Group 2, Census Tract 7702.01",1625,30,0,0,0,0,0,0,0,0,0,0,0,0,35,22,484,23,189,214,153,321,96,22,36
"Block Group 3, Census Tract 7702.01",1630,16,0,0,0,0,0,0,0,0,15,0,34,0,0,0,471,46,77,271,113,425,125,23,14
"Block Group 1, Census Tract 7702.02",1131,14,0,0,0,0,0,0,0,0,0,0,0,0,0,21,293,19,115,228,116,209,116,0,0
"Block Group 2, Census Tract 7702.02",1436,18,0,0,0,0,19,0,22,0,0,0,23,1,0,32,470,14,140,200,106,252,108,14,17
"Block Group 3, Census Tract 7702.02",972,0,0,0,0,0,0,0,0,0,0,0,19,41,0,0,117,0,96,252,81,268,49,35,14
"Block Group 1, Census Tract 7703",558,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,178,14,0,63,116,76,97,0,0
"Block Group 2, Census Tract 7703",1141,11,0,0,0,0,0,0,0,0,0,0,0,11,13,38,461,8,53,240,51,188,55,12,0
"Block Group 3, Census Tract 7703",911,9,0,0,0,0,0,0,0,0,0,12,12,0,25,11,264,10,94,184,55,195,40,0,0
