area_name,Total,No schooling completed,Nursery school,Kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma",Regular high school diploma,GED or alternative credential,"Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
"Block Group 5, Census Tract 8233.04",513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,54,41,91,65,0,33,16,0
"Block Group 6, Census Tract 8233.04",960,18,0,0,0,0,0,0,0,0,0,24,0,46,15,11,339,14,94,178,0,133,0,88,0
"Block Group 1, Census Tract 8234",747,0,0,0,13,0,0,0,25,29,10,22,0,10,0,22,250,121,0,107,62,67,0,0,9
"Block Group 2, Census Tract 8234",974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,257,98,137,168,52,104,131,0,0
"Block Group 3, Census Tract 8234",360,93,0,0,0,0,0,0,0,8,0,0,0,10,0,0,60,52,12,33,24,11,57,0,0
"Block Group 4, Census Tract 8234",1148,0,0,0,0,0,0,26,0,0,0,33,9,14,83,20,255,20,105,259,62,206,56,0,0
"Block Group 1, Census Tract 8235",747,76,0,0,0,0,0,58,0,0,11,0,19,7,16,7,125,76,9,118,39,108,78,0,0
"Block Group 2, Census Tract 8235",672,10,0,0,0,10,0,0,0,0,7,84,12,0,0,0,205,36,15,117,60,51,65,0,0
"Block Group 3, Census Tract 8235",1038,42,0,0,0,0,0,0,0,0,0,0,0,14,58,29,268,78,86,217,74,133,39,0,0
"Block Group 4, Census Tract 8235",487,0,0,0,7,0,0,0,0,0,0,0,0,26,0,0,97,30,11,87,40,147,32,10,0
"Block Group 1, Census Tract 8236.02",1073,17,0,0,0,0,0,0,0,0,0,0,13,32,0,9,365,15,124,128,95,143,132,0,0
"Block Group 2, Census Tract 8236.02",964,6,0,0,0,0,0,0,0,0,0,18,0,16,28,39,253,75,154,149,66,121,33,6,0
"Block Group 3, Census Tract 8236.02",1879,8,11,0,0,0,10,0,0,0,0,0,10,19,53,17,586,55,94,264,188,549,15,0,0
"Block Group 4, Census Tract 8236.02",1123,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,286,52,201,111,71,253,126,0,0
"Block Group 1, Census Tract 8236.03",698,59,0,0,0,27,0,11,0,42,6,13,44,22,18,15,189,11,26,112,82,5,11,0,5
"Block Group 2, Census Tract 8236.03",572,32,0,0,0,0,0,0,0,0,0,5,4,30,46,9,156,101,21,45,70,30,6,17,0
"Block Group 1, Census Tract 8236.04",628,0,0,0,0,0,0,0,0,0,0,45,0,8,6,9,246,0,60,95,19,88,43,0,9
"Block Group 2, Census Tract 8236.04",493,25,0,0,0,0,0,0,0,7,0,0,0,0,0,0,127,0,0,87,24,147,60,16,0
"Block Group 3, Census Tract 8236.04",1403,0,0,0,0,0,0,0,0,0,0,0,8,60,0,0,325,0,45,171,118,415,182,57,22
"Block Group 1, Census Tract 8236.05",1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,84,153,127,340,166,29,8
"Block Group 2, Census Tract 8236.05",1254,0,0,0,12,0,0,0,0,0,0,0,0,10,0,36,192,66,193,173,79,377,85,22,9
"Block Group 3, Census Tract 8236.05",526,16,0,0,0,0,0,0,0,0,0,8,7,12,8,13,128,14,38,106,17,109,42,8,0
"Block Group 1, Census Tract 8237.02",1075,39,0,0,0,0,29,0,0,0,0,57,26,0,0,13,169,24,79,226,60,191,162,0,0
"Block Group 2, Census Tract 8237.02",1326,21,0,0,0,0,0,0,0,26,0,37,25,0,0,0,372,67,71,220,148,198,141,0,0
"Block Group 3, Census Tract 8237.02",1215,25,0,0,0,0,0,0,0,0,0,17,22,0,9,41,221,38,38,174,294,143,112,69,12
"Block Group 4, Census Tract 8237.02",602,22,0,0,0,0,0,0,0,0,0,31,0,0,0,28,77,11,37,166,69,117,18,13,13
"Block Group 1, Census Tract 8237.03",516,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,184,0,0,223,23,0,42,0,0
"Block Group 2, Census Tract 8237.03",1486,30,0,0,0,0,0,0,0,0,0,107,65,24,65,57,328,21,49,304,179,160,97,0,0
"Block Group 3, Census Tract 8237.03",1509,10,0,0,0,0,0,0,0,0,0,46,45,0,0,69,438,25,96,183,265,243,42,0,47
"Block Group 4, Census Tract 8237.03",1571,61,0,23,0,0,0,0,0,121,0,75,25,59,52,19,443,178,37,160,86,159,47,26,0
"Block Group 1, Census Tract 8237.04",893,0,0,0,0,0,0,0,10,0,9,32,0,25,49,0,167,10,68,72,176,211,44,4,16
"Block Group 2, Census Tract 8237.04",1188,20,0,0,0,0,0,0,0,0,0,0,9,0,0,8,352,46,219,168,164,176,22,4,0
"Block Group 3, Census Tract 8237.04",560,25,0,0,0,0,0,0,0,0,0,0,0,9,0,80,211,5,4,127,21,35,35,0,8
"Block Group 1, Census Tract 8237.05",1017,30,0,0,0,0,0,0,0,40,0,0,0,0,0,37,314,34,80,113,26,299,33,11,0
"Block Group 2, Census Tract 8237.05",487,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,206,15,9,130,15,70,23,0,0
"Block Group 3, Census Tract 8237.05",305,0,0,0,0,0,0,0,0,0,9,0,34,0,0,8,77,0,43,52,40,17,25,0,0
"Block Group 4, Census Tract 8237.05",1020,46,0,0,0,0,0,0,0,7,0,6,0,13,0,8,252,24,135,38,147,144,188,12,0
"Block Group 1, Census Tract 8238.01",2039,0,0,0,38,0,0,0,0,0,0,0,22,75,0,45,303,0,66,208,128,550,298,197,109
"Block Group 2, Census Tract 8238.01",1476,8,0,0,0,0,0,0,0,24,0,0,0,0,0,42,277,6,218,203,27,452,131,63,25
"Block Group 3, Census Tract 8238.01",546,0,0,0,0,0,0,0,0,0,4,3,0,3,6,0,89,0,71,43,0,192,77,58,0
"Block Group 1, Census Tract 8238.03",1308,13,0,0,0,0,0,0,0,0,6,39,16,10,0,32,372,72,178,172,58,163,151,0,26
"Block Group 2, Census Tract 8238.03",656,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,165,33,0,27,22,121,143,12,99
"Block Group 3, Census Tract 8238.03",1520,9,0,10,0,0,0,0,0,0,0,0,42,25,0,0,471,45,185,59,165,370,139,0,0
"Block Group 4, Census Tract 8238.03",1196,98,0,0,0,0,0,0,0,0,0,0,0,40,0,35,400,18,74,259,55,127,75,15,0
"Block Group 1, Census Tract 8238.05",1290,64,0,0,0,0,37,0,0,0,2,0,0,0,0,0,288,53,116,244,94,322,61,0,9
"Block Group 2, Census Tract 8238.05",426,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,127,14,19,21,74,132,23,0,0
"Block Group 3, Census Tract 8238.05",733,0,0,0,0,0,0,0,0,0,10,0,9,0,0,12,225,20,57,97,49,174,62,10,8
"Block Group 1, Census Tract 8238.06",885,22,0,0,0,0,0,0,0,0,0,0,0,0,15,4,291,38,52,130,106,197,30,0,0
"Block Group 2, Census Tract 8238.06",1027,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,369,25,80,101,212,148,48,0,0
"Block Group 3, Census Tract 8238.06",446,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,135,0,21,100,45,50,72,0,0
"Block Group 4, Census Tract 8238.06",709,0,0,0,0,0,0,0,0,0,0,0,2,0,32,22,333,70,78,31,104,37,0,0,0
"Block Group 1, Census Tract 8239.01",1448,2,0,0,0,0,0,0,0,0,1,0,1,2,1,28,325,1,106,182,88,358,175,140,38
"Block Group 2, Census Tract 8239.01",1860,38,0,0,0,0,0,0,0,0,0,8,7,14,7,55,462,20,256,342,79,256,239,70,7
"Block Group 1, Census Tract 8239.03",943,5,0,0,0,9,0,0,0,0,0,9,8,8,17,8,231,25,37,123,59,278,95,23,8
"Block Group 2, Census Tract 8239.03",681,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,180,0,37,62,0,206,84,84,14
"Block Group 3, Census Tract 8239.03",717,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,178,9,63,75,30,173,151,9,14
"Block Group 4, Census Tract 8239.03",989,0,0,0,0,0,0,0,0,21,0,30,0,12,0,0,282,71,61,202,64,164,53,20,9
"Block Group 1, Census Tract 8239.04",481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,7,58,124,32,66,100,7,0
"Block Group 2, Census Tract 8239.04",564,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0,123,17,53,49,42,100,131,23,0
"Block Group 3, Census Tract 8239.04",785,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,103,0,62,130,91,219,148,9,0
"Block Group 4, Census Tract 8239.04",1360,0,0,0,0,0,0,0,0,0,0,6,0,0,0,25,308,17,123,203,102,314,215,47,0
"Block Group 1, Census Tract 8240.03",1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,38,138,140,132,341,225,26,51
"Block Group 2, Census Tract 8240.03",1944,0,0,0,0,0,0,0,0,0,0,0,0,32,27,12,400,17,217,399,109,376,294,61,0
"Block Group 3, Census Tract 8240.03",905,31,0,0,0,0,0,28,0,0,0,0,0,0,0,17,265,9,23,137,113,210,72,0,0
"Block Group 1, Census Tract 8240.04",1600,5,0,0,0,0,0,0,0,0,0,5,0,27,57,28,317,36,150,237,112,393,147,46,40
"Block Group 2, Census Tract 8240.04",1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,334,32,31,179,86,330,116,14,0
"Block Group 3, Census Tract 8240.04",1035,0,0,0,0,0,0,0,0,0,9,94,0,11,2,0,296,0,101,17,50,262,191,2,0
"Block Group 1, Census Tract 8240.05",1141,17,0,0,0,0,0,0,0,0,0,0,12,0,0,0,265,8,72,144,112,296,200,15,0
"Block Group 2, Census Tract 8240.05",1451,7,0,0,0,0,0,0,0,0,0,0,0,7,0,7,287,9,256,129,231,377,98,33,10
"Block Group 3, Census Tract 8240.05",1175,0,0,0,0,0,0,0,0,0,46,60,0,9,0,9,277,20,29,146,96,288,140,55,0
"Block Group 1, Census Tract 8240.06",1756,65,0,0,0,0,0,0,0,0,16,26,0,0,0,0,338,8,150,184,119,547,234,48,21
"Block Group 2, Census Tract 8240.06",1768,27,0,0,0,0,0,0,0,0,0,0,0,0,0,23,334,14,119,224,221,493,236,50,27
"Block Group 1, Census Tract 8241.05",1643,0,0,0,0,0,45,0,0,0,0,18,0,0,32,33,251,0,216,184,47,426,329,17,45
"Block Group 2, Census Tract 8241.05",1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,95,416,81,151,55,97,14
"Block Group 3, Census Tract 8241.05",488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,78,0,33,28,52,181,85,16,0
"Block Group 4, Census Tract 8241.05",1559,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,287,14,79,108,212,562,236,16,30
"Block Group 1, Census Tract 8241.06",1203,0,0,0,0,0,0,0,0,0,0,30,0,0,16,9,234,14,25,103,147,455,144,26,0
"Block Group 2, Census Tract 8241.06",1341,10,16,0,0,0,0,0,0,0,0,46,0,51,0,13,253,37,86,128,135,350,111,91,14
"Block Group 3, Census Tract 8241.06",2142,32,0,0,0,0,22,0,0,0,0,22,161,0,0,13,465,0,216,190,277,362,351,18,13
"Block Group 1, Census Tract 8241.07",661,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,217,8,50,64,26,163,99,0,0
"Block Group 2, Census Tract 8241.07",1456,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,212,17,51,85,382,545,119,0,19
"Block Group 3, Census Tract 8241.07",1314,30,48,0,0,0,4,0,0,0,0,38,0,0,0,20,330,41,83,183,106,198,187,26,20
"Block Group 4, Census Tract 8241.07",1786,14,0,0,0,0,0,18,17,0,0,0,0,37,36,17,248,78,52,168,441,440,126,94,0
"Block Group 1, Census Tract 8241.13",542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,173,0,14,5,84,85,117,25,0
"Block Group 2, Census Tract 8241.13",1513,0,0,0,0,0,0,12,12,0,0,0,0,0,0,15,290,79,91,81,82,544,173,134,0
"Block Group 3, Census Tract 8241.13",1985,0,0,0,0,0,0,0,0,0,0,45,0,0,0,31,350,44,122,236,247,724,148,24,14
"Block Group 4, Census Tract 8241.13",817,168,0,0,0,0,0,0,0,0,0,0,0,0,0,38,109,19,88,73,43,186,93,0,0
"Block Group 1, Census Tract 8241.14",2409,0,22,0,0,0,0,0,0,0,0,0,0,0,0,20,586,8,91,156,267,646,394,124,95
"Block Group 2, Census Tract 8241.14",1305,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,214,8,89,151,107,450,222,52,0
"Block Group 1, Census Tract 8241.15",1562,0,0,0,0,0,0,0,0,10,0,21,5,14,86,18,472,7,102,269,46,281,216,15,0
"Block Group 2, Census Tract 8241.15",1424,19,0,0,0,0,0,0,0,0,0,9,0,0,153,0,249,53,52,269,91,386,143,0,0
"Block Group 1, Census Tract 8241.16",1382,0,0,0,0,0,0,0,0,6,0,0,0,33,45,71,142,65,84,155,179,332,175,78,17
"Block Group 2, Census Tract 8241.16",533,0,0,0,0,0,0,52,11,8,0,0,7,0,0,0,185,0,43,71,35,46,35,23,17
"Block Group 3, Census Tract 8241.16",892,0,0,0,0,0,18,0,18,0,0,125,0,23,0,6,117,10,116,88,58,179,83,16,35
"Block Group 4, Census Tract 8241.16",882,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,230,75,71,121,112,148,54,15,39
"Block Group 1, Census Tract 8241.19",1233,0,0,0,0,0,0,0,0,0,0,0,0,45,0,133,301,19,13,98,256,229,139,0,0
"Block Group 2, Census Tract 8241.19",869,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,161,0,0,157,124,271,105,33,0
"Block Group 3, Census Tract 8241.19",2168,80,0,0,0,0,18,0,0,17,0,0,0,0,13,72,489,0,37,205,81,827,269,44,16
"Block Group 1, Census Tract 8241.21",1336,0,0,0,0,0,0,0,0,64,0,0,0,11,29,0,327,41,84,198,135,298,149,0,0
"Block Group 2, Census Tract 8241.21",1126,0,0,0,0,0,0,0,0,46,0,0,0,25,7,0,236,10,65,159,100,396,53,0,29
"Block Group 1, Census Tract 8241.22",957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,240,75,76,102,99,208,112,18,0
"Block Group 2, Census Tract 8241.22",1865,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,584,0,85,148,263,599,111,22,0
"Block Group 3, Census Tract 8241.22",1717,29,0,0,0,0,0,0,0,0,0,0,0,0,0,18,283,0,65,207,190,550,248,127,0
"Block Group 1, Census Tract 8241.23",656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,81,222,89,70,78,0,0
"Block Group 2, Census Tract 8241.23",1508,31,0,0,0,0,0,0,0,0,0,0,0,0,16,44,354,30,248,133,179,341,132,0,0
"Block Group 3, Census Tract 8241.23",1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,76,120,228,289,90,0,34
"Block Group 4, Census Tract 8241.23",892,39,0,0,0,0,0,0,0,0,0,0,0,0,25,11,269,29,13,293,36,114,63,0,0
"Block Group 5, Census Tract 8241.23",680,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,90,77,107,111,68,0,0
"Block Group 1, Census Tract 8241.24",831,27,0,0,0,0,0,0,0,0,18,60,0,60,12,0,227,11,51,57,96,82,100,21,9
"Block Group 2, Census Tract 8241.24",1183,26,0,0,0,0,0,0,0,0,0,0,0,0,0,12,276,60,86,244,106,232,141,0,0
"Block Group 1, Census Tract 8241.25",1921,0,0,0,0,0,0,0,0,0,0,0,0,48,9,0,409,40,356,291,155,433,126,38,16
"Block Group 2, Census Tract 8241.25",1650,32,0,0,0,0,0,0,0,0,0,33,0,0,14,31,302,72,248,73,232,442,156,15,0
"Block Group 1, Census Tract 8241.26",1498,19,0,0,0,0,0,0,0,0,0,0,0,6,0,0,295,0,83,191,276,392,212,0,24
"Block Group 2, Census Tract 8241.26",2689,0,0,0,0,0,0,0,14,0,0,0,0,0,0,13,515,10,149,217,314,1021,264,59,113
"Block Group 1, Census Tract 8241.27",1590,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,328,0,117,180,263,343,294,21,27
"Block Group 2, Census Tract 8241.27",1280,0,0,0,0,0,0,0,12,0,0,0,0,0,3,30,220,13,72,145,201,277,264,0,43
"Block Group 1, Census Tract 8241.28",1406,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,399,0,110,207,164,251,230,0,26
"Block Group 2, Census Tract 8241.28",1959,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,350,0,158,180,148,721,248,67,76
"Block Group 1, Census Tract 8241.29",1919,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,550,0,282,146,140,363,276,115,27
"Block Group 2, Census Tract 8241.29",1344,11,0,0,0,0,0,0,43,0,0,92,42,11,44,10,294,60,128,225,70,218,72,24,0
"Block Group 1, Census Tract 8243",740,0,0,0,0,0,0,0,0,0,0,9,0,12,15,16,179,0,49,221,109,103,7,12,8
"Block Group 2, Census Tract 8243",1701,10,0,0,0,0,0,0,1,0,2,198,12,21,64,53,309,87,48,558,81,135,83,39,0
"Block Group 3, Census Tract 8243",954,8,0,0,0,0,0,0,0,1,0,7,0,20,87,25,205,9,31,276,97,152,36,0,0
"Block Group 1, Census Tract 8244",1616,42,0,0,0,11,12,0,0,5,7,39,6,30,19,45,550,59,130,288,84,173,116,0,0
"Block Group 1, Census Tract 8245.03",426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,63,129,15,67,44,0,0
"Block Group 2, Census Tract 8245.03",1005,12,0,0,0,0,0,0,0,0,0,0,0,21,0,0,170,54,126,300,48,226,48,0,0
"Block Group 3, Census Tract 8245.03",1074,27,0,0,0,0,0,0,0,0,0,0,0,18,12,39,221,45,0,195,86,266,156,9,0
"Block Group 4, Census Tract 8245.03",965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,161,0,39,69,14,341,155,115,50
"Block Group 5, Census Tract 8245.03",1213,0,0,0,0,0,0,0,0,0,0,0,20,0,0,36,414,0,73,223,60,197,170,0,20
"Block Group 1, Census Tract 8245.05",943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,125,12,69,169,113,247,181,0,15
"Block Group 2, Census Tract 8245.05",1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,196,39,312,255,140,222,164,0,0
"Block Group 3, Census Tract 8245.05",643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,15,0,89,147,117,104,0,0
"Block Group 4, Census Tract 8245.05",1331,56,0,0,0,0,0,0,0,0,0,14,0,56,0,32,467,3,99,282,72,151,79,0,20
"Block Group 1, Census Tract 8245.07",1388,35,0,0,0,0,0,0,0,33,0,11,13,40,0,50,329,10,139,225,177,177,108,27,14
"Block Group 2, Census Tract 8245.07",1611,21,0,0,0,0,0,0,0,0,0,0,10,45,8,7,359,121,154,422,180,234,37,13,0
"Block Group 1, Census Tract 8245.08",999,0,0,43,0,0,0,0,0,0,0,0,0,27,0,0,247,76,103,164,86,214,23,16,0
"Block Group 2, Census Tract 8245.08",1429,16,0,0,0,0,0,0,0,0,0,28,0,0,0,16,466,0,165,160,63,368,147,0,0
"Block Group 1, Census Tract 8245.09",560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,199,33,13,109,31,124,35,0,0
"Block Group 2, Census Tract 8245.09",504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,113,34,14,105,12,179,28,0,0
"Block Group 3, Census Tract 8245.09",1968,0,0,0,0,0,0,0,0,0,13,0,0,0,0,96,543,13,133,380,191,383,150,64,2
"Block Group 1, Census Tract 8246.01",766,0,0,0,0,0,0,0,0,0,0,0,0,0,11,99,251,12,111,95,55,66,66,0,0
"Block Group 2, Census Tract 8246.01",671,0,0,0,0,0,0,0,0,10,0,10,0,0,10,0,122,11,104,172,65,82,42,30,13
"Block Group 3, Census Tract 8246.01",440,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,221,0,36,54,8,52,30,11,0
"Block Group 4, Census Tract 8246.01",1112,5,0,0,0,0,0,0,0,0,0,0,12,0,86,18,257,78,85,198,85,169,108,0,11
"Block Group 1, Census Tract 8246.02",869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,246,35,73,133,75,179,22,54,0
"Block Group 2, Census Tract 8246.02",1448,2,0,0,0,0,0,0,18,0,0,11,19,0,0,16,558,34,43,110,62,486,89,0,0
"Block Group 3, Census Tract 8246.02",1370,0,0,0,0,0,0,0,0,0,15,21,21,62,0,0,336,43,213,156,299,119,73,12,0
"Block Group 4, Census Tract 8246.02",458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,54,70,48,21,38,14,0,0
"Block Group 5, Census Tract 8246.02",553,0,0,0,0,0,0,0,0,0,0,0,46,0,15,17,161,19,15,96,58,110,16,0,0
"Block Group 1, Census Tract 8247.01",1127,17,0,0,15,0,0,0,0,0,0,0,0,9,0,0,306,59,117,78,328,161,17,20,0
"Block Group 2, Census Tract 8247.01",789,80,0,0,0,0,0,0,0,0,0,34,19,9,0,21,262,59,70,65,91,53,15,11,0
"Block Group 3, Census Tract 8247.01",729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,408,50,17,94,16,115,12,0,0
"Block Group 1, Census Tract 8247.02",1277,0,0,0,0,0,30,0,0,0,0,0,9,57,0,0,496,57,200,202,74,32,120,0,0
"Block Group 2, Census Tract 8247.02",1316,10,0,0,0,0,0,0,151,11,58,53,7,40,7,59,251,87,63,97,168,201,53,0,0
"Block Group 3, Census Tract 8247.02",1539,0,0,0,0,0,0,0,0,84,0,0,46,16,14,8,594,55,98,149,222,189,57,0,7
"Block Group 1, Census Tract 8248",1063,0,0,0,0,34,0,0,0,16,36,83,0,16,32,0,211,0,170,206,89,118,52,0,0
"Block Group 2, Census Tract 8248",969,0,0,0,0,14,0,0,13,0,0,0,0,0,38,76,281,59,57,143,60,214,14,0,0
"Block Group 3, Census Tract 8248",1149,26,0,0,0,0,0,0,0,119,26,25,84,0,10,0,237,10,130,336,36,92,0,0,18
"Block Group 4, Census Tract 8248",1183,141,0,0,0,18,0,61,0,22,0,58,37,47,17,26,228,115,16,39,240,94,24,0,0
"Block Group 1, Census Tract 8249",882,0,0,0,0,0,0,0,0,25,0,0,33,0,37,0,190,106,67,260,56,89,19,0,0
"Block Group 2, Census Tract 8249",1248,39,0,0,0,0,0,0,0,0,2,54,0,31,37,26,336,29,32,264,209,136,25,1,27
"Block Group 1, Census Tract 8250",972,0,0,0,0,0,0,0,0,19,0,0,0,10,4,28,240,22,112,193,46,197,101,0,0
"Block Group 2, Census Tract 8250",1231,16,0,0,0,42,0,0,0,101,0,10,0,69,0,17,145,6,73,205,127,278,111,10,21
"Block Group 3, Census Tract 8250",1124,0,0,0,0,0,0,0,0,0,0,35,17,45,0,24,294,29,146,127,112,236,50,9,0
"Block Group 1, Census Tract 8252",617,10,0,0,0,0,0,0,0,67,0,5,0,17,0,0,231,6,78,69,55,29,42,0,8
"Block Group 2, Census Tract 8252",886,33,0,0,0,15,0,0,0,19,0,11,17,5,30,26,291,29,30,140,51,115,57,13,4
"Block Group 1, Census Tract 8253.02",1481,0,0,0,0,0,8,0,36,0,27,0,24,0,14,19,339,51,48,276,212,266,129,15,17
"Block Group 2, Census Tract 8253.02",1218,70,0,0,0,0,0,0,0,0,0,0,0,0,0,30,279,26,239,63,134,343,20,14,0
"Block Group 3, Census Tract 8253.02",1270,0,0,0,0,0,0,0,0,0,14,13,0,0,0,61,244,25,87,91,289,289,35,122,0
"Block Group 1, Census Tract 8253.03",1090,11,0,0,0,0,0,10,0,11,0,30,0,14,88,45,284,18,65,166,46,174,97,0,31
"Block Group 2, Census Tract 8253.03",857,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,53,60,94,202,195,201,47,0,0
"Block Group 3, Census Tract 8253.03",308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,112,34,14,23,5,66,24,12,0
"Block Group 4, Census Tract 8253.03",466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,130,0,17,94,36,156,11,0,0
"Block Group 1, Census Tract 8253.04",1422,13,0,0,0,0,0,0,0,0,0,0,11,0,0,14,390,21,153,149,187,389,82,7,6
"Block Group 2, Census Tract 8253.04",1628,8,0,0,0,0,0,0,0,0,0,33,0,0,15,32,480,36,177,371,144,240,79,13,0
"Block Group 1, Census Tract 8254",642,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,249,10,71,97,58,97,31,0,0
"Block Group 2, Census Tract 8254",2240,68,0,0,0,0,0,0,0,0,0,0,0,0,13,16,518,49,29,438,277,481,149,154,48
"Block Group 3, Census Tract 8254",1303,0,0,0,0,0,0,0,0,19,0,0,0,0,19,16,424,43,153,163,66,170,221,9,0
"Block Group 1, Census Tract 8255.01",497,0,0,0,0,2,0,0,0,0,0,9,0,23,0,8,126,35,37,143,0,63,51,0,0
"Block Group 2, Census Tract 8255.01",1819,0,0,0,0,0,0,0,0,0,0,0,41,0,32,0,549,47,141,403,98,293,185,30,0
"Block Group 3, Census Tract 8255.01",1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,38,53,321,235,191,54,15,0
"Block Group 1, Census Tract 8255.03",183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,78,0,4,0,0,0
"Block Group 2, Census Tract 8255.03",624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,22,54,237,30,149,30,0,0
"Block Group 3, Census Tract 8255.03",839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,116,0,36,552,69,47,4,0,0
"Block Group 4, Census Tract 8255.03",958,0,0,0,0,0,19,0,0,0,0,23,0,0,0,0,127,53,9,191,47,358,114,0,17
"Block Group 5, Census Tract 8255.03",1363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,407,12,16,297,138,207,268,17,0
"Block Group 1, Census Tract 8255.04",769,0,0,0,0,0,0,0,0,0,0,0,0,33,0,41,192,8,35,156,91,185,28,0,0
"Block Group 2, Census Tract 8255.04",1608,6,0,0,0,0,0,2,0,0,0,0,0,1,7,0,190,36,45,519,290,194,318,0,0
"Block Group 1, Census Tract 8255.05",1130,0,0,0,0,0,0,0,0,0,4,11,0,2,72,0,327,86,59,251,104,121,93,0,0
"Block Group 2, Census Tract 8255.05",385,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,79,0,68,127,0,85,11,0,0
"Block Group 3, Census Tract 8255.05",505,17,0,0,0,0,0,0,0,0,0,0,10,0,12,0,80,17,79,193,33,34,30,0,0
"Block Group 4, Census Tract 8255.05",1849,0,0,0,0,0,0,0,0,0,0,4,0,17,0,89,366,1,165,470,129,401,167,37,3
"Block Group 1, Census Tract 8256",648,14,0,0,0,0,0,0,0,0,0,21,0,24,0,9,187,35,42,186,76,33,21,0,0
"Block Group 2, Census Tract 8256",1379,92,0,0,0,0,0,0,0,0,0,0,44,60,63,40,370,55,121,358,32,97,47,0,0
"Block Group 3, Census Tract 8256",558,0,0,0,0,0,0,0,1,0,0,0,0,7,1,41,113,1,23,158,54,146,13,0,0
"Block Group 4, Census Tract 8256",433,27,0,0,0,0,0,0,0,0,0,8,0,0,0,6,113,9,48,60,19,95,35,0,13
"Block Group 1, Census Tract 8257",531,4,0,0,0,0,3,0,0,6,0,32,5,15,25,6,178,44,32,75,58,29,19,0,0
"Block Group 2, Census Tract 8257",1442,8,0,0,0,7,0,0,0,9,0,46,7,40,53,33,332,91,173,272,153,102,45,36,35
"Block Group 3, Census Tract 8257",921,23,0,0,0,0,0,0,0,0,0,12,21,9,35,10,167,20,100,196,205,94,23,6,0
