area_name,Total,No schooling completed,Nursery school,Kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma",Regular high school diploma,GED or alternative credential,"Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
"Block Group 4, Census Tract 8207",1485,40,0,0,0,0,0,0,0,0,0,31,0,0,10,46,575,65,147,230,128,186,8,19,0
"Block Group 1, Census Tract 8208",962,10,0,0,0,0,7,6,0,34,0,26,7,16,21,18,404,34,35,156,72,71,27,18,0
"Block Group 2, Census Tract 8208",931,21,0,0,0,0,6,4,0,19,10,8,0,14,0,54,421,12,95,134,61,59,13,0,0
"Block Group 3, Census Tract 8208",581,8,0,0,0,0,3,0,0,10,0,7,15,5,7,12,202,28,36,100,43,82,17,3,3
"Block Group 1, Census Tract 8209.01",1726,59,0,0,0,10,0,14,0,51,17,101,33,18,26,115,457,90,105,265,196,147,22,0,0
"Block Group 2, Census Tract 8209.01",1032,14,0,0,0,0,0,0,0,0,0,45,10,11,25,23,425,19,42,177,127,99,15,0,0
"Block Group 3, Census Tract 8209.01",416,0,0,0,0,0,0,9,0,0,0,29,8,0,8,8,184,0,100,31,7,9,14,9,0
"Block Group 4, Census Tract 8209.01",383,0,0,0,0,0,0,0,0,0,0,10,14,22,0,9,130,27,41,52,18,50,10,0,0
"Block Group 1, Census Tract 8209.02",633,12,0,0,0,0,0,0,0,0,0,12,6,78,9,29,153,58,46,65,48,52,51,14,0
"Block Group 2, Census Tract 8209.02",1096,25,0,0,0,0,0,0,0,7,24,0,0,6,6,22,235,85,158,241,42,146,88,11,0
"Block Group 3, Census Tract 8209.02",678,13,0,0,0,0,0,0,13,0,11,14,29,68,50,0,256,51,47,84,8,34,0,0,0
"Block Group 4, Census Tract 8209.02",915,70,0,0,0,0,4,0,0,0,0,13,7,17,14,18,250,50,58,207,92,83,14,18,0
"Block Group 1, Census Tract 8210.01",763,20,0,0,0,0,0,0,0,7,0,0,38,8,0,17,334,27,88,106,33,70,15,0,0
"Block Group 2, Census Tract 8210.01",852,22,0,0,0,0,0,0,0,14,23,8,0,0,53,63,217,51,48,95,105,140,6,7,0
"Block Group 3, Census Tract 8210.01",851,18,0,0,0,0,0,0,0,0,0,27,0,0,0,97,236,48,80,157,85,63,27,0,13
"Block Group 4, Census Tract 8210.01",719,6,0,0,0,0,0,0,0,0,0,19,0,10,22,42,274,7,91,147,29,72,0,0,0
"Block Group 1, Census Tract 8210.02",775,81,0,0,4,0,0,0,0,0,0,25,0,4,29,25,219,54,31,105,67,83,27,21,0
"Block Group 2, Census Tract 8210.02",592,0,0,0,0,14,0,14,0,0,0,0,11,0,18,30,245,69,43,31,48,41,13,0,15
"Block Group 3, Census Tract 8210.02",845,22,0,0,0,0,0,0,0,0,42,0,9,34,25,26,332,25,65,80,64,96,25,0,0
"Block Group 4, Census Tract 8210.02",598,29,0,0,0,0,7,0,7,0,42,10,0,39,16,18,168,29,20,92,47,43,31,0,0
"Block Group 5, Census Tract 8210.02",900,8,0,0,0,0,0,15,14,0,0,39,21,0,20,73,373,7,16,51,118,95,50,0,0
"Block Group 1, Census Tract 8211.01",1032,3,0,0,0,0,64,0,0,74,0,7,10,29,65,27,434,18,26,74,81,81,39,0,0
"Block Group 2, Census Tract 8211.01",368,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,107,29,21,73,74,25,25,0,0
"Block Group 3, Census Tract 8211.01",919,5,0,0,0,0,0,0,0,38,0,11,29,14,5,32,291,53,110,186,39,98,8,0,0
"Block Group 4, Census Tract 8211.01",662,6,0,0,0,0,0,0,22,0,0,0,0,8,22,17,220,40,26,138,38,115,10,0,0
"Block Group 1, Census Tract 8211.02",544,12,0,0,0,0,0,0,0,0,0,0,10,0,0,20,152,20,44,48,93,128,17,0,0
"Block Group 2, Census Tract 8211.02",833,31,0,0,0,0,0,0,0,0,0,20,41,10,0,22,221,50,75,72,124,148,9,10,0
"Block Group 3, Census Tract 8211.02",639,22,0,0,0,0,18,0,0,31,0,0,0,10,52,0,174,21,21,93,88,90,19,0,0
"Block Group 4, Census Tract 8211.02",763,0,0,0,0,0,0,11,10,24,0,0,33,77,41,18,275,40,10,106,9,93,16,0,0
"Block Group 1, Census Tract 8212",917,0,0,0,0,0,0,0,0,0,30,0,2,2,72,0,289,65,172,81,61,46,97,0,0
"Block Group 2, Census Tract 8212",877,0,0,0,0,0,0,40,0,40,0,85,17,30,0,73,291,15,29,113,78,1,63,1,1
"Block Group 3, Census Tract 8212",1316,0,0,0,0,0,0,42,13,13,0,67,15,18,0,16,347,19,75,277,185,183,46,0,0
"Block Group 4, Census Tract 8212",822,0,0,0,0,35,0,0,0,0,0,0,0,36,86,34,84,27,24,164,174,92,47,0,19
"Block Group 1, Census Tract 8213",404,38,0,0,0,0,0,0,0,0,0,42,7,6,22,30,140,0,19,37,8,47,8,0,0
"Block Group 2, Census Tract 8213",2122,72,0,0,0,33,0,0,54,78,9,167,45,82,86,51,396,26,122,265,240,333,62,0,1
"Block Group 3, Census Tract 8213",530,10,0,0,0,0,0,0,0,33,0,0,25,9,45,0,110,22,32,141,56,47,0,0,0
"Block Group 4, Census Tract 8213",810,81,0,0,0,0,0,24,6,16,38,42,0,12,0,6,211,23,41,192,51,58,9,0,0
"Block Group 1, Census Tract 8214.01",595,0,0,0,0,0,36,0,19,0,34,0,0,0,11,0,139,0,52,101,32,103,17,51,0
"Block Group 2, Census Tract 8214.01",496,19,0,0,0,0,0,0,0,0,0,8,15,0,0,42,142,10,21,64,40,38,97,0,0
"Block Group 3, Census Tract 8214.01",543,7,0,0,0,0,0,0,0,0,0,0,0,6,9,0,145,43,22,148,131,32,0,0,0
"Block Group 4, Census Tract 8214.01",1203,80,0,0,0,0,0,0,0,0,0,20,0,9,44,30,247,32,76,413,9,212,31,0,0
"Block Group 1, Census Tract 8214.02",846,10,0,0,0,0,0,0,0,0,12,0,0,0,0,24,255,34,18,227,109,95,45,17,0
"Block Group 2, Census Tract 8214.02",913,13,0,0,0,0,0,0,0,0,0,0,0,0,10,22,250,40,79,274,78,112,22,0,13
"Block Group 3, Census Tract 8214.02",582,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,134,33,21,229,66,46,30,0,0
"Block Group 1, Census Tract 8215",1084,0,0,0,0,0,0,0,0,0,0,33,23,14,54,63,345,76,86,207,58,68,57,0,0
"Block Group 1, Census Tract 8216",673,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,273,0,48,157,80,68,13,0,23
"Block Group 2, Census Tract 8216",753,0,0,0,0,0,0,0,0,0,0,41,0,0,9,0,244,16,8,206,43,106,80,0,0
"Block Group 3, Census Tract 8216",344,8,0,0,0,0,2,0,0,0,0,0,0,7,2,6,96,16,24,45,7,63,10,20,38
"Block Group 4, Census Tract 8216",829,0,0,0,0,0,0,0,0,0,0,0,0,10,16,11,137,51,63,278,62,155,46,0,0
"Block Group 5, Census Tract 8216",478,31,0,0,0,0,0,0,0,78,0,0,32,0,28,0,29,17,32,70,51,76,14,0,20
"Block Group 1, Census Tract 8217",481,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,136,0,42,122,34,33,100,0,0
"Block Group 2, Census Tract 8217",826,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,125,6,82,208,45,219,97,25,0
"Block Group 3, Census Tract 8217",912,0,0,0,0,0,0,0,0,0,0,6,0,0,21,12,138,0,36,176,67,300,118,6,32
"Block Group 4, Census Tract 8217",465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,11,13,107,33,156,70,25,0
"Block Group 5, Census Tract 8217",437,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,83,9,35,43,37,148,19,39,0
"Block Group 1, Census Tract 8218",615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,18,20,52,34,181,64,45,11
"Block Group 2, Census Tract 8218",637,0,0,0,0,0,0,0,0,0,0,24,0,0,0,5,195,18,10,112,76,124,49,13,11
"Block Group 3, Census Tract 8218",421,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,78,27,11,59,15,115,58,48,0
"Block Group 4, Census Tract 8218",686,15,0,0,0,0,0,0,0,0,0,0,0,0,10,9,188,35,73,189,66,74,27,0,0
"Block Group 5, Census Tract 8218",544,0,0,0,0,0,0,0,0,0,0,0,10,0,0,27,50,11,17,19,55,232,113,10,0
"Block Group 6, Census Tract 8218",641,20,0,0,0,0,0,0,0,0,0,0,27,0,11,24,89,0,64,132,61,110,103,0,0
"Block Group 1, Census Tract 8219",930,0,0,0,0,0,0,0,0,0,0,0,17,7,0,7,254,50,133,171,138,102,51,0,0
"Block Group 2, Census Tract 8219",804,0,0,0,0,26,0,28,0,0,0,0,0,0,0,0,239,0,13,179,82,175,47,7,8
"Block Group 3, Census Tract 8219",637,0,0,0,0,0,0,0,0,0,0,19,0,0,6,13,124,0,39,101,31,193,48,37,26
"Block Group 4, Census Tract 8219",530,0,0,0,0,0,0,6,0,0,7,6,0,12,0,31,115,19,43,115,30,120,26,0,0
"Block Group 5, Census Tract 8219",636,7,0,0,0,0,0,0,0,0,0,16,0,0,14,0,122,1,21,140,31,166,103,14,1
"Block Group 1, Census Tract 8220",685,0,0,0,0,0,0,0,0,0,0,59,0,14,14,19,242,0,60,183,71,16,0,0,7
"Block Group 2, Census Tract 8220",305,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,199,30,10,18,7,24,10,0,0
"Block Group 3, Census Tract 8220",541,8,0,0,0,0,0,0,0,0,0,0,0,42,0,13,189,52,33,69,9,76,50,0,0
"Block Group 4, Census Tract 8220",530,0,0,0,0,0,0,0,0,0,0,5,0,0,0,24,84,36,78,136,82,55,28,0,2
"Block Group 5, Census Tract 8220",897,12,0,0,0,0,0,0,0,0,0,31,0,0,160,16,196,34,89,103,76,166,14,0,0
"Block Group 1, Census Tract 8221.01",723,31,0,0,0,0,0,0,0,0,0,0,51,0,23,10,238,7,65,113,55,119,0,0,11
"Block Group 2, Census Tract 8221.01",755,9,0,0,0,0,0,0,0,0,0,8,0,0,7,19,234,42,49,189,79,77,42,0,0
"Block Group 3, Census Tract 8221.01",657,0,0,0,0,0,0,0,0,0,0,34,0,32,33,8,87,8,72,135,37,119,92,0,0
"Block Group 4, Census Tract 8221.01",886,29,0,0,0,0,0,0,0,0,0,0,0,43,2,7,155,4,39,140,111,239,79,11,27
"Block Group 1, Census Tract 8221.02",805,35,0,0,0,0,3,0,0,0,0,19,28,19,19,0,170,49,15,63,92,160,79,37,17
"Block Group 2, Census Tract 8221.02",1273,168,0,0,46,0,0,0,0,0,0,0,0,34,15,28,370,37,97,233,39,158,48,0,0
"Block Group 3, Census Tract 8221.02",1078,0,0,0,0,0,0,0,0,0,15,0,0,1,0,35,110,32,64,157,129,122,310,90,13
"Block Group 4, Census Tract 8221.02",647,17,0,0,18,0,0,0,0,0,0,18,0,0,0,0,218,48,0,120,73,60,61,14,0
"Block Group 1, Census Tract 8222",1230,29,0,0,0,0,0,0,0,25,0,9,0,0,10,16,437,15,78,224,86,224,46,31,0
"Block Group 2, Census Tract 8222",798,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,359,12,31,87,199,63,22,0,14
"Block Group 3, Census Tract 8222",592,0,0,0,0,0,0,0,0,0,0,8,0,0,7,8,207,18,52,83,43,126,40,0,0
"Block Group 1, Census Tract 8223.01",738,0,0,0,0,0,0,0,0,0,0,0,16,40,10,24,182,24,15,260,47,112,8,0,0
"Block Group 2, Census Tract 8223.01",523,15,0,0,0,0,0,0,0,0,11,17,0,25,0,57,76,0,43,131,35,83,23,7,0
"Block Group 3, Census Tract 8223.01",441,0,0,0,0,0,0,0,0,0,0,0,0,12,20,16,159,20,12,124,47,31,0,0,0
"Block Group 4, Census Tract 8223.01",775,8,0,0,0,0,0,0,0,0,0,28,0,0,8,44,237,0,40,68,81,228,33,0,0
"Block Group 1, Census Tract 8223.02",1334,33,0,0,5,0,12,0,0,57,9,47,59,8,24,0,335,42,22,201,150,238,85,7,0
"Block Group 2, Census Tract 8223.02",547,0,0,0,0,0,0,0,0,7,0,8,0,0,0,36,157,34,33,102,67,83,10,10,0
"Block Group 3, Census Tract 8223.02",690,0,0,0,0,0,0,19,0,0,0,30,8,10,19,9,87,11,18,172,143,145,19,0,0
"Block Group 4, Census Tract 8223.02",677,19,0,0,0,0,0,0,0,0,0,8,0,11,54,6,160,62,8,74,120,83,72,0,0
"Block Group 1, Census Tract 8224",823,12,0,0,0,0,0,0,0,0,14,13,10,2,0,45,396,2,61,105,82,19,62,0,0
"Block Group 2, Census Tract 8224",1336,18,0,0,0,0,0,0,0,15,15,10,41,0,13,75,345,70,46,247,116,121,156,48,0
"Block Group 3, Census Tract 8224",1352,33,0,0,0,0,17,0,0,0,17,71,16,12,76,9,359,102,112,226,109,170,15,0,8
"Block Group 4, Census Tract 8224",397,0,0,0,0,0,0,0,0,0,0,0,0,38,24,24,94,17,37,139,12,0,0,12,0
"Block Group 1, Census Tract 8225",791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,130,22,127,190,109,126,28,13,6
"Block Group 2, Census Tract 8225",465,6,0,0,0,0,0,0,0,0,0,0,21,12,5,7,121,15,50,54,44,49,64,4,13
"Block Group 3, Census Tract 8225",788,55,0,0,0,0,0,0,0,0,0,9,21,50,0,10,118,16,28,216,49,106,66,44,0
"Block Group 4, Census Tract 8225",975,40,0,0,0,0,0,0,0,0,0,33,0,54,0,0,149,36,53,246,105,162,71,9,17
"Block Group 1, Census Tract 8226.01",1064,12,0,0,0,0,0,0,0,34,0,0,0,0,25,15,404,6,93,155,59,195,56,10,0
"Block Group 2, Census Tract 8226.01",1350,65,7,0,0,0,0,0,0,0,0,0,26,16,12,0,328,19,91,244,123,341,59,12,7
"Block Group 3, Census Tract 8226.01",824,30,0,0,0,0,0,0,0,0,0,9,0,0,0,12,346,12,37,86,22,154,79,37,0
"Block Group 1, Census Tract 8226.02",1026,1,0,0,0,0,11,0,0,0,0,0,0,0,17,17,95,1,54,182,124,279,163,66,16
"Block Group 2, Census Tract 8226.02",2140,55,0,0,0,0,0,0,34,0,0,0,0,46,0,33,464,41,116,201,252,491,287,90,30
"Block Group 3, Census Tract 8226.02",1905,73,0,0,0,0,0,17,17,0,0,16,0,15,31,110,651,46,91,333,245,160,55,45,0
"Block Group 1, Census Tract 8227.01",1209,32,0,0,0,0,0,0,0,0,0,0,0,16,0,20,329,0,118,229,62,264,94,18,27
"Block Group 2, Census Tract 8227.01",694,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,188,13,0,45,67,240,74,14,15
"Block Group 3, Census Tract 8227.01",463,17,0,0,0,0,0,0,0,0,0,0,0,0,0,33,123,44,17,37,74,55,63,0,0
"Block Group 4, Census Tract 8227.01",845,16,0,0,0,0,0,0,0,0,0,0,0,0,0,47,233,0,0,227,15,248,20,0,39
"Block Group 1, Census Tract 8227.02",1626,0,0,0,0,0,0,0,40,9,0,0,54,9,0,50,394,34,93,315,129,382,108,0,9
"Block Group 2, Census Tract 8227.02",507,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,144,13,23,76,70,129,25,0,9
"Block Group 3, Census Tract 8227.02",440,0,0,0,0,0,0,0,9,0,8,32,27,0,14,10,136,15,34,87,0,62,6,0,0
"Block Group 1, Census Tract 8228.01",1539,16,0,0,0,0,10,6,0,0,0,0,0,0,10,37,342,65,130,241,224,258,148,43,9
"Block Group 2, Census Tract 8228.01",776,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,164,12,36,134,102,235,59,9,0
"Block Group 1, Census Tract 8228.02",1193,33,0,0,0,0,0,16,0,0,0,0,0,0,43,0,175,21,44,201,93,319,178,26,44
"Block Group 2, Census Tract 8228.02",546,14,0,0,0,0,0,0,0,6,0,0,0,0,0,53,117,10,23,139,23,109,43,8,1
"Block Group 3, Census Tract 8228.02",631,12,0,0,14,0,0,0,0,0,12,0,0,0,0,19,184,6,36,17,50,197,74,0,10
"Block Group 1, Census Tract 8229",1418,26,0,0,0,0,0,0,0,18,0,48,48,20,12,31,564,41,122,175,117,87,95,6,8
"Block Group 1, Census Tract 8230.01",1408,56,0,0,0,0,0,0,57,4,0,49,40,33,17,10,452,108,77,226,92,107,75,0,5
"Block Group 2, Census Tract 8230.01",512,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,96,0,64,105,53,126,9,0,0
"Block Group 3, Census Tract 8230.01",570,0,0,0,0,0,0,0,0,0,0,0,17,0,0,65,274,7,55,31,0,90,31,0,0
"Block Group 4, Census Tract 8230.01",793,9,0,0,0,0,0,0,0,0,0,19,0,0,0,13,353,0,0,128,25,203,16,27,0
"Block Group 5, Census Tract 8230.01",926,0,0,0,0,0,0,0,0,0,0,0,0,16,0,49,159,60,67,345,27,163,40,0,0
"Block Group 1, Census Tract 8230.02",919,0,0,0,0,0,19,0,19,0,0,22,0,0,40,0,322,0,90,188,84,29,96,10,0
"Block Group 2, Census Tract 8230.02",1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,659,25,39,113,105,66,21,19,0
"Block Group 3, Census Tract 8230.02",1175,22,0,0,0,0,0,0,0,0,0,0,0,26,0,161,420,29,114,154,46,158,22,23,0
"Block Group 4, Census Tract 8230.02",1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,382,0,100,202,107,85,51,11,0
"Block Group 1, Census Tract 8231.01",712,0,0,0,0,0,0,0,0,0,0,34,18,0,0,47,151,8,51,113,128,113,49,0,0
"Block Group 2, Census Tract 8231.01",516,17,0,0,0,0,0,0,0,0,0,9,0,0,32,0,244,28,22,68,89,7,0,0,0
"Block Group 3, Census Tract 8231.01",478,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,129,0,88,62,30,94,21,0,0
"Block Group 4, Census Tract 8231.01",473,0,0,0,0,0,0,0,0,0,0,0,36,0,0,13,61,0,53,91,44,125,44,0,6
"Block Group 5, Census Tract 8231.01",810,6,0,0,0,0,0,0,0,0,0,0,0,17,0,78,277,52,95,92,68,60,58,0,7
"Block Group 1, Census Tract 8231.02",1247,0,0,0,0,0,0,0,0,101,0,7,0,10,28,20,378,53,57,234,119,129,60,19,32
"Block Group 2, Census Tract 8231.02",1132,0,0,0,0,0,0,0,0,0,0,13,0,27,43,36,277,9,112,339,172,65,18,9,12
"Block Group 1, Census Tract 8232",1415,9,0,0,0,0,27,0,0,0,7,0,0,9,8,25,411,99,131,214,137,168,170,0,0
"Block Group 2, Census Tract 8232",1804,0,0,0,0,0,0,24,0,65,0,27,0,8,19,73,336,99,155,377,174,326,48,41,32
"Block Group 1, Census Tract 8233.02",1025,47,0,0,0,0,0,0,18,14,13,0,0,31,24,46,119,70,56,305,111,171,0,0,0
"Block Group 2, Census Tract 8233.02",1839,0,0,0,0,0,0,0,0,26,0,0,0,16,44,75,648,159,156,348,95,183,89,0,0
"Block Group 3, Census Tract 8233.02",1016,0,0,0,0,0,0,0,0,0,0,0,0,17,92,0,233,42,99,267,47,142,60,0,17
"Block Group 1, Census Tract 8233.03",359,8,0,0,0,0,0,0,0,0,0,0,31,8,0,0,98,0,59,43,42,70,0,0,0
"Block Group 2, Census Tract 8233.03",553,0,0,0,0,0,0,0,0,10,0,0,39,10,26,25,102,4,64,125,41,37,70,0,0
"Block Group 3, Census Tract 8233.03",578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,151,12,57,169,22,129,22,6,0
"Block Group 4, Census Tract 8233.03",477,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,156,43,45,172,11,29,0,0,0
"Block Group 5, Census Tract 8233.03",892,0,0,0,0,82,0,0,0,0,0,38,0,19,30,23,281,8,71,149,59,91,41,0,0
"Block Group 1, Census Tract 8233.04",526,0,0,0,0,0,0,0,0,0,0,0,0,25,17,16,173,0,22,118,27,56,72,0,0
"Block Group 2, Census Tract 8233.04",650,11,0,0,0,0,0,0,0,0,0,0,5,13,0,5,152,21,69,100,92,116,35,31,0
"Block Group 3, Census Tract 8233.04",687,0,0,0,0,0,0,6,0,0,0,46,16,54,5,13,126,80,86,112,26,100,17,0,0
"Block Group 4, Census Tract 8233.04",689,14,0,0,0,0,0,0,0,12,0,65,0,22,10,0,186,35,16,193,43,77,16,0,0
"Block Group 5, Census Tract 8233.04",492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,20,33,111,18,34,18,17,0
"Block Group 6, Census Tract 8233.04",1150,16,0,0,0,0,0,0,0,0,0,5,0,37,8,10,502,0,60,219,10,171,30,82,0
"Block Group 1, Census Tract 8234",775,17,0,0,14,0,0,0,12,42,13,4,0,11,0,0,274,106,10,103,76,81,0,0,12
"Block Group 2, Census Tract 8234",678,0,0,0,0,0,0,10,0,0,0,0,0,8,0,29,124,28,99,249,5,89,26,11,0
"Block Group 3, Census Tract 8234",419,36,0,0,0,0,0,0,0,0,0,0,0,17,0,0,115,62,31,30,8,31,47,42,0
"Block Group 4, Census Tract 8234",1280,0,0,0,0,0,15,0,0,0,0,36,10,80,60,11,358,43,145,262,52,174,34,0,0
"Block Group 1, Census Tract 8235",831,29,0,0,0,0,0,9,0,36,0,0,9,5,35,0,217,104,10,151,36,148,42,0,0
"Block Group 2, Census Tract 8235",853,11,0,0,0,12,0,0,0,0,0,108,15,40,10,0,261,93,7,72,110,74,40,0,0
"Block Group 3, Census Tract 8235",1128,53,0,0,0,0,26,0,0,0,0,0,0,9,92,57,256,56,58,221,154,81,65,0,0
"Block Group 4, Census Tract 8235",347,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,38,0,52,21,87,34,41,11
"Block Group 1, Census Tract 8236.02",1124,22,0,0,0,0,0,0,0,0,0,0,0,0,19,0,442,28,124,124,115,128,122,0,0
"Block Group 2, Census Tract 8236.02",1274,6,0,0,0,0,0,0,0,0,0,22,4,30,35,63,295,73,126,165,160,180,110,5,0
"Block Group 3, Census Tract 8236.02",2029,12,0,0,0,0,11,0,0,0,0,0,0,0,72,52,653,70,100,196,284,516,49,14,0
"Block Group 4, Census Tract 8236.02",841,0,0,0,0,0,0,0,0,0,0,45,0,0,11,28,112,28,36,126,51,280,113,0,11
"Block Group 1, Census Tract 8236.03",869,83,0,0,0,37,0,5,0,44,12,16,59,39,8,11,222,32,30,101,66,66,38,0,0
"Block Group 2, Census Tract 8236.03",519,0,0,0,0,0,0,0,0,11,0,6,0,31,28,13,181,43,6,99,53,42,6,0,0
"Block Group 1, Census Tract 8236.04",561,0,0,0,0,0,0,0,0,0,0,44,0,8,9,9,213,0,17,87,14,81,62,0,17
"Block Group 2, Census Tract 8236.04",535,15,0,0,0,0,0,0,0,8,0,0,0,9,0,0,106,0,41,76,46,161,56,17,0
"Block Group 3, Census Tract 8236.04",1600,0,0,0,0,0,0,0,0,0,0,9,8,16,0,8,283,15,103,243,158,428,257,56,16
"Block Group 1, Census Tract 8236.05",1308,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,310,0,61,160,150,364,186,30,38
"Block Group 2, Census Tract 8236.05",1222,0,0,0,16,0,0,0,0,0,0,7,0,35,0,40,227,77,114,161,95,274,152,18,6
"Block Group 3, Census Tract 8236.05",511,16,0,0,0,0,0,0,0,0,0,6,10,10,28,0,212,0,74,56,8,41,41,0,9
"Block Group 1, Census Tract 8237.02",1394,17,0,0,0,0,0,0,0,0,0,0,32,0,0,31,495,55,85,157,150,271,101,0,0
"Block Group 2, Census Tract 8237.02",1276,34,0,0,0,0,0,0,0,30,0,11,30,0,0,0,355,106,90,172,203,113,132,0,0
"Block Group 3, Census Tract 8237.02",1286,55,0,0,0,0,0,0,0,0,0,17,53,32,9,25,378,43,73,92,121,179,107,87,15
"Block Group 4, Census Tract 8237.02",261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,52,12,40,23,13,95,0,0,0
"Block Group 1, Census Tract 8237.03",524,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,211,0,0,40,37,94,93,0,0
"Block Group 2, Census Tract 8237.03",1006,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,420,0,69,110,229,83,18,0,0
"Block Group 3, Census Tract 8237.03",1953,22,0,0,0,0,33,0,0,13,0,154,74,45,12,86,495,101,154,293,114,176,145,0,36
"Block Group 4, Census Tract 8237.03",1688,99,0,0,0,0,0,0,0,53,0,53,0,50,70,30,695,135,64,194,0,151,33,61,0
"Block Group 1, Census Tract 8237.04",1074,0,0,0,0,0,0,0,9,0,9,0,0,40,24,0,305,15,86,110,154,222,60,39,1
"Block Group 2, Census Tract 8237.04",1144,42,0,0,0,0,0,0,0,0,0,0,13,4,4,22,370,26,90,105,93,271,75,16,13
"Block Group 3, Census Tract 8237.04",550,9,0,0,0,0,0,0,0,0,0,0,0,10,0,16,153,11,35,125,41,95,55,0,0
"Block Group 1, Census Tract 8237.05",1194,0,0,0,0,0,0,0,0,41,0,0,0,0,0,51,361,42,156,164,50,258,71,0,0
"Block Group 2, Census Tract 8237.05",559,0,0,0,0,0,0,0,0,0,0,0,0,9,9,13,127,20,20,106,69,157,29,0,0
"Block Group 3, Census Tract 8237.05",477,0,0,0,0,0,0,0,0,0,11,0,41,0,0,12,109,7,11,162,45,35,44,0,0
"Block Group 4, Census Tract 8237.05",1025,65,0,0,0,0,0,0,0,4,0,6,0,37,36,16,262,33,58,105,130,199,52,11,11
"Block Group 1, Census Tract 8238.01",1632,0,0,0,13,0,0,0,0,0,0,0,20,45,0,91,212,0,45,216,151,349,319,130,41
"Block Group 2, Census Tract 8238.01",1887,0,0,0,0,0,0,0,0,26,0,22,0,0,0,53,406,35,358,127,37,604,196,23,0
"Block Group 3, Census Tract 8238.01",667,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,152,0,61,128,18,177,65,60,0
"Block Group 1, Census Tract 8238.03",1478,13,0,0,0,0,0,13,0,18,0,48,17,8,0,52,612,65,74,212,73,134,114,0,25
"Block Group 2, Census Tract 8238.03",778,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,204,29,0,109,201,166,41,0,0
"Block Group 3, Census Tract 8238.03",1318,24,0,0,0,0,0,0,27,0,0,0,44,27,0,0,235,28,124,125,173,378,92,29,12
"Block Group 4, Census Tract 8238.03",1145,30,0,0,0,0,0,0,0,0,0,0,0,28,0,37,396,28,41,238,129,64,154,0,0
"Block Group 1, Census Tract 8238.05",896,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,246,41,25,230,97,168,79,0,8
"Block Group 2, Census Tract 8238.05",524,0,0,0,0,0,0,0,0,0,14,10,0,0,0,23,257,0,35,34,68,64,19,0,0
"Block Group 3, Census Tract 8238.05",789,9,0,0,0,0,0,0,0,0,17,25,0,0,0,11,213,8,65,108,51,151,131,0,0
"Block Group 1, Census Tract 8238.06",672,25,0,0,0,0,0,0,0,0,0,0,0,0,28,1,266,39,48,87,82,90,6,0,0
"Block Group 2, Census Tract 8238.06",707,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,239,39,52,85,100,118,56,0,0
"Block Group 3, Census Tract 8238.06",510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,176,0,36,121,28,59,79,0,0
"Block Group 4, Census Tract 8238.06",902,0,0,0,0,0,0,0,0,9,29,0,2,34,55,30,446,29,76,42,45,105,0,0,0
"Block Group 1, Census Tract 8239.01",1565,3,0,0,0,0,0,0,0,0,2,10,0,12,2,19,290,1,100,232,152,424,149,124,45
"Block Group 2, Census Tract 8239.01",1282,18,0,0,0,0,0,0,0,5,0,3,7,12,8,0,336,11,101,175,109,261,177,50,9
"Block Group 1, Census Tract 8239.03",1027,0,0,0,0,0,0,0,0,0,6,19,6,17,20,8,247,16,27,154,88,296,83,40,0
