"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1500000US170310627002","Block Group 2; Census Tract 627; Cook County; Illinois","359","149","229","76","130","127",
"1500000US170310627003","Block Group 3; Census Tract 627; Cook County; Illinois","593","108","211","85","382","90",
"1500000US170310628001","Block Group 1; Census Tract 628; Cook County; Illinois","418","92","200","76","218","77",
"1500000US170310628002","Block Group 2; Census Tract 628; Cook County; Illinois","476","117","314","109","162","63",
"1500000US170310628003","Block Group 3; Census Tract 628; Cook County; Illinois","610","114","222","93","388","85",
"1500000US170310629001","Block Group 1; Census Tract 629; Cook County; Illinois","646","138","338","92","308","114",
"1500000US170310629002","Block Group 2; Census Tract 629; Cook County; Illinois","534","118","207","64","327","107",
"1500000US170310629003","Block Group 3; Census Tract 629; Cook County; Illinois","721","156","354","126","367","135",
"1500000US170310630001","Block Group 1; Census Tract 630; Cook County; Illinois","719","196","190","72","529","181",
"1500000US170310630002","Block Group 2; Census Tract 630; Cook County; Illinois","818","187","342","78","476","173",
"1500000US170310630003","Block Group 3; Census Tract 630; Cook County; Illinois","299","78","101","54","198","63",
"1500000US170310631001","Block Group 1; Census Tract 631; Cook County; Illinois","892","143","206","62","686","149",
"1500000US170310631002","Block Group 2; Census Tract 631; Cook County; Illinois","494","89","145","55","349","74",
"1500000US170310632001","Block Group 1; Census Tract 632; Cook County; Illinois","856","371","137","93","719","375",
"1500000US170310632002","Block Group 2; Census Tract 632; Cook County; Illinois","402","174","311","155","91","88",
"1500000US170310632003","Block Group 3; Census Tract 632; Cook County; Illinois","481","228","33","53","448","225",
"1500000US170310632004","Block Group 4; Census Tract 632; Cook County; Illinois","817","248","557","198","260","163",
"1500000US170310632005","Block Group 5; Census Tract 632; Cook County; Illinois","664","275","206","150","458","240",
"1500000US170310632006","Block Group 6; Census Tract 632; Cook County; Illinois","1193","346","196","100","997","332",
"1500000US170310633011","Block Group 1; Census Tract 633.01; Cook County; Illinois","617","106","162","70","455","91",
"1500000US170310633012","Block Group 2; Census Tract 633.01; Cook County; Illinois","667","182","30","29","637","179",
"1500000US170310633013","Block Group 3; Census Tract 633.01; Cook County; Illinois","748","194","59","53","689","192",
"1500000US170310633021","Block Group 1; Census Tract 633.02; Cook County; Illinois","1018","218","465","126","553","194",
"1500000US170310633022","Block Group 2; Census Tract 633.02; Cook County; Illinois","542","159","188","101","354","137",
"1500000US170310633023","Block Group 3; Census Tract 633.02; Cook County; Illinois","421","137","0","12","421","137",
"1500000US170310633024","Block Group 4; Census Tract 633.02; Cook County; Illinois","788","216","90","80","698","199",
"1500000US170310633031","Block Group 1; Census Tract 633.03; Cook County; Illinois","365","54","100","31","265","53",
"1500000US170310633032","Block Group 2; Census Tract 633.03; Cook County; Illinois","501","65","342","63","159","43",
"1500000US170310634001","Block Group 1; Census Tract 634; Cook County; Illinois","838","165","168","56","670","164",
"1500000US170310634002","Block Group 2; Census Tract 634; Cook County; Illinois","496","105","51","32","445","108",
"1500000US170310701011","Block Group 1; Census Tract 701.01; Cook County; Illinois","727","177","242","107","485","150",
"1500000US170310701012","Block Group 2; Census Tract 701.01; Cook County; Illinois","602","149","402","121","200","95",
"1500000US170310701013","Block Group 3; Census Tract 701.01; Cook County; Illinois","1360","236","331","146","1029","224",
"1500000US170310701021","Block Group 1; Census Tract 701.02; Cook County; Illinois","1072","226","367","161","705","184",
"1500000US170310701022","Block Group 2; Census Tract 701.02; Cook County; Illinois","248","75","147","47","101","66",
"1500000US170310701023","Block Group 3; Census Tract 701.02; Cook County; Illinois","582","165","196","103","386","149",
"1500000US170310701031","Block Group 1; Census Tract 701.03; Cook County; Illinois","503","109","20","24","483","112",
"1500000US170310701032","Block Group 2; Census Tract 701.03; Cook County; Illinois","626","97","50","41","576","101",
"1500000US170310702001","Block Group 1; Census Tract 702; Cook County; Illinois","873","167","525","143","348","151",
"1500000US170310702002","Block Group 2; Census Tract 702; Cook County; Illinois","615","227","157","75","458","233",
"1500000US170310702003","Block Group 3; Census Tract 702; Cook County; Illinois","619","159","40","48","579","150",
"1500000US170310703001","Block Group 1; Census Tract 703; Cook County; Illinois","934","115","442","99","492","115",
"1500000US170310703002","Block Group 2; Census Tract 703; Cook County; Illinois","733","189","294","148","439","128",
"1500000US170310704001","Block Group 1; Census Tract 704; Cook County; Illinois","492","121","159","69","333","99",
"1500000US170310704002","Block Group 2; Census Tract 704; Cook County; Illinois","363","109","205","64","158","93",
"1500000US170310704003","Block Group 3; Census Tract 704; Cook County; Illinois","602","141","378","106","224","94",
"1500000US170310705001","Block Group 1; Census Tract 705; Cook County; Illinois","507","99","291","74","216","77",
"1500000US170310705002","Block Group 2; Census Tract 705; Cook County; Illinois","445","110","289","87","156","89",
"1500000US170310705003","Block Group 3; Census Tract 705; Cook County; Illinois","314","91","163","64","151","72",
"1500000US170310706001","Block Group 1; Census Tract 706; Cook County; Illinois","700","129","523","109","177","91",
"1500000US170310706002","Block Group 2; Census Tract 706; Cook County; Illinois","501","158","228","58","273","160",
"1500000US170310707001","Block Group 1; Census Tract 707; Cook County; Illinois","1017","196","752","192","265","91",
"1500000US170310707002","Block Group 2; Census Tract 707; Cook County; Illinois","675","184","200","116","475","167",
"1500000US170310710001","Block Group 1; Census Tract 710; Cook County; Illinois","253","85","57","32","196","84",
"1500000US170310710002","Block Group 2; Census Tract 710; Cook County; Illinois","743","130","426","99","317","102",
"1500000US170310711001","Block Group 1; Census Tract 711; Cook County; Illinois","443","92","310","87","133","66",
"1500000US170310711002","Block Group 2; Census Tract 711; Cook County; Illinois","648","164","182","73","466","168",
"1500000US170310712001","Block Group 1; Census Tract 712; Cook County; Illinois","588","108","231","78","357","104",
"1500000US170310712002","Block Group 2; Census Tract 712; Cook County; Illinois","530","123","346","105","184","97",
"1500000US170310713001","Block Group 1; Census Tract 713; Cook County; Illinois","987","200","530","122","457","203",
"1500000US170310713002","Block Group 2; Census Tract 713; Cook County; Illinois","1165","353","590","327","575","157",
"1500000US170310714001","Block Group 1; Census Tract 714; Cook County; Illinois","398","122","92","64","306","115",
"1500000US170310714002","Block Group 2; Census Tract 714; Cook County; Illinois","1094","197","535","171","559","171",
"1500000US170310714003","Block Group 3; Census Tract 714; Cook County; Illinois","1131","410","498","248","633","284",
"1500000US170310714004","Block Group 4; Census Tract 714; Cook County; Illinois","328","117","244","111","84","66",
"1500000US170310715001","Block Group 1; Census Tract 715; Cook County; Illinois","576","166","247","116","329","124",
"1500000US170310715002","Block Group 2; Census Tract 715; Cook County; Illinois","914","251","67","68","847","241",
"1500000US170310715003","Block Group 3; Census Tract 715; Cook County; Illinois","847","188","272","122","575","158",
"1500000US170310715004","Block Group 4; Census Tract 715; Cook County; Illinois","527","208","253","140","274","171",
"1500000US170310715005","Block Group 5; Census Tract 715; Cook County; Illinois","454","144","210","94","244","131",
"1500000US170310715006","Block Group 6; Census Tract 715; Cook County; Illinois","360","118","152","88","208","102",
"1500000US170310716001","Block Group 1; Census Tract 716; Cook County; Illinois","742","78","488","82","254","56",
"1500000US170310717001","Block Group 1; Census Tract 717; Cook County; Illinois","275","67","174","40","101","57",
"1500000US170310717002","Block Group 2; Census Tract 717; Cook County; Illinois","310","61","200","53","110","41",
"1500000US170310718001","Block Group 1; Census Tract 718; Cook County; Illinois","918","133","588","152","330","103",
"1500000US170310718002","Block Group 2; Census Tract 718; Cook County; Illinois","165","77","111","63","54","48",
"1500000US170310801001","Block Group 1; Census Tract 801; Cook County; Illinois","304","128","205","115","99","60",
"1500000US170310801002","Block Group 2; Census Tract 801; Cook County; Illinois","764","212","518","187","246","129",
"1500000US170310801003","Block Group 3; Census Tract 801; Cook County; Illinois","905","308","120","107","785","281",
"1500000US170310801004","Block Group 4; Census Tract 801; Cook County; Illinois","520","208","446","190","74","69",
"1500000US170310801005","Block Group 5; Census Tract 801; Cook County; Illinois","879","299","506","201","373","242",
"1500000US170310801006","Block Group 6; Census Tract 801; Cook County; Illinois","543","174","276","125","267","131",
"1500000US170310801007","Block Group 7; Census Tract 801; Cook County; Illinois","294","109","255","105","39","45",
"1500000US170310802011","Block Group 1; Census Tract 802.01; Cook County; Illinois","1233","337","666","174","567","332",
"1500000US170310802012","Block Group 2; Census Tract 802.01; Cook County; Illinois","879","224","583","187","296","106",
"1500000US170310802013","Block Group 3; Census Tract 802.01; Cook County; Illinois","218","63","186","66","32","37",
"1500000US170310802021","Block Group 1; Census Tract 802.02; Cook County; Illinois","635","183","150","96","485","172",
"1500000US170310802022","Block Group 2; Census Tract 802.02; Cook County; Illinois","863","161","441","129","422","158",
"1500000US170310802023","Block Group 3; Census Tract 802.02; Cook County; Illinois","1151","283","654","245","497","166",
"1500000US170310803001","Block Group 1; Census Tract 803; Cook County; Illinois","541","154","113","66","428","146",
"1500000US170310803002","Block Group 2; Census Tract 803; Cook County; Illinois","1131","199","505","180","626","138",
"1500000US170310803003","Block Group 3; Census Tract 803; Cook County; Illinois","742","184","328","139","414","138",
"1500000US170310803004","Block Group 4; Census Tract 803; Cook County; Illinois","649","182","420","157","229","109",
"1500000US170310804001","Block Group 1; Census Tract 804; Cook County; Illinois","1064","212","206","92","858","215",
"1500000US170310804002","Block Group 2; Census Tract 804; Cook County; Illinois","251","174","0","12","251","174",
"1500000US170310804003","Block Group 3; Census Tract 804; Cook County; Illinois","795","354","636","342","159","95",
"1500000US170310810001","Block Group 1; Census Tract 810; Cook County; Illinois","200","145","134","137","66","73",
"1500000US170310810002","Block Group 2; Census Tract 810; Cook County; Illinois","1454","391","317","126","1137","373",
"1500000US170310810003","Block Group 3; Census Tract 810; Cook County; Illinois","642","260","236","164","406","212",
"1500000US170310810004","Block Group 4; Census Tract 810; Cook County; Illinois","853","397","0","12","853","397",
"1500000US170310810005","Block Group 5; Census Tract 810; Cook County; Illinois","778","289","0","12","778","289",
"1500000US170310810006","Block Group 6; Census Tract 810; Cook County; Illinois","1125","375","59","56","1066","373",
"1500000US170310811001","Block Group 1; Census Tract 811; Cook County; Illinois","1059","323","521","166","538","291",
"1500000US170310811002","Block Group 2; Census Tract 811; Cook County; Illinois","1150","292","55","64","1095","297",
"1500000US170310811003","Block Group 3; Census Tract 811; Cook County; Illinois","790","191","42","59","748","184",
"1500000US170310812011","Block Group 1; Census Tract 812.01; Cook County; Illinois","633","160","505","141","128","78",
"1500000US170310812012","Block Group 2; Census Tract 812.01; Cook County; Illinois","1519","285","418","160","1101","262",
"1500000US170310812013","Block Group 3; Census Tract 812.01; Cook County; Illinois","729","185","307","129","422","146",
"1500000US170310812021","Block Group 1; Census Tract 812.02; Cook County; Illinois","486","305","465","304","21","24",
"1500000US170310812022","Block Group 2; Census Tract 812.02; Cook County; Illinois","462","113","326","93","136","74",
"1500000US170310812023","Block Group 3; Census Tract 812.02; Cook County; Illinois","560","138","281","93","279","119",
"1500000US170310812024","Block Group 4; Census Tract 812.02; Cook County; Illinois","530","141","486","139","44","29",
"1500000US170310813001","Block Group 1; Census Tract 813; Cook County; Illinois","818","341","519","338","299","103",
