"GEO_ID","NAME","B01003_001E","B01003_001M","POPGROUP","POPGROUP_LABEL",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Race/Ethnic Group","Population Groups",
"1400000US17031081201","Census Tract 812.01; Cook County; Illinois","3608","463","003","White alone or in combination with one or more other races",
"1400000US17031100700","Census Tract 1007; Cook County; Illinois","4788","254","001","Total population",
"1400000US17031430800","Census Tract 4308; Cook County; Illinois","1676","334","001","Total population",
"1400000US17031520600","Census Tract 5206; Cook County; Illinois","2468","312","003","White alone or in combination with one or more other races",
"1400000US17031710100","Census Tract 7101; Cook County; Illinois","1290","259","001","Total population",
"1400000US17031801601","Census Tract 8016.01; Cook County; Illinois","3762","296","003","White alone or in combination with one or more other races",
"1400000US17031815500","Census Tract 8155; Cook County; Illinois","5787","1053","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031460301","Census Tract 4603.01; Cook County; Illinois","2595","407","001","Total population",
"1400000US17031650400","Census Tract 6504; Cook County; Illinois","6575","617","001","Total population",
"1400000US17031815100","Census Tract 8151; Cook County; Illinois","4513","533","001","Total population",
"1400000US17031831100","Census Tract 8311; Cook County; Illinois","8506","966","001","Total population",
"1400000US17031240500","Census Tract 2405; Cook County; Illinois","1939","212","003","White alone or in combination with one or more other races",
"1400000US17031802701","Census Tract 8027.01; Cook County; Illinois","1609","361","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031060200","Census Tract 602; Cook County; Illinois","1913","210","003","White alone or in combination with one or more other races",
"1400000US17031243100","Census Tract 2431; Cook County; Illinois","2000","331","003","White alone or in combination with one or more other races",
"1400000US17031191000","Census Tract 1910; Cook County; Illinois","2518","265","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031640300","Census Tract 6403; Cook County; Illinois","5398","705","003","White alone or in combination with one or more other races",
"1400000US17031840300","Census Tract 8403; Cook County; Illinois","4025","410","001","Total population",
"1400000US17031051100","Census Tract 511; Cook County; Illinois","1454","173","001","Total population",
"1400000US17031824003","Census Tract 8240.03; Cook County; Illinois","6245","400","003","White alone or in combination with one or more other races",
"1400000US17031838700","Census Tract 8387; Cook County; Illinois","4396","674","005","Black or African American alone or in combination with one or more other races",
"1400000US17031818800","Census Tract 8188; Cook County; Illinois","5362","210","003","White alone or in combination with one or more other races",
"1400000US17031301100","Census Tract 3011; Cook County; Illinois","2967","413","001","Total population",
"1400000US17031100300","Census Tract 1003; Cook County; Illinois","5179","612","003","White alone or in combination with one or more other races",
"1400000US17031815100","Census Tract 8151; Cook County; Illinois","2925","718","003","White alone or in combination with one or more other races",
"1400000US17031660600","Census Tract 6606; Cook County; Illinois","977","405","003","White alone or in combination with one or more other races",
"1400000US17031809000","Census Tract 8090; Cook County; Illinois","3889","288","003","White alone or in combination with one or more other races",
"1400000US17031840800","Census Tract 8408; Cook County; Illinois","3211","348","001","Total population",
"1400000US17031806400","Census Tract 8064; Cook County; Illinois","2472","373","001","Total population",
"1400000US17031823400","Census Tract 8234; Cook County; Illinois","2596","418","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031191200","Census Tract 1912; Cook County; Illinois","3937","477","001","Total population",
"1400000US17031520400","Census Tract 5204; Cook County; Illinois","3310","582","003","White alone or in combination with one or more other races",
"1400000US17031815400","Census Tract 8154; Cook County; Illinois","4416","503","003","White alone or in combination with one or more other races",
"1400000US17031838300","Census Tract 8383; Cook County; Illinois","651","176","005","Black or African American alone or in combination with one or more other races",
"1400000US17031680900","Census Tract 6809; Cook County; Illinois","3189","431","001","Total population",
"1400000US17031700100","Census Tract 7001; Cook County; Illinois","2214","328","005","Black or African American alone or in combination with one or more other races",
"1400000US17031190402","Census Tract 1904.02; Cook County; Illinois","5178","510","001","Total population",
"1400000US17031828300","Census Tract 8283; Cook County; Illinois","836","170","005","Black or African American alone or in combination with one or more other races",
"1400000US17031823702","Census Tract 8237.02; Cook County; Illinois","6834","467","001","Total population",
"1400000US17031220400","Census Tract 2204; Cook County; Illinois","2553","278","001","Total population",
"1400000US17031440102","Census Tract 4401.02; Cook County; Illinois","2968","350","005","Black or African American alone or in combination with one or more other races",
"1400000US17031420800","Census Tract 4208; Cook County; Illinois","2155","377","005","Black or African American alone or in combination with one or more other races",
"1400000US17031030604","Census Tract 306.04; Cook County; Illinois","1649","233","003","White alone or in combination with one or more other races",
"1400000US17031802100","Census Tract 8021; Cook County; Illinois","3444","180","001","Total population",
"1400000US17031030701","Census Tract 307.01; Cook County; Illinois","1083","217","003","White alone or in combination with one or more other races",
"1400000US17031283100","Census Tract 2831; Cook County; Illinois","1308","235","005","Black or African American alone or in combination with one or more other races",
"1400000US17031150800","Census Tract 1508; Cook County; Illinois","3377","516","003","White alone or in combination with one or more other races",
"1400000US17031830500","Census Tract 8305; Cook County; Illinois","4328","488","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031710200","Census Tract 7102; Cook County; Illinois","5397","589","001","Total population",
"1400000US17031804611","Census Tract 8046.11; Cook County; Illinois","3566","265","003","White alone or in combination with one or more other races",
"1400000US17031813802","Census Tract 8138.02; Cook County; Illinois","4695","734","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031561000","Census Tract 5610; Cook County; Illinois","4676","503","003","White alone or in combination with one or more other races",
"1400000US17031802100","Census Tract 8021; Cook County; Illinois","3330","211","003","White alone or in combination with one or more other races",
"1400000US17031826902","Census Tract 8269.02; Cook County; Illinois","1093","200","001","Total population",
"1400000US17031843800","Census Tract 8438; Cook County; Illinois","870","177","005","Black or African American alone or in combination with one or more other races",
"1400000US17031251300","Census Tract 2513; Cook County; Illinois","4067","536","005","Black or African American alone or in combination with one or more other races",
"1400000US17031640400","Census Tract 6404; Cook County; Illinois","3819","251","001","Total population",
"1400000US17031671100","Census Tract 6711; Cook County; Illinois","1449","289","001","Total population",
"1400000US17031801902","Census Tract 8019.02; Cook County; Illinois","3384","247","001","Total population",
"1400000US17031260500","Census Tract 2605; Cook County; Illinois","1739","278","005","Black or African American alone or in combination with one or more other races",
"1400000US17031510200","Census Tract 5102; Cook County; Illinois","1914","272","005","Black or African American alone or in combination with one or more other races",
"1400000US17031070500","Census Tract 705; Cook County; Illinois","3137","347","001","Total population",
"1400000US17031170600","Census Tract 1706; Cook County; Illinois","598","153","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031670500","Census Tract 6705; Cook County; Illinois","886","172","005","Black or African American alone or in combination with one or more other races",
"1400000US17031060800","Census Tract 608; Cook County; Illinois","4980","528","001","Total population",
"1400000US17031612000","Census Tract 6120; Cook County; Illinois","1420","295","005","Black or African American alone or in combination with one or more other races",
"1400000US17031671600","Census Tract 6716; Cook County; Illinois","2030","338","001","Total population",
"1400000US17031804108","Census Tract 8041.08; Cook County; Illinois","3937","252","001","Total population",
"1400000US17031811900","Census Tract 8119; Cook County; Illinois","5950","307","001","Total population",
"1400000US17031828802","Census Tract 8288.02; Cook County; Illinois","2511","290","003","White alone or in combination with one or more other races",
"1400000US17031671200","Census Tract 6712; Cook County; Illinois","1064","215","001","Total population",
"1400000US17031301701","Census Tract 3017.01; Cook County; Illinois","3924","504","001","Total population",
"1400000US17031580100","Census Tract 5801; Cook County; Illinois","2217","306","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031020302","Census Tract 203.02; Cook County; Illinois","4886","426","001","Total population",
"1400000US17031030900","Census Tract 309; Cook County; Illinois","2229","300","003","White alone or in combination with one or more other races",
"1400000US17031560200","Census Tract 5602; Cook County; Illinois","1121","209","005","Black or African American alone or in combination with one or more other races",
"1400000US17031808900","Census Tract 8089; Cook County; Illinois","4225","208","001","Total population",
"1400000US17031829402","Census Tract 8294.02; Cook County; Illinois","2335","175","005","Black or African American alone or in combination with one or more other races",
"1400000US17031500300","Census Tract 5003; Cook County; Illinois","1422","230","001","Total population",
"1400000US17031813500","Census Tract 8135; Cook County; Illinois","7421","743","001","Total population",
"1400000US17031160601","Census Tract 1606.01; Cook County; Illinois","3523","550","003","White alone or in combination with one or more other races",
"1400000US17031681200","Census Tract 6812; Cook County; Illinois","2437","361","001","Total population",
"1400000US17031805701","Census Tract 8057.01; Cook County; Illinois","5141","246","001","Total population",
"1400000US17031813301","Census Tract 8133.01; Cook County; Illinois","3579","382","001","Total population",
"1400000US17031838800","Census Tract 8388; Cook County; Illinois","1417","248","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031420500","Census Tract 4205; Cook County; Illinois","1891","455","005","Black or African American alone or in combination with one or more other races",
"1400000US17031250200","Census Tract 2502; Cook County; Illinois","1160","273","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031270500","Census Tract 2705; Cook County; Illinois","1700","244","005","Black or African American alone or in combination with one or more other races",
"1400000US17031020500","Census Tract 205; Cook County; Illinois","5794","717","001","Total population",
"1400000US17031812900","Census Tract 8129; Cook County; Illinois","716","228","005","Black or African American alone or in combination with one or more other races",
"1400000US17031071400","Census Tract 714; Cook County; Illinois","4579","411","001","Total population",
"1400000US17031804201","Census Tract 8042.01, Cook County, Illinois","6396","409","003","White alone or in combination with one or more other races",
"1400000US17031020701","Census Tract 207.01; Cook County; Illinois","1129","168","003","White alone or in combination with one or more other races",
"1400000US17031590700","Census Tract 5907; Cook County; Illinois","1946","390","003","White alone or in combination with one or more other races",
"1400000US17031060300","Census Tract 603; Cook County; Illinois","3045","376","003","White alone or in combination with one or more other races",
"1400000US17031310800","Census Tract 3108; Cook County; Illinois","2579","570","003","White alone or in combination with one or more other races",
"1400000US17031770902","Census Tract 7709.02; Cook County; Illinois","3561","372","001","Total population",
"1400000US17031806600","Census Tract 8066; Cook County; Illinois","2469","254","003","White alone or in combination with one or more other races",
"1400000US17031810800","Census Tract 8108; Cook County; Illinois","5348","444","001","Total population",
"1400000US17031819300","Census Tract 8193; Cook County; Illinois","2483","327","003","White alone or in combination with one or more other races",
"1400000US17031818600","Census Tract 8186; Cook County; Illinois","4324","361","003","White alone or in combination with one or more other races",
"1400000US17031820400","Census Tract 8204; Cook County; Illinois","4507","439","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031825803","Census Tract 8258.03; Cook County; Illinois","5208","496","001","Total population",
"1400000US17031801607","Census Tract 8016.07; Cook County; Illinois","3964","384","003","White alone or in combination with one or more other races",
"1400000US17031815702","Census Tract 8157.02; Cook County; Illinois","5141","236","001","Total population",
"1400000US17031820700","Census Tract 8207; Cook County; Illinois","6804","34","001","Total population",
"1400000US17031820800","Census Tract 8208; Cook County; Illinois","2181","283","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031829902","Census Tract 8299.02; Cook County; Illinois","852","256","003","White alone or in combination with one or more other races",
"1400000US17031140302","Census Tract 1403.02; Cook County; Illinois","4288","466","001","Total population",
"1400000US17031824900","Census Tract 8249; Cook County; Illinois","3142","403","001","Total population",
"1400000US17031170300","Census Tract 1703; Cook County; Illinois","4931","387","001","Total population",
"1400000US17031823200","Census Tract 8232; Cook County; Illinois","4376","366","003","White alone or in combination with one or more other races",
"1400000US17031190800","Census Tract 1908; Cook County; Illinois","6739","544","001","Total population",
"1400000US17031750500","Census Tract 7505; Cook County; Illinois","6168","585","001","Total population",
"1400000US17031802702","Census Tract 8027.02; Cook County; Illinois","3435","324","003","White alone or in combination with one or more other races",
"1400000US17031220500","Census Tract 2205; Cook County; Illinois","2470","244","003","White alone or in combination with one or more other races",
"1400000US17031030500","Census Tract 305; Cook County; Illinois","5126","584","003","White alone or in combination with one or more other races",
"1400000US17031320400","Census Tract 3204; Cook County; Illinois","2995","356","001","Total population",
"1400000US17031700302","Census Tract 7003.02; Cook County; Illinois","5314","381","001","Total population",
"1400000US17031804510","Census Tract 8045.10; Cook County; Illinois","6708","386","001","Total population",
"1400000US17031841200","Census Tract 8412; Cook County; Illinois","5651","535","001","Total population",
"1400000US17031040201","Census Tract 402.01; Cook County; Illinois","6314","509","001","Total population",
"1400000US17031825200","Census Tract 8252; Cook County; Illinois","1311","208","003","White alone or in combination with one or more other races",
"1400000US17031825503","Census Tract 8255.03; Cook County; Illinois","7067","572","001","Total population",
"1400000US17031827200","Census Tract 8272; Cook County; Illinois","4141","338","001","Total population",
"1400000US17031843200","Census Tract 8432; Cook County; Illinois","2538","344","001","Total population",
"1400000US17031440202","Census Tract 4402.02; Cook County; Illinois","3712","377","001","Total population",
"1400000US17031829401","Census Tract 8294.01; Cook County; Illinois","1339","239","001","Total population",
"1400000US17031812302","Census Tract 8123.02; Cook County; Illinois","2741","337","001","Total population",
"1400000US17031809300","Census Tract 8093; Cook County; Illinois","3502","420","003","White alone or in combination with one or more other races",
"1400000US17031825304","Census Tract 8253.04; Cook County; Illinois","3837","246","003","White alone or in combination with one or more other races",
"1400000US17031090200","Census Tract 902; Cook County; Illinois","6559","570","003","White alone or in combination with one or more other races",
"1400000US17031310800","Census Tract 3108; Cook County; Illinois","4509","527","001","Total population",
"1400000US17031490901","Census Tract 4909.01; Cook County; Illinois","4423","770","001","Total population",
"1400000US17031802402","Census Tract 8024.02; Cook County; Illinois","4381","473","003","White alone or in combination with one or more other races",
"1400000US17031823002","Census Tract 8230.02; Cook County; Illinois","5837","557","001","Total population",
"1400000US17031620400","Census Tract 6204; Cook County; Illinois","2501","570","003","White alone or in combination with one or more other races",
"1400000US17031691200","Census Tract 6912; Cook County; Illinois","3104","517","001","Total population",
"1400000US17031806502","Census Tract 8065.02; Cook County; Illinois","3672","432","003","White alone or in combination with one or more other races",
"1400000US17031671400","Census Tract 6714; Cook County; Illinois","1815","205","001","Total population",
"1400000US17031030800","Census Tract 308; Cook County; Illinois","4176","543","001","Total population",
"1400000US17031061200","Census Tract 612; Cook County; Illinois","1972","181","003","White alone or in combination with one or more other races",
"1400000US17031640800","Census Tract 6408; Cook County; Illinois","1821","262","001","Total population",
"1400000US17031829700","Census Tract 8297; Cook County; Illinois","901","189","003","White alone or in combination with one or more other races",
"1400000US17031140800","Census Tract 1408; Cook County; Illinois","2212","663","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031200300","Census Tract 2003; Cook County; Illinois","2194","271","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031803007","Census Tract 8030.07; Cook County; Illinois","4580","312","001","Total population",
"1400000US17031805110","Census Tract 8051.10; Cook County; Illinois","3682","337","003","White alone or in combination with one or more other races",
"1400000US17031292400","Census Tract 2924; Cook County; Illinois","1899","367","005","Black or African American alone or in combination with one or more other races",
"1400000US17031520200","Census Tract 5202; Cook County; Illinois","4120","791","001","Total population",
"1400000US17031840800","Census Tract 8408; Cook County; Illinois","2478","336","003","White alone or in combination with one or more other races",
"1400000US17031804803","Census Tract 8048.03; Cook County; Illinois","4425","430","003","White alone or in combination with one or more other races",
"1400000US17031251000","Census Tract 2510; Cook County; Illinois","921","151","005","Black or African American alone or in combination with one or more other races",
"1400000US17031283200","Census Tract 2832; Cook County; Illinois","710","138","003","White alone or in combination with one or more other races",
"1400000US17031813701","Census Tract 8137.01; Cook County; Illinois","3675","479","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031823500","Census Tract 8235; Cook County; Illinois","2868","502","003","White alone or in combination with one or more other races",
"1400000US17031190702","Census Tract 1907.02; Cook County; Illinois","2722","589","003","White alone or in combination with one or more other races",
"1400000US17031240600","Census Tract 2406; Cook County; Illinois","1479","161","001","Total population",
"1400000US17031818200","Census Tract 8182; Cook County; Illinois","1028","143","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031051000","Census Tract 510; Cook County; Illinois","1468","123","003","White alone or in combination with one or more other races",
"1400000US17031170700","Census Tract 1707; Cook County; Illinois","2892","303","001","Total population",
"1400000US17031310800","Census Tract 3108; Cook County; Illinois","3972","593","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031220701","Census Tract 2207.01; Cook County; Illinois","2331","487","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031802504","Census Tract 8025.04; Cook County; Illinois","6756","448","001","Total population",
"1400000US17031816700","Census Tract 8167; Cook County; Illinois","2771","82","001","Total population",
"1400000US17031831100","Census Tract 8311; Cook County; Illinois","5177","980","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031200200","Census Tract 2002; Cook County; Illinois","1856","427","003","White alone or in combination with one or more other races",
"1400000US17031814600","Census Tract 8146; Cook County; Illinois","3675","587","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031010300","Census Tract 103; Cook County; Illinois","979","406","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031490902","Census Tract 4909.02; Cook County; Illinois","5075","651","005","Black or African American alone or in combination with one or more other races",
"1400000US17031821300","Census Tract 8213; Cook County; Illinois","1733","359","005","Black or African American alone or in combination with one or more other races",
"1400000US17031411200","Census Tract 4112; Cook County; Illinois","1095","169","003","White alone or in combination with one or more other races",
"1400000US17031560300","Census Tract 5603; Cook County; Illinois","3430","323","001","Total population",
"1400000US17031730300","Census Tract 7303; Cook County; Illinois","1172","148","001","Total population",
"1400000US17031710300","Census Tract 7103; Cook County; Illinois","1297","173","005","Black or African American alone or in combination with one or more other races",
"1400000US17031170200","Census Tract 1702; Cook County; Illinois","3367","375","003","White alone or in combination with one or more other races",
"1400000US17031180100","Census Tract 1801; Cook County; Illinois","3257","871","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031802002","Census Tract 8020.02; Cook County; Illinois","4421","300","003","White alone or in combination with one or more other races",
"1400000US17031823703","Census Tract 8237.03; Cook County; Illinois","6857","747","003","White alone or in combination with one or more other races",
"1400000US17031832400","Census Tract 8324; Cook County; Illinois","2611","297","003","White alone or in combination with one or more other races",
"1400000US17031070400","Census Tract 704; Cook County; Illinois","3029","288","003","White alone or in combination with one or more other races",
"1400000US17031130100","Census Tract 1301; Cook County; Illinois","5169","339","001","Total population",
"1400000US17031250300","Census Tract 2503; Cook County; Illinois","3351","474","005","Black or African American alone or in combination with one or more other races",
"1400000US17031520100","Census Tract 5201; Cook County; Illinois","2151","368","001","Total population",
"1400000US17031802900","Census Tract 8029; Cook County; Illinois","5701","336","003","White alone or in combination with one or more other races",
"1400000US17031140302","Census Tract 1403.02; Cook County; Illinois","1719","459","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031161300","Census Tract 1613; Cook County; Illinois","2502","398","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031243000","Census Tract 2430; Cook County; Illinois","2472","223","001","Total population",
"1400000US17031390500","Census Tract 3905; Cook County; Illinois","380","97","003","White alone or in combination with one or more other races",
"1400000US17031827500","Census Tract 8275; Cook County; Illinois","2937","580","005","Black or African American alone or in combination with one or more other races",
"1400000US17031804609","Census Tract 8046.09; Cook County; Illinois","5787","504","001","Total population",
"1400000US17031802701","Census Tract 8027.01; Cook County; Illinois","4893","512","003","White alone or in combination with one or more other races",
"1400000US17031804509","Census Tract 8045.09; Cook County; Illinois","5623","588","001","Total population",
"1400000US17031811200","Census Tract 8112; Cook County; Illinois","5725","338","001","Total population",
"1400000US17031630200","Census Tract 6302, Cook County, Illinois","2103","218","001","Total population",
"1400000US17031816500","Census Tract 8165; Cook County; Illinois","3817","384","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031540101","Census Tract 5401.01; Cook County; Illinois","3606","531","005","Black or African American alone or in combination with one or more other races",
"1400000US17031140602","Census Tract 1406.02; Cook County; Illinois","3486","597","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031140200","Census Tract 1402; Cook County; Illinois","3427","874","003","White alone or in combination with one or more other races",
"1400000US17031805105","Census Tract 8051.05; Cook County; Illinois","2841","498","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031804606","Census Tract 8046.06; Cook County; Illinois","6039","425","003","White alone or in combination with one or more other races",
"1400000US17031750400","Census Tract 7504; Cook County; Illinois","1128","226","005","Black or African American alone or in combination with one or more other races",
"1400000US17031806900","Census Tract 8069; Cook County; Illinois","4644","541","001","Total population",
"1400000US17031140701","Census Tract 1407.01; Cook County; Illinois","2642","312","001","Total population",
"1400000US17031010503","Census Tract 105.03; Cook County; Illinois","2080","323","001","Total population",
"1400000US17031031200","Census Tract 312; Cook County; Illinois","2785","485","003","White alone or in combination with one or more other races",
"1400000US17031100300","Census Tract 1003; Cook County; Illinois","5783","570","001","Total population",
"1400000US17031480100","Census Tract 4801; Cook County; Illinois","2027","202","005","Black or African American alone or in combination with one or more other races",
"1400000US17031828503","Census Tract 8285.03; Cook County; Illinois","1550","396","003","White alone or in combination with one or more other races",
"1400000US17031843500","Census Tract 8435; Cook County; Illinois","8572","684","001","Total population",
"1400000US17031161300","Census Tract 1613; Cook County; Illinois","3905","391","001","Total population",
"1400000US17031600700","Census Tract 6007; Cook County; Illinois","2354","286","001","Total population",
"1400000US17031819700","Census Tract 8197; Cook County; Illinois","5965","211","001","Total population",
"1400000US17031813900","Census Tract 8139; Cook County; Illinois","2793","561","003","White alone or in combination with one or more other races",
"1400000US17031010300","Census Tract 103; Cook County; Illinois","6077","694","001","Total population",
"1400000US17031330100","Census Tract 3301, Cook County, Illinois","17935","1618","001","Total population",
"1400000US17031440900","Census Tract 4409; Cook County; Illinois","2443","343","005","Black or African American alone or in combination with one or more other races",
"1400000US17031640100","Census Tract 6401; Cook County; Illinois","882","159","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031801702","Census Tract 8017.02; Cook County; Illinois","4887","286","001","Total population",
"1400000US17031320600","Census Tract 3206; Cook County; Illinois","4791","401","001","Total population",
"1400000US17031804310","Census Tract 8043.10, Cook County, Illinois","9131","494","001","Total population",
"1400000US17031829402","Census Tract 8294.02; Cook County; Illinois","3360","32","001","Total population",
"1400000US17031836700","Census Tract 8367; Cook County; Illinois","2194","359","001","Total population",
"1400000US17031841200","Census Tract 8412; Cook County; Illinois","2964","661","003","White alone or in combination with one or more other races",
"1400000US17031660301","Census Tract 6603.01; Cook County; Illinois","1988","276","001","Total population",
"1400000US17031836700","Census Tract 8367; Cook County; Illinois","1715","327","005","Black or African American alone or in combination with one or more other races",
"1400000US17031490600","Census Tract 4906; Cook County; Illinois","1421","212","005","Black or African American alone or in combination with one or more other races",
"1400000US17031821900","Census Tract 8219; Cook County; Illinois","5160","269","001","Total population",
"1400000US17031430500","Census Tract 4305; Cook County; Illinois","3356","482","005","Black or African American alone or in combination with one or more other races",
"1400000US17031611200","Census Tract 6112; Cook County; Illinois","1846","286","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031827802","Census Tract 8278.02; Cook County; Illinois","3086","345","005","Black or African American alone or in combination with one or more other races",
"1400000US17031830400","Census Tract 8304; Cook County; Illinois","1603","279","003","White alone or in combination with one or more other races",
"1400000US17031838300","Census Tract 8383; Cook County; Illinois","1448","194","001","Total population",
"1400000US17031063302","Census Tract 633.02; Cook County; Illinois","4219","319","001","Total population",
"1400000US17031806002","Census Tract 8060.02; Cook County; Illinois","7651","584","001","Total population",
"1400000US17031340300","Census Tract 3403; Cook County; Illinois","407","160","003","White alone or in combination with one or more other races",
"1400000US17031640600","Census Tract 6406; Cook County; Illinois","1910","420","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031824505","Census Tract 8245.05; Cook County; Illinois","7113","578","001","Total population",
"1400000US17031351400","Census Tract 3514; Cook County; Illinois","1510","201","005","Black or African American alone or in combination with one or more other races",
"1400000US17031842200","Census Tract 8422; Cook County; Illinois","1713","185","003","White alone or in combination with one or more other races",
"1400000US17031221300","Census Tract 2213; Cook County; Illinois","2671","330","001","Total population",
"1400000US17031243000","Census Tract 2430; Cook County; Illinois","1835","247","003","White alone or in combination with one or more other races",
"1400000US17031560100","Census Tract 5601; Cook County; Illinois","952","173","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031826500","Census Tract 8265; Cook County; Illinois","6157","525","005","Black or African American alone or in combination with one or more other races",
"1400000US17031803608","Census Tract 8036.08; Cook County; Illinois","7769","492","001","Total population",
"1400000US17031804102","Census Tract 8041.02; Cook County; Illinois","6642","333","001","Total population",
"1400000US17031711100","Census Tract 7111; Cook County; Illinois","2658","328","001","Total population",
"1400000US17031805106","Census Tract 8051.06; Cook County; Illinois","2517","276","003","White alone or in combination with one or more other races",
"1400000US17031808702","Census Tract 8087.02; Cook County; Illinois","3620","259","003","White alone or in combination with one or more other races",
"1400000US17031803902","Census Tract 8039.02; Cook County; Illinois","3502","213","001","Total population",
"1400000US17031100600","Census Tract 1006; Cook County; Illinois","4575","350","003","White alone or in combination with one or more other races",
"1400000US17031805106","Census Tract 8051.06; Cook County; Illinois","2903","282","001","Total population",
"1400000US17031809200","Census Tract 8092; Cook County; Illinois","5175","478","001","Total population",
"1400000US17031816500","Census Tract 8165; Cook County; Illinois","2605","452","003","White alone or in combination with one or more other races",
"1400000US17031827805","Census Tract 8278.05; Cook County; Illinois","571","114","003","White alone or in combination with one or more other races",
"1400000US17031530502","Census Tract 5305.02; Cook County; Illinois","1457","174","005","Black or African American alone or in combination with one or more other races",
"1400000US17031824602","Census Tract 8246.02; Cook County; Illinois","5587","524","003","White alone or in combination with one or more other races",
"1400000US17031020301","Census Tract 203.01; Cook County; Illinois","5142","440","001","Total population",
"1400000US17031839000","Census Tract 8390; Cook County; Illinois","5957","642","003","White alone or in combination with one or more other races",
"1400000US17031820103","Census Tract 8201.03; Cook County; Illinois","1338","344","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031822000","Census Tract 8220; Cook County; Illinois","4069","322","003","White alone or in combination with one or more other races",
"1400000US17031828503","Census Tract 8285.03; Cook County; Illinois","4657","445","001","Total population",
"1400000US17031222200","Census Tract 2222; Cook County; Illinois","1876","170","003","White alone or in combination with one or more other races",
"1400000US17031310200","Census Tract 3102; Cook County; Illinois","783","180","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031829302","Census Tract 8293.02; Cook County; Illinois","671","320","003","White alone or in combination with one or more other races",
"1400000US17031242200","Census Tract 2422; Cook County; Illinois","3681","381","001","Total population",
"1400000US17031802609","Census Tract 8026.09; Cook County; Illinois","2814","650","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031818300","Census Tract 8183; Cook County; Illinois","6153","286","001","Total population",
"1400000US17031020902","Census Tract 209.02; Cook County; Illinois","2585","429","003","White alone or in combination with one or more other races",
"1400000US17031460302","Census Tract 4603.02; Cook County; Illinois","3619","390","001","Total population",
"1400000US17031530300","Census Tract 5303; Cook County; Illinois","4638","459","001","Total population",
"1400000US17031831900","Census Tract 8319; Cook County; Illinois","2351","329","003","White alone or in combination with one or more other races",
"1400000US17031839800","Census Tract 8398; Cook County; Illinois","2810","357","001","Total population",
"1400000US17031251000","Census Tract 2510; Cook County; Illinois","1120","163","001","Total population",
"1400000US17031831300","Census Tract 8313; Cook County; Illinois","448","141","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031660900","Census Tract 6609; Cook County; Illinois","3882","557","005","Black or African American alone or in combination with one or more other races",
"1400000US17031800400","Census Tract 8004; Cook County; Illinois","3720","220","001","Total population",
"1400000US17031280100","Census Tract 2801; Cook County; Illinois","5591","556","003","White alone or in combination with one or more other races",
"1400000US17031804311","Census Tract 8043.11, Cook County, Illinois","4334","796","003","White alone or in combination with one or more other races",
"1400000US17031805702","Census Tract 8057.02; Cook County; Illinois","1971","184","001","Total population",
"1400000US17031826301","Census Tract 8263.01; Cook County; Illinois","3738","368","005","Black or African American alone or in combination with one or more other races",
"1400000US17031810900","Census Tract 8109; Cook County; Illinois","6210","554","001","Total population",
"1400000US17031800900","Census Tract 8009; Cook County; Illinois","3009","212","003","White alone or in combination with one or more other races",
"1400000US17031822400","Census Tract 8224; Cook County; Illinois","6422","574","001","Total population",
"1400000US17031843300","Census Tract 8433; Cook County; Illinois","1848","348","001","Total population",
"1400000US17031250500","Census Tract 2505; Cook County; Illinois","2623","457","005","Black or African American alone or in combination with one or more other races",
"1400000US17031260900","Census Tract 2609; Cook County; Illinois","1536","264","001","Total population",
