"GEO_ID","NAME","P2_001N","P2_002N","P2_003N","P2_004N","P2_005N","P2_006N","P2_007N","P2_008N","P2_009N","P2_010N","P2_011N","P2_012N","P2_013N","P2_014N","P2_015N","P2_016N","P2_017N","P2_018N","P2_019N","P2_020N","P2_021N","P2_022N","P2_023N","P2_024N","P2_025N","P2_026N","P2_027N","P2_028N","P2_029N","P2_030N","P2_031N","P2_032N","P2_033N","P2_034N","P2_035N","P2_036N","P2_037N","P2_038N","P2_039N","P2_040N","P2_041N","P2_042N","P2_043N","P2_044N","P2_045N","P2_046N","P2_047N","P2_048N","P2_049N","P2_050N","P2_051N","P2_052N","P2_053N","P2_054N","P2_055N","P2_056N","P2_057N","P2_058N","P2_059N","P2_060N","P2_061N","P2_062N","P2_063N","P2_064N","P2_065N","P2_066N","P2_067N","P2_068N","P2_069N","P2_070N","P2_071N","P2_072N","P2_073N",
"1500000US170310205002","Block Group 2, Census Tract 205, Cook County, Illinois","1260","364","896","854","214","224","9","398","1","8","42","41","5","3","17","0","2","0","0","0","6","3","0","0","0","1","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310205003","Block Group 3, Census Tract 205, Cook County, Illinois","1703","345","1358","1316","419","264","5","612","0","16","42","42","13","2","15","0","5","0","0","0","2","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310205004","Block Group 4, Census Tract 205, Cook County, Illinois","972","243","729","695","219","148","5","311","0","12","34","34","11","2","3","0","4","2","2","3","3","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310206011","Block Group 1, Census Tract 206.01, Cook County, Illinois","1862","294","1568","1496","1150","49","3","264","0","30","72","71","4","3","26","1","27","2","1","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310206012","Block Group 2, Census Tract 206.01, Cook County, Illinois","3204","509","2695","2600","1366","303","2","883","0","46","95","78","8","1","36","0","7","5","4","0","7","1","0","4","0","5","0","14","2","5","0","0","0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310206013","Block Group 3, Census Tract 206.01, Cook County, Illinois","1633","314","1319","1265","503","107","0","640","0","15","54","53","9","0","34","0","4","1","0","0","0","2","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310206021","Block Group 1, Census Tract 206.02, Cook County, Illinois","1200","344","856","801","426","138","2","223","0","12","55","52","10","8","32","0","1","0","1","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1500000US170310206022","Block Group 2, Census Tract 206.02, Cook County, Illinois","1211","368","843","812","235","90","0","461","0","26","31","26","3","3","10","0","2","0","4","0","0","3","0","0","1","0","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1500000US170310206023","Block Group 3, Census Tract 206.02, Cook County, Illinois","1261","259","1002","973","236","150","4","548","1","34","29","29","5","0","7","0","10","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310206024","Block Group 4, Census Tract 206.02, Cook County, Illinois","990","310","680","649","377","100","4","164","1","3","31","28","8","1","11","0","1","0","5","0","1","1","0","0","0","0","0","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310207011","Block Group 1, Census Tract 207.01, Cook County, Illinois","971","151","820","789","547","33","1","205","0","3","31","30","8","3","10","0","5","1","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310207012","Block Group 2, Census Tract 207.01, Cook County, Illinois","908","151","757","726","421","39","1","262","0","3","31","31","3","0","24","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310207021","Block Group 1, Census Tract 207.02, Cook County, Illinois","2087","266","1821","1729","918","132","7","637","0","35","92","92","4","2","52","0","5","5","5","0","5","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310207022","Block Group 2, Census Tract 207.02, Cook County, Illinois","2818","540","2278","2170","776","280","6","1074","1","33","108","104","21","0","62","0","5","0","2","0","3","10","0","0","0","1","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310207023","Block Group 3, Census Tract 207.02, Cook County, Illinois","1827","356","1471","1416","719","183","4","481","0","29","55","50","10","0","21","0","7","0","7","0","1","2","0","0","0","2","0","5","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310207024","Block Group 4, Census Tract 207.02, Cook County, Illinois","985","171","814","789","417","53","0","312","0","7","25","25","1","2","12","0","9","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310208011","Block Group 1, Census Tract 208.01, Cook County, Illinois","1586","436","1150","1101","587","139","3","370","0","2","49","47","4","3","22","0","5","2","5","0","5","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310208012","Block Group 2, Census Tract 208.01, Cook County, Illinois","1201","295","906","869","449","89","11","312","0","8","37","37","3","1","27","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310208013","Block Group 3, Census Tract 208.01, Cook County, Illinois","1268","396","872","834","531","41","0","257","0","5","38","38","7","3","14","0","9","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310208014","Block Group 4, Census Tract 208.01, Cook County, Illinois","1593","379","1214","1154","592","104","3","447","0","8","60","60","13","5","30","0","6","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310208021","Block Group 1, Census Tract 208.02, Cook County, Illinois","1161","279","882","836","337","95","5","392","0","7","46","44","2","1","26","0","6","0","3","1","2","0","0","0","2","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310208022","Block Group 2, Census Tract 208.02, Cook County, Illinois","2071","494","1577","1520","410","321","7","769","0","13","57","56","8","4","28","0","0","0","3","0","8","2","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310208023","Block Group 3, Census Tract 208.02, Cook County, Illinois","2682","538","2144","2086","428","325","10","1313","0","10","58","55","6","4","12","0","11","2","5","1","8","0","0","0","6","0","0","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310208024","Block Group 4, Census Tract 208.02, Cook County, Illinois","1632","369","1263","1215","253","147","1","786","0","28","48","39","4","0","16","0","9","3","0","0","1","2","0","0","4","0","0","9","3","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310209011","Block Group 1, Census Tract 209.01, Cook County, Illinois","2355","339","2016","1945","322","696","6","897","0","24","71","67","11","0","36","0","6","1","4","0","5","0","0","0","0","4","0","4","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310209012","Block Group 2, Census Tract 209.01, Cook County, Illinois","935","224","711","677","214","217","8","226","0","12","34","32","9","1","9","0","0","3","1","0","2","3","0","1","0","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310209013","Block Group 3, Census Tract 209.01, Cook County, Illinois","2558","781","1777","1686","464","501","4","706","0","11","91","87","18","1","32","0","8","6","4","0","7","5","0","0","5","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310209021","Block Group 1, Census Tract 209.02, Cook County, Illinois","2391","376","2015","1945","921","324","7","691","0","2","70","62","15","6","23","0","11","1","2","0","3","0","0","0","1","0","0","8","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310209022","Block Group 2, Census Tract 209.02, Cook County, Illinois","2097","424","1673","1617","513","445","3","641","0","15","56","55","18","3","21","1","5","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310301011","Block Group 1, Census Tract 301.01, Cook County, Illinois","869","181","688","643","286","242","0","101","0","14","45","41","9","5","13","0","5","0","2","0","7","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1500000US170310301012","Block Group 2, Census Tract 301.01, Cook County, Illinois","544","74","470","454","254","69","3","122","2","4","16","16","3","2","3","0","6","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310301013","Block Group 3, Census Tract 301.01, Cook County, Illinois","1005","135","870","832","438","236","0","151","0","7","38","37","14","2","4","0","14","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310301014","Block Group 4, Census Tract 301.01, Cook County, Illinois","1269","114","1155","1118","794","120","0","199","0","5","37","33","7","3","4","0","14","0","0","0","2","0","1","1","0","1","0","4","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310301021","Block Group 1, Census Tract 301.02, Cook County, Illinois","995","70","925","892","643","90","2","157","0","0","33","29","2","4","13","0","8","0","2","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170310301022","Block Group 2, Census Tract 301.02, Cook County, Illinois","1090","219","871","819","441","226","4","139","0","9","52","40","2","7","18","0","7","2","0","0","0","2","0","0","0","2","0","12","11","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
