"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1500000US170316911004","Block Group 4, Census Tract 6911, Cook County, Illinois","381","103","127","71","18","28","34","43","50","49","32","29","0","11","32","38","0","11","0","11","0","11","50","38","31","38","0","11","0","11","7","14","0","11",
"1500000US170316912001","Block Group 1, Census Tract 6912, Cook County, Illinois","469","144","17","19","0","11","39","33","107","99","84","77","67","88","53","85","22","29","22","34","7","13","0","11","39","47","0","11","12","18","0","11","0","11",
"1500000US170316912002","Block Group 2, Census Tract 6912, Cook County, Illinois","396","96","56","55","9","14","20","23","25","39","22","38","56","65","7","11","52","56","0","11","0","11","60","40","23","27","41","48","25","34","0","11","0","11",
"1500000US170316912003","Block Group 3, Census Tract 6912, Cook County, Illinois","173","81","32","40","23","37","33","39","0","11","0","11","0","11","0","11","0","11","29","45","0","11","27","43","16","25","0","11","13","20","0","11","0","11",
"1500000US170316913001","Block Group 1, Census Tract 6913, Cook County, Illinois","460","97","71","57","25","40","0","11","0","11","49","55","40","50","0","11","19","27","25","29","15","25","47","50","73","54","11","14","27","31","38","53","20","32",
"1500000US170316913002","Block Group 2, Census Tract 6913, Cook County, Illinois","610","119","145","97","15","23","27","32","106","87","22","24","7","10","12","20","6","11","14","22","40","36","64","53","107","64","26","30","7","10","12","19","0","11",
"1500000US170316914001","Block Group 1, Census Tract 6914, Cook County, Illinois","246","108","0","11","44","44","10","18","23","38","0","11","0","11","57","79","12","20","0","11","7","11","63","58","20","20","10","17","0","11","0","11","0","11",
"1500000US170316914002","Block Group 2, Census Tract 6914, Cook County, Illinois","294","108","63","59","0","11","0","11","70","55","30","48","38","49","18","27","8","12","0","11","0","11","58","56","0","11","0","11","9","14","0","11","0","11",
"1500000US170316914003","Block Group 3, Census Tract 6914, Cook County, Illinois","209","67","15","18","0","11","26","23","15","24","8","14","19","22","8","15","15","23","0","11","15","25","32","31","19","20","0","11","0","11","37","56","0","11",
"1500000US170316914004","Block Group 4, Census Tract 6914, Cook County, Illinois","338","112","37","33","69","67","16","18","0","11","43","47","0","11","32","37","0","11","10","16","55","56","29","40","0","11","0","11","30","47","15","26","2","12",
"1500000US170316914005","Block Group 5, Census Tract 6914, Cook County, Illinois","234","99","21","23","0","11","23","23","0","11","25","39","5","10","22","36","10","16","0","11","45","69","14","18","51","34","5","9","0","11","0","11","13","20",
"1500000US170316915001","Block Group 1, Census Tract 6915, Cook County, Illinois","272","61","114","59","24","29","7","10","7","10","15","17","13","12","0","11","0","11","21","27","0","11","19","18","31","21","0","11","21","21","0","11","0","11",
"1500000US170316915002","Block Group 2, Census Tract 6915, Cook County, Illinois","261","69","103","56","7","11","18","19","11","15","0","11","38","37","6","9","14","21","10","14","16","27","3","10","20","25","5","8","5","8","5","7","0","11",
"1500000US170316915003","Block Group 3, Census Tract 6915, Cook County, Illinois","242","60","87","49","34","31","16","26","9","12","5","8","0","11","12","18","0","11","8","12","39","27","12","16","13","14","7","10","0","11","0","11","0","11",
"1500000US170317001001","Block Group 1, Census Tract 7001, Cook County, Illinois","667","107","59","67","18","32","12","19","58","64","11","19","22","27","30","47","6","13","18","26","56","46","115","69","87","69","74","70","44","52","57","49","0","11",
"1500000US170317001002","Block Group 2, Census Tract 7001, Cook County, Illinois","334","109","0","11","0","11","18","28","0","11","12","17","43","52","0","11","0","11","27","38","28","44","31","30","14","22","87","55","56","70","18","21","0","11",
"1500000US170317002001","Block Group 1, Census Tract 7002, Cook County, Illinois","447","98","0","11","0","11","49","56","0","11","29","44","0","11","0","11","0","11","35","38","47","50","93","78","90","63","42","38","22","26","26","30","14","18",
"1500000US170317002002","Block Group 2, Census Tract 7002, Cook County, Illinois","500","118","15","25","75","68","34","46","59","65","10","15","31","49","1","5","32","36","32","31","0","11","55","53","73","65","20","25","33","53","20","31","10","16",
"1500000US170317002003","Block Group 3, Census Tract 7002, Cook County, Illinois","559","121","15","24","0","11","61","56","47","39","57","70","25","35","0","11","0","11","11","18","64","50","64","55","68","61","61","64","72","61","0","11","14","21",
"1500000US170317002004","Block Group 4, Census Tract 7002, Cook County, Illinois","405","85","34","31","0","11","0","11","0","11","0","11","24","28","13","22","0","11","10","16","48","36","36","32","90","78","42","35","0","11","99","50","9","13",
"1500000US170317003011","Block Group 1, Census Tract 7003.01, Cook County, Illinois","587","96","31","22","0","11","11","17","16","18","69","49","0","11","30","28","8","13","32","38","78","52","90","54","67","53","56","35","8","14","33","31","58","49",
"1500000US170317003012","Block Group 2, Census Tract 7003.01, Cook County, Illinois","532","96","42","54","52","57","29","23","0","11","36","42","14","16","18","21","15","24","0","11","46","40","47","40","64","41","28","23","75","65","25","24","41","39",
"1500000US170317003013","Block Group 3, Census Tract 7003.01, Cook County, Illinois","622","114","0","11","0","11","60","59","5","8","8","12","46","53","6","11","74","59","0","11","21","22","64","40","162","80","74","51","40","45","50","54","12","19",
"1500000US170317003021","Block Group 1, Census Tract 7003.02, Cook County, Illinois","440","96","15","23","10","15","21","23","45","46","41","48","0","11","28","46","0","11","0","11","23","24","19","21","57","55","39","28","61","58","49","31","32","26",
"1500000US170317003022","Block Group 2, Census Tract 7003.02, Cook County, Illinois","255","73","0","11","12","19","0","11","0","11","18","28","12","19","21","23","10","17","0","11","46","31","10","15","82","58","24","24","9","14","11","16","0","11",
"1500000US170317003023","Block Group 3, Census Tract 7003.02, Cook County, Illinois","269","68","0","11","0","11","19","22","10","16","0","11","0","11","11","18","10","16","7","11","75","59","41","30","41","32","20","25","0","11","16","18","19","19",
"1500000US170317003024","Block Group 4, Census Tract 7003.02, Cook County, Illinois","810","94","64","68","30","48","39","31","46","53","19","21","0","11","10","16","0","11","29","46","139","82","122","77","46","28","112","69","65","52","61","40","28","33",
"1500000US170317004011","Block Group 1, Census Tract 7004.01, Cook County, Illinois","793","98","65","51","32","39","27","41","40","47","9","14","28","34","28","23","12","20","28","26","84","54","28","42","167","78","170","75","49","29","26","32","0","11",
"1500000US170317004012","Block Group 2, Census Tract 7004.01, Cook County, Illinois","465","86","55","39","39","38","45","48","48","48","8","13","57","46","0","11","0","11","0","11","60","47","26","24","54","45","27","36","9","13","29","23","8","14",
"1500000US170317004013","Block Group 3, Census Tract 7004.01, Cook County, Illinois","514","98","8","12","9","14","0","11","0","11","62","45","0","11","0","11","48","47","8","13","41","28","47","43","58","36","84","61","97","74","37","41","15","25",
"1500000US170317004014","Block Group 4, Census Tract 7004.01, Cook County, Illinois","150","45","0","11","0","11","0","11","0","11","11","17","0","11","0","11","9","13","11","18","8","13","27","32","25","20","35","28","17","20","7","11","0","11",
"1500000US170317004021","Block Group 1, Census Tract 7004.02, Cook County, Illinois","341","97","49","76","0","11","87","73","6","13","10","17","21","22","0","11","11","18","0","11","35","48","73","60","36","31","13","11","0","11","0","11","0","11",
"1500000US170317004022","Block Group 2, Census Tract 7004.02, Cook County, Illinois","400","109","0","11","0","11","19","32","54","64","43","40","0","11","0","11","0","11","26","40","15","24","62","52","91","68","50","37","0","11","24","30","16","24",
"1500000US170317004023","Block Group 3, Census Tract 7004.02, Cook County, Illinois","548","99","0","11","7","11","8","12","0","11","0","11","0","11","54","50","34","37","28","30","48","38","15","17","159","70","25","20","44","33","83","52","43","37",
"1500000US170317005011","Block Group 1, Census Tract 7005.01, Cook County, Illinois","565","156","10","19","68","99","0","11","0","11","13","22","24","37","41","51","14","23","0","11","62","92","52","67","54","52","0","11","134","92","76","92","17","27",
"1500000US170317005012","Block Group 2, Census Tract 7005.01, Cook County, Illinois","155","73","0","11","14","24","11","18","0","11","42","44","0","11","39","32","0","11","17","27","0","11","0","11","14","23","18","32","0","11","0","11","0","11",
"1500000US170317005013","Block Group 3, Census Tract 7005.01, Cook County, Illinois","265","106","0","11","34","44","38","46","19","33","0","11","0","11","26","32","0","11","0","11","14","21","51","62","26","29","45","48","12","21","0","11","0","11",
"1500000US170317005014","Block Group 4, Census Tract 7005.01, Cook County, Illinois","467","139","93","104","0","11","0","11","0","11","0","11","21","32","11","19","0","11","0","11","13","20","59","41","110","75","69","62","0","11","91","70","0","11",
"1500000US170317005015","Block Group 5, Census Tract 7005.01, Cook County, Illinois","412","149","63","89","21","34","25","31","20","32","0","11","0","11","22","41","19","33","0","11","7","13","136","130","17","26","14","25","33","48","35","45","0","11",
"1500000US170317005016","Block Group 6, Census Tract 7005.01, Cook County, Illinois","590","114","0","11","0","11","12","20","10","17","0","11","51","77","0","11","0","11","29","48","0","11","211","104","164","114","43","32","0","11","70","89","0","11",
"1500000US170317005021","Block Group 1, Census Tract 7005.02, Cook County, Illinois","515","104","31","31","7","12","10","18","0","11","29","32","0","11","29","29","0","11","0","11","14","18","30","29","63","58","129","66","76","60","71","62","26","28",
"1500000US170317005022","Block Group 2, Census Tract 7005.02, Cook County, Illinois","517","118","38","32","0","11","22","35","11","18","0","11","54","60","0","11","0","11","16","25","0","11","54","45","91","63","67","39","74","66","79","65","11","19",
"1500000US170317101001","Block Group 1, Census Tract 7101, Cook County, Illinois","533","70","139","50","54","48","102","76","39","36","11","17","31","36","12","21","52","45","0","11","15","17","24","25","51","37","3","11","0","11","0","11","0","11",
"1500000US170317102001","Block Group 1, Census Tract 7102, Cook County, Illinois","233","82","11","18","34","39","78","57","10","16","0","11","11","19","0","11","0","11","12","18","26","43","10","17","25","28","16","23","0","11","0","11","0","11",
"1500000US170317102002","Block Group 2, Census Tract 7102, Cook County, Illinois","254","99","12","19","0","11","14","23","25","40","48","54","0","11","65","65","11","17","24","35","0","11","33","31","22","24","0","11","0","11","0","11","0","11",
"1500000US170317102003","Block Group 3, Census Tract 7102, Cook County, Illinois","393","115","0","11","0","11","46","44","45","52","10","17","26","29","13","20","27","44","44","55","0","11","30","39","59","60","93","74","0","11","0","11","0","11",
"1500000US170317102004","Block Group 4, Census Tract 7102, Cook County, Illinois","307","111","45","41","48","60","53","51","18","30","20","34","0","11","0","11","0","11","27","43","27","43","45","66","0","11","24","34","0","11","0","11","0","11",
"1500000US170317102005","Block Group 5, Census Tract 7102, Cook County, Illinois","565","117","114","74","111","72","81","47","125","73","33","30","0","11","12","17","0","11","12","19","9","16","0","11","55","50","0","11","13","20","0","11","0","11",
"1500000US170317103001","Block Group 1, Census Tract 7103, Cook County, Illinois","513","55","102","53","14","16","38","35","26","27","38","30","31","28","49","43","39","37","36","26","19","22","40","40","40","30","30","28","11","12","0","11","0","11",
"1500000US170317104001","Block Group 1, Census Tract 7104, Cook County, Illinois","157","74","49","48","32","38","0","11","0","11","0","11","28","46","15","16","0","11","0","11","7","12","0","11","0","11","0","11","0","11","15","23","11","19",
"1500000US170317104002","Block Group 2, Census Tract 7104, Cook County, Illinois","314","102","130","83","40","44","22","27","10","17","11","18","0","11","57","59","0","11","0","11","11","16","23","38","10","15","0","11","0","11","0","11","0","11",
"1500000US170317104003","Block Group 3, Census Tract 7104, Cook County, Illinois","372","104","8","12","7","11","75","47","63","55","0","11","66","54","0","11","20","22","0","11","88","73","0","11","9","15","10","15","26","41","0","11","0","11",
"1500000US170317104004","Block Group 4, Census Tract 7104, Cook County, Illinois","208","72","20","32","18","19","0","11","0","11","29","27","9","16","24","34","0","11","0","11","7","11","43","50","48","38","0","11","0","11","10","17","0","11",
"1500000US170317104005","Block Group 5, Census Tract 7104, Cook County, Illinois","474","110","43","44","80","64","8","12","7","11","20","31","24","39","7","11","10","16","0","11","25","24","71","60","67","61","47","43","22","26","43","43","0","11",
"1500000US170317104006","Block Group 6, Census Tract 7104, Cook County, Illinois","379","103","6","11","8","12","9","15","19","30","11","17","0","11","9","16","31","37","61","59","32","38","59","66","26","39","60","54","25","23","23","27","0","11",
"1500000US170317105001","Block Group 1, Census Tract 7105, Cook County, Illinois","411","121","74","67","35","40","87","71","88","66","23","24","0","11","38","35","0","11","0","11","0","11","10","16","19","30","10","15","16","24","11","16","0","11",
"1500000US170317105002","Block Group 2, Census Tract 7105, Cook County, Illinois","420","102","69","52","47","51","32","29","12","18","27","29","60","47","0","11","0","11","13","20","23","26","73","54","44","41","0","11","0","11","0","11","20","32",
"1500000US170317105003","Block Group 3, Census Tract 7105, Cook County, Illinois","394","103","36","40","33","44","48","43","24","38","9","15","73","67","0","11","0","11","21","33","21","24","58","42","14","20","12","20","23","36","0","11","22","35",
"1500000US170317105004","Block Group 4, Census Tract 7105, Cook County, Illinois","362","78","24","26","37","36","20","23","60","39","0","11","12","18","38","42","46","43","11","17","15","23","0","11","72","51","13","19","14","20","0","11","0","11",
"1500000US170317106001","Block Group 1, Census Tract 7106, Cook County, Illinois","284","51","58","36","33","23","6","9","8","11","33","28","3","9","0","11","8","12","19","23","17","17","26","21","58","30","0","11","0","11","15","24","0","11",
"1500000US170317106002","Block Group 2, Census Tract 7106, Cook County, Illinois","387","69","43","25","52","37","37","33","33","27","15","23","33","26","28","34","14","22","6","9","42","33","14","13","46","36","0","11","12","20","0","11","12","14",
"1500000US170317107001","Block Group 1, Census Tract 7107, Cook County, Illinois","460","121","152","100","105","76","43","58","0","11","21","17","43","65","21","32","0","11","6","13","10","17","59","56","0","11","0","11","0","11","0","11","0","11",
"1500000US170317107002","Block Group 2, Census Tract 7107, Cook County, Illinois","177","94","20","23","25","40","16","25","10","17","50","56","0","11","0","11","3","8","6","10","0","11","20","34","0","11","8","13","0","11","11","17","8","12",
"1500000US170317107003","Block Group 3, Census Tract 7107, Cook County, Illinois","322","84","27","46","42","43","39","45","22","27","6","11","21","23","6","11","0","11","0","11","9","13","46","46","26","38","64","56","0","11","0","11","14","20",
"1500000US170317107004","Block Group 4, Census Tract 7107, Cook County, Illinois","374","112","143","78","25","40","44","52","26","42","0","11","26","39","0","11","17","27","16","20","31","51","0","11","17","25","10","16","10","17","0","11","9","19",
"1500000US170317108001","Block Group 1, Census Tract 7108, Cook County, Illinois","402","148","84","112","0","11","61","87","75","102","0","11","87","104","47","78","0","11","0","11","0","11","22","35","0","11","0","11","26","56","0","11","0","11",
"1500000US170317108002","Block Group 2, Census Tract 7108, Cook County, Illinois","89","79","0","11","0","11","0","11","0","11","0","11","17","28","0","11","12","25","0","11","42","68","0","11","0","11","18","28","0","11","0","11","0","11",
"1500000US170317108003","Block Group 3, Census Tract 7108, Cook County, Illinois","329","162","45","74","0","11","34","42","0","11","0","11","0","11","0","11","0","11","16","42","50","81","61","63","0","11","24","40","99","117","0","11","0","11",
"1500000US170317108004","Block Group 4, Census Tract 7108, Cook County, Illinois","316","110","43","72","117","94","41","50","17","27","0","11","66","79","0","11","0","11","0","11","0","11","0","11","0","11","12","21","0","11","20","31","0","11",
"1500000US170317108005","Block Group 5, Census Tract 7108, Cook County, Illinois","239","133","43","71","40","50","0","11","55","80","17","27","0","11","0","11","0","11","59","92","0","11","0","11","25","43","0","11","0","11","0","11","0","11",
"1500000US170317108006","Block Group 6, Census Tract 7108, Cook County, Illinois","570","195","113","89","108","98","109","103","0","11","28","45","41","66","48","71","61","77","0","11","0","11","0","11","62","97","0","11","0","11","0","11","0","11",
"1500000US170317109001","Block Group 1, Census Tract 7109, Cook County, Illinois","298","70","73","48","37","22","54","42","11","11","6","11","45","42","6","10","16","19","1","3","16","18","0","11","24","30","0","11","9","14","0","11","0","11",
"1500000US170317109002","Block Group 2, Census Tract 7109, Cook County, Illinois","463","80","57","42","23","22","18","20","19","27","47","41","40","36","26","27","24","27","29","31","28","23","18","20","39","27","37","24","24","24","21","25","13","20",
"1500000US170317110001","Block Group 1, Census Tract 7110, Cook County, Illinois","161","58","0","11","0","11","9","14","0","11","18","27","11","16","9","14","17","27","0","11","31","28","19","21","11","17","17","32","19","30","0","11","0","11",
"1500000US170317110002","Block Group 2, Census Tract 7110, Cook County, Illinois","683","131","70","68","8","14","29","49","30","36","67","60","31","36","51","55","74","63","9","15","120","90","119","75","59","52","9","16","0","11","0","11","7","12",
"1500000US170317110003","Block Group 3, Census Tract 7110, Cook County, Illinois","266","97","0","11","29","37","36","46","8","15","0","11","51","61","45","47","0","11","12","17","8","13","54","41","12","20","11","18","0","11","0","11","0","11",
"1500000US170317111001","Block Group 1, Census Tract 7111, Cook County, Illinois","275","74","11","17","54","54","16","27","9","15","18","21","10","16","0","11","31","31","25","38","9","14","36","33","25","25","31","27","0","11","0","11","0","11",
"1500000US170317111002","Block Group 2, Census Tract 7111, Cook County, Illinois","369","97","7","12","19","24","33","30","0","11","46","58","4","6","93","76","22","35","20","32","41","49","18","29","22","26","10","16","0","11","0","11","34","47",
"1500000US170317111003","Block Group 3, Census Tract 7111, Cook County, Illinois","245","86","27","25","45","50","0","11","21","25","0","11","6","10","35","54","15","18","0","11","0","11","25","24","28","26","43","50","0","11","0","11","0","11",
"1500000US170317112001","Block Group 1, Census Tract 7112, Cook County, Illinois","364","129","84","89","28","46","14","22","0","11","4","8","6","10","0","11","0","11","14","22","25","34","44","47","69","75","47","35","0","11","29","37","0","11",
"1500000US170317112002","Block Group 2, Census Tract 7112, Cook County, Illinois","652","131","118","97","68","64","23","29","91","87","99","95","0","11","71","73","27","23","0","11","28","28","53","34","20","22","37","43","8","12","9","14","0","11",
"1500000US170317112003","Block Group 3, Census Tract 7112, Cook County, Illinois","193","66","18","20","0","11","15","15","37","46","0","11","0","11","19","31","0","11","0","11","9","14","16","17","14","18","0","11","29","27","26","42","10","15",
"1500000US170317112004","Block Group 4, Census Tract 7112, Cook County, Illinois","722","115","13","21","26","22","36","45","23","22","57","39","9","14","42","34","35","45","7","11","54","44","104","69","151","83","115","58","13","16","30","30","7","12",
"1500000US170317113001","Block Group 1, Census Tract 7113, Cook County, Illinois","300","76","17","20","37","40","28","28","25","31","3","8","54","44","32","26","4","6","0","11","15","21","29","34","0","11","56","44","0","11","0","11","0","11",
"1500000US170317113002","Block Group 2, Census Tract 7113, Cook County, Illinois","309","65","28","23","13","20","31","29","0","11","8","11","4","6","15","18","20","29","5","8","4","7","33","33","39","33","76","55","26","27","0","11","7","14",
"1500000US170317114001","Block Group 1, Census Tract 7114, Cook County, Illinois","281","70","31","38","0","11","10","13","5","7","23","26","11","11","10","12","41","34","7","10","23","33","53","33","24","22","19","28","8","14","16","17","0","11",
"1500000US170317114002","Block Group 2, Census Tract 7114, Cook County, Illinois","306","62","24","19","32","38","7","11","6","9","21","25","17","21","42","29","36","30","11","16","12","14","23","17","58","43","6","10","0","11","0","11","11","16",
"1500000US170317114003","Block Group 3, Census Tract 7114, Cook County, Illinois","227","55","27","28","9","8","0","11","16","15","14","13","23","28","13","17","13","14","23","21","23","25","23","26","11","11","20","28","12","14","0","11","0","11",
"1500000US170317115001","Block Group 1, Census Tract 7115, Cook County, Illinois","399","88","27","21","32","30","0","11","13","13","55","54","18","20","9","13","16","15","25","32","47","43","71","52","18","18","56","41","0","11","5","8","7","12",
"1500000US170317115002","Block Group 2, Census Tract 7115, Cook County, Illinois","410","101","82","60","68","49","4","7","24","20","12","14","0","11","21","19","26","33","23","25","12","13","48","22","20","16","33","27","17","26","7","10","13","20",
"1500000US170317201001","Block Group 1, Census Tract 7201, Cook County, Illinois","297","60","0","11","0","11","0","11","17","19","9","14","0","11","0","11","0","11","0","11","0","11","9","13","16","18","36","28","17","18","53","36","140","60",
"1500000US170317201002","Block Group 2, Census Tract 7201, Cook County, Illinois","596","69","0","11","8","12","0","11","8","13","0","11","7","13","10","15","0","11","0","11","43","49","29","27","91","66","20","22","106","46","129","62","145","69",
"1500000US170317201003","Block Group 3, Census Tract 7201, Cook County, Illinois","291","58","9","14","0","11","16","17","8","12","12","18","11","16","0","11","0","11","16","18","16","18","33","25","32","25","16","18","0","11","34","27","88","56",
"1500000US170317202001","Block Group 1, Census Tract 7202, Cook County, Illinois","367","120","22","28","0","11","28","29","0","11","10","15","40","42","10","17","0","11","13","20","0","11","45","44","75","66","0","11","25","30","99","95","0","11",
"1500000US170317202002","Block Group 2, Census Tract 7202, Cook County, Illinois","443","93","47","50","19","26","11","17","10","17","80","75","0","11","25","28","9","15","12","19","36","35","0","11","88","51","11","18","34","32","49","35","12","19",
"1500000US170317202003","Block Group 3, Census Tract 7202, Cook County, Illinois","826","134","11","18","0","11","20","24","21","24","86","91","11","16","14","21","10","16","61","80","137","96","54","39","111","76","29","28","51","31","76","45","134","69",
"1500000US170317203001","Block Group 1, Census Tract 7203, Cook County, Illinois","275","55","0","11","0","11","6","10","0","11","0","11","0","11","0","11","24","23","0","11","0","11","26","27","65","43","52","35","35","29","48","38","19","21",
"1500000US170317203002","Block Group 2, Census Tract 7203, Cook County, Illinois","266","76","20","30","0","11","0","11","12","20","0","11","13","21","12","18","0","11","0","11","0","11","6","11","28","22","51","47","52","52","47","29","25","28",
"1500000US170317203003","Block Group 3, Census Tract 7203, Cook County, Illinois","475","84","13","20","0","11","8","12","18","23","21","23","0","11","0","11","0","11","18","26","16","18","40","47","36","32","89","65","48","36","67","45","101","47",
"1500000US170317203004","Block Group 4, Census Tract 7203, Cook County, Illinois","319","67","40","46","0","11","17","18","13","21","0","11","0","11","37","52","0","11","0","11","0","11","13","21","43","36","7","11","0","11","78","56","71","35",
"1500000US170317204001","Block Group 1, Census Tract 7204, Cook County, Illinois","290","42","5","8","0","11","0","11","0","11","5","9","0","11","20","18","5","9","0","11","48","30","6","9","28","19","17","16","69","34","44","23","43","26",
"1500000US170317204002","Block Group 2, Census Tract 7204, Cook County, Illinois","382","39","8","9","13","13","0","11","7","10","0","11","6","9","6","9","5","9","5","8","19","16","30","28","114","44","27","17","40","23","67","35","35","21",
"1500000US170317205001","Block Group 1, Census Tract 7205, Cook County, Illinois","259","45","5","7","0","11","3","7","0","11","5","9","5","8","5","8","10","12","0","11","20","15","11","12","41","33","28","18","8","11","41","34","77","34",
"1500000US170317205002","Block Group 2, Census Tract 7205, Cook County, Illinois","491","51","20","24","7","11","0","11","0","11","10","11","39","29","10","11","5","8","15","20","23","18","22","20","76","29","45","28","39","33","109","47","71","31",
